tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f3ca91610d131a3a_score,player_ddda1121_x,player_ddda1121_y,player_ddda1121_move_target,player_ddda1121_item,player_ddda1121_score,player_ddda1121_cut_speed,player_ddda1121_speed,player_08e8cab9_x,player_08e8cab9_y,player_08e8cab9_move_target,player_08e8cab9_item,player_08e8cab9_score,player_08e8cab9_cut_speed,player_08e8cab9_speed,228923cd0b6922d5_score,501df094647b88a6_message,7e887e6e80b06599_score
2546,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,95.20000000000164,24.0,,tomato,1,1.0,30.0,34.60660171779659,29.393398282203407,,tomato_salad,2,1.0,30.0,,,
2547,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,96.45000000000192,24.0,,tomato,1,1.0,30.0,35.49048519427964,28.509514805720357,,tomato_salad,2,1.0,30.0,,,
2548,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,97.7000000000022,24.0,,tomato,1,1.0,30.0,36.37436867076269,27.625631329237308,,tomato_salad,2,1.0,30.0,,,
2549,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,98.95000000000249,24.0,,tomato,1,1.0,30.0,37.25825214724574,26.74174785275426,,tomato_salad,2,1.0,30.0,,,
2550,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,100.20000000000277,24.0,,tomato,1,1.0,30.0,38.14213562372879,25.85786437627121,,tomato_salad,2,1.0,30.0,,,
2551,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,101.45000000000306,24.0,,tomato,1,1.0,30.0,39.02601910021184,24.97398089978816,,tomato_salad,2,1.0,30.0,,,
2552,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,102.70000000000334,24.0,,tomato,1,1.0,30.0,39.95382555869017,24.194346815316237,,tomato_salad,2,1.0,30.0,,,
2553,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,103.95000000000363,24.0,,tomato,1,1.0,30.0,41.203733885133886,24.179208272259245,,tomato_salad,2,1.0,30.0,,,
2554,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,105.20000000000391,24.0,,tomato,1,1.0,30.0,42.4536422115776,24.164069729202254,,tomato_salad,2,1.0,30.0,,,
2555,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,106.4500000000042,24.0,,tomato,1,1.0,30.0,43.70355053802132,24.148931186145262,,tomato_salad,2,1.0,30.0,,,
2556,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,107.70000000000448,24.0,,tomato,1,1.0,30.0,44.953458864465034,24.13379264308827,,tomato_salad,2,1.0,30.0,,,
2557,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,108.95000000000476,24.0,,tomato,1,1.0,30.0,46.20336719090875,24.11865410003119,,tomato_salad,2,1.0,30.0,,,
2558,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,110.20000000000505,24.0,,tomato,1,1.0,30.0,47.453275517352466,24.103515556974024,,tomato_salad,2,1.0,30.0,,,
2559,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,111.45000000000533,24.0,,tomato,1,1.0,30.0,48.70318384379618,24.08837701391686,,tomato_salad,2,1.0,30.0,,,
2560,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,112.70000000000562,24.0,,tomato,1,1.0,30.0,49.9530921702399,24.073238470859692,,tomato_salad,2,1.0,30.0,,,
2561,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,113.9500000000059,24.0,,tomato,1,1.0,30.0,51.203000496683615,24.058099927802527,,tomato_salad,2,1.0,30.0,,,
2562,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,115.20000000000618,24.0,,tomato,1,1.0,30.0,52.45290882312733,24.04296138474536,,tomato_salad,2,1.0,30.0,,,
2563,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,116.45000000000647,24.0,,tomato,1,1.0,30.0,53.70281714957105,24.027822841688195,,tomato_salad,2,1.0,30.0,,,
2564,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,117.70000000000675,24.0,,tomato,1,1.0,30.0,54.95272547601476,24.01268429863103,,tomato_salad,2,1.0,30.0,,,
2565,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,118.95000000000704,24.0,,tomato,1,1.0,30.0,56.20266313364169,24.00233106509779,,tomato_salad,2,1.0,30.0,,,
2566,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,120.20000000000732,24.0,,tomato,1,1.0,30.0,57.45266312003295,24.002146614302884,,tomato_salad,2,1.0,30.0,,,
2567,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,121.4500000000076,24.0,,tomato,1,1.0,30.0,58.70266310642421,24.00196216350798,,tomato_salad,2,1.0,30.0,,,
2568,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,122.70000000000789,24.0,,tomato,1,1.0,30.0,59.95266309281547,24.001777712713075,,tomato_salad,2,1.0,30.0,,,
2569,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,123.95000000000817,24.0,,tomato,1,1.0,30.0,61.20266307920673,24.00159326191817,,tomato_salad,2,1.0,30.0,,,
2570,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,125.20000000000846,24.0,,tomato,1,1.0,30.0,62.45266306559799,24.001408811123397,,tomato_salad,2,1.0,30.0,,,
2571,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,126.45000000000874,24.0,,tomato,1,1.0,30.0,63.70266305198925,24.00122436032867,,tomato_salad,2,1.0,30.0,,,
2572,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,127.70000000000903,24.0,,tomato,1,1.0,30.0,64.95266303837997,24.001039909533944,,tomato_salad,2,1.0,30.0,,,
2573,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,128.95000000000823,24.0,,tomato,1,1.0,30.0,66.20266302477052,24.000855458739217,,tomato_salad,2,1.0,30.0,,,
2574,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,130.2000000000071,24.0,,tomato,1,1.0,30.0,67.45266301116106,24.00067100794449,,tomato_salad,2,1.0,30.0,,,
2575,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,131.45000000000596,24.0,,tomato,1,1.0,30.0,68.70266299755161,24.000486557149763,,tomato_salad,2,1.0,30.0,,,
2576,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,132.70000000000482,24.0,,tomato,1,1.0,30.0,69.95266298394216,24.000302106355036,,tomato_salad,2,1.0,30.0,,,
2577,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,133.95000000000368,24.0,,tomato,1,1.0,30.0,71.20266297033271,24.00011765556031,,tomato_salad,2,1.0,30.0,,,
2578,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,135.20000000000255,24.0,,tomato,1,1.0,30.0,72.26509110289965,24.456822525621213,,tomato_salad,2,1.0,30.0,,,
2579,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,tomato,1,1.0,30.0,73.15437598578325,25.335271384164237,,tomato_salad,2,1.0,30.0,,,
2580,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,74.04366086866685,26.21372024270726,,tomato_salad,2,1.0,30.0,,,
2581,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,74.93294575155045,27.092169101250285,,tomato_salad,2,1.0,30.0,,,
2582,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,75.82223063443405,27.97061795979331,,tomato_salad,2,1.0,30.0,,,
2583,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,76.71151551731765,28.849066818336333,,tomato_salad,2,1.0,30.0,,,
2584,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,77.60080040020125,29.727515676879356,,tomato_salad,2,1.0,30.0,,,
2585,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,78.49008528308485,30.60596453542238,,tomato_salad,2,1.0,30.0,,,
2586,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,79.37937016596845,31.484413393965404,,tomato_salad,2,1.0,30.0,,,
2587,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,80.26865504885205,32.36286225250858,,tomato_salad,2,1.0,30.0,,,
2588,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,81.15793993173565,33.24131111105196,,tomato_salad,2,1.0,30.0,,,
2589,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,82.04722481461926,34.119759969595336,,tomato_salad,2,1.0,30.0,,,
2590,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,82.93650969750286,34.998208828138715,,tomato_salad,2,1.0,30.0,,,
2591,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,83.82579458038605,35.876657686682094,,tomato_salad,2,1.0,30.0,,,
2592,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,84.71507946326906,36.75510654522547,,tomato_salad,2,1.0,30.0,,,
2593,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,85.60436434615207,37.63355540376885,,tomato_salad,2,1.0,30.0,,,
2594,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,86.49364922903507,38.51200426231223,,tomato_salad,2,1.0,30.0,,,
2595,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,87.38293411191808,39.39045312085561,,tomato_salad,2,1.0,30.0,,,
2596,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,3.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,tomato_salad,2,1.0,30.0,,,
2597,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2598,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2599,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2600,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2601,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2602,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2603,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2604,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2605,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2606,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2607,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2608,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2609,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2610,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
2611,train,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,4.0,136.0,24.0,,plate,1,1.0,30.0,88.0,40.0,,,3,1.0,30.0,,,
