tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c4436f4dbfe0147a_score,player_d4e8877d_x,player_d4e8877d_y,player_d4e8877d_move_target,player_d4e8877d_item,player_d4e8877d_score,player_d4e8877d_cut_speed,player_d4e8877d_speed,player_e2ae8cf1_x,player_e2ae8cf1_y,player_e2ae8cf1_move_target,player_e2ae8cf1_item,player_e2ae8cf1_score,player_e2ae8cf1_cut_speed,player_e2ae8cf1_speed
2709,0,1,,0,2,tomato,2.758333333333326,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,60.5000000000023,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2710,0,1,,0,2,tomato,2.7666666666666595,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.00000000000256,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2711,0,1,,0,2,tomato,2.774999999999993,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,61.500000000002814,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2712,0,1,,0,2,tomato,2.783333333333326,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.00000000000307,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2713,0,1,,0,2,tomato,2.7916666666666594,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,62.500000000003325,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2714,0,1,,0,2,tomato,2.7999999999999927,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.00000000000358,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2715,0,1,,0,2,tomato,2.808333333333326,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,63.50000000000384,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2716,0,1,,0,2,tomato,2.8166666666666593,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.00000000000409,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2717,0,1,,0,2,tomato,2.8249999999999926,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,64.50000000000364,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2718,0,1,,0,2,tomato,2.833333333333326,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.00000000000318,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2719,0,1,,0,2,tomato,2.8416666666666592,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,65.50000000000273,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2720,0,1,,0,2,tomato,2.8499999999999925,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.00000000000227,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2721,0,1,,0,2,tomato,2.858333333333326,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,66.50000000000182,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2722,0,1,,0,2,tomato,2.866666666666659,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.00000000000136,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2723,0,1,,0,2,tomato,2.8749999999999925,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,67.50000000000091,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2724,0,1,,0,2,tomato,2.8833333333333258,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.00000000000045,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2725,0,1,,0,2,tomato,2.891666666666659,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.5,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2726,0,1,,0,2,tomato,2.8999999999999924,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,68.99999999999955,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2727,0,1,,0,2,tomato,2.9083333333333257,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.49999999999909,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2728,0,1,,0,2,tomato,2.916666666666659,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,69.99999999999864,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2729,0,1,,0,2,tomato,2.9249999999999923,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.49999999999818,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2730,0,1,,0,2,tomato,2.9333333333333256,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,70.99999999999773,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2731,0,1,,0,2,tomato,2.941666666666659,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.49999999999727,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2732,0,1,,0,2,tomato,2.949999999999992,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,71.99999999999682,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2733,0,1,,0,2,tomato,2.9583333333333255,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.49999999999636,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2734,0,1,,0,2,tomato,2.966666666666659,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,72.99999999999591,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2735,0,1,,0,2,tomato,2.974999999999992,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.49999999999545,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2736,0,1,,0,2,tomato,2.9833333333333254,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,73.999999999995,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2737,0,1,,0,2,tomato,2.9916666666666587,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.49999999999454,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2738,0,1,,0,2,tomato,2.999999999999992,2,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,74.99999999999409,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2739,0,1,,0,2,tomato_cut,3.0083333333333253,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.49999999999363,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2740,0,1,,0,2,tomato_cut,3.0166666666666586,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,75.99999999999318,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2741,0,1,,0,2,tomato_cut,3.024999999999992,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.49999999999272,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2742,0,1,,0,2,tomato_cut,3.033333333333325,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,76.99999999999227,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2743,0,1,,0,2,tomato_cut,3.0416666666666585,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.49999999999181,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2744,0,1,,0,2,tomato_cut,3.049999999999992,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,77.99999999999136,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2745,0,1,,0,2,tomato_cut,3.058333333333325,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.4999999999909,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2746,0,1,,0,2,tomato_cut,3.0666666666666584,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,78.99999999999045,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2747,0,1,,0,2,tomato_cut,3.0749999999999917,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.49999999999,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2748,0,1,,0,2,tomato_cut,3.083333333333325,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,79.99999999998954,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2749,0,1,,0,2,tomato_cut,3.0916666666666583,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.49999999998909,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2750,0,1,,0,2,tomato_cut,3.0999999999999917,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,80.99999999998863,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2751,0,1,,0,2,tomato_cut,3.108333333333325,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.49999999998818,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2752,0,1,,0,2,tomato_cut,3.1166666666666583,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,81.99999999998772,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2753,0,1,,0,2,tomato_cut,3.1249999999999916,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.49999999998727,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2754,0,1,,0,2,tomato_cut,3.133333333333325,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,82.99999999998681,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2755,0,1,,0,2,tomato_cut,3.141666666666658,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.49999999998636,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2756,0,1,,0,2,tomato_cut,3.1499999999999915,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,83.9999999999859,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2757,0,1,,0,2,tomato_cut,3.1583333333333248,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.49999999998545,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2758,0,1,,0,2,tomato_cut,3.166666666666658,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,84.999999999985,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2759,0,1,,0,2,tomato_cut,3.1749999999999914,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.49999999998454,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2760,0,1,,0,2,tomato_cut,3.1833333333333247,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,85.99999999998408,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2761,0,1,,0,2,tomato_cut,3.191666666666658,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.49999999998363,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2762,0,1,,0,2,tomato_cut,3.1999999999999913,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,86.99999999998317,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2763,0,1,,0,2,tomato_cut,3.2083333333333246,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.49999999998272,40.0,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2764,0,1,,0,2,tomato_cut,3.216666666666658,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,87.94371843039113,39.862951843992924,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2765,0,1,,0,2,tomato_cut,3.224999999999991,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.29940671349033,39.51154631576933,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2766,0,1,,0,2,tomato_cut,3.2333333333333245,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.65509499658953,39.16014078754574,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2767,0,1,,0,2,tomato_cut,3.241666666666658,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.01078327968872,38.80873525932215,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2768,0,1,,0,2,tomato_cut,3.249999999999991,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.36647156278792,38.45732973109856,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2769,0,1,,0,2,tomato_cut,3.2583333333333244,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,89.72215984588712,38.105924202874974,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2770,0,1,,0,2,tomato_cut,3.2666666666666577,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.07784812898632,37.75451867465138,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2771,0,1,,0,2,tomato_cut,3.274999999999991,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.43353641208552,37.40311314642779,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2772,0,1,,0,2,tomato_cut,3.2833333333333243,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,90.78922469518471,37.051707618204205,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2773,0,1,,0,2,tomato_cut,3.2916666666666576,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.14491297828391,36.70030208998061,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2774,0,1,,0,2,tomato_cut,3.299999999999991,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.50060126138311,36.34889656175702,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2775,0,1,,0,2,tomato_cut,3.3083333333333242,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,91.85628954448231,35.99749103353343,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2776,0,1,,0,2,tomato_cut,3.3166666666666575,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.2119778275815,35.64608550530984,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2777,0,1,,0,2,tomato_cut,3.324999999999991,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.5676661106807,35.29467997708625,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2778,0,1,,0,2,tomato_cut,3.333333333333324,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,92.9233543937799,34.94327444886266,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2779,0,1,,0,2,tomato_cut,3.3416666666666575,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.2790426768791,34.59186892063907,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2780,0,1,,0,2,tomato_cut,3.3499999999999908,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.6347309599783,34.24046339241548,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2781,0,1,,0,2,tomato_cut,3.358333333333324,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,93.9904192430775,33.88905786419189,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2782,0,1,,0,2,tomato_cut,3.3666666666666574,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.3461075261767,33.537652335968296,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2783,0,1,,0,2,tomato_cut,3.3749999999999907,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,94.7017958092759,33.18624680774471,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2784,0,1,,0,2,tomato_cut,3.383333333333324,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.05748409237509,32.83484127952112,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2785,0,1,,0,2,tomato_cut,3.3916666666666573,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.41317237547429,32.48343575129753,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
2786,0,1,,0,2,tomato_cut,3.3999999999999906,3,0,3,None_cut,3.391666666666663,3,2,2,plate,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,95.76886065857349,32.13203022307394,,,2,1.0,12.0,24.0,40.0,,,0,0.2,30.0
