tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,bde618a2d1243f93_score,player_b9b1c1c5_x,player_b9b1c1c5_y,player_b9b1c1c5_move_target,player_b9b1c1c5_item,player_b9b1c1c5_score,player_b9b1c1c5_cut_speed,player_b9b1c1c5_speed,player_d36e0109_x,player_d36e0109_y,player_d36e0109_move_target,player_d36e0109_item,player_d36e0109_score,player_d36e0109_cut_speed,player_d36e0109_speed
1239,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,79.99999999998954,40.0,,,0,1.0,12.0,72.0,30.249999999999645,,tomato,1,0.2,30.0
1240,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.49999999998909,40.0,,,0,1.0,12.0,72.0,31.499999999999574,,tomato,1,0.2,30.0
1241,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,80.99999999998863,40.0,,,0,1.0,12.0,72.0,32.749999999999716,,tomato,1,0.2,30.0
1242,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.49999999998818,40.0,,,0,1.0,12.0,72.0,34.0,,tomato,1,0.2,30.0
1243,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,81.99999999998772,40.0,,,0,1.0,12.0,72.0,35.250000000000284,,tomato,1,0.2,30.0
1244,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.49999999998727,40.0,,,0,1.0,12.0,72.0,36.50000000000057,,tomato,1,0.2,30.0
1245,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,82.99999999998681,40.0,,,0,1.0,12.0,72.0,37.75000000000085,,tomato,1,0.2,30.0
1246,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.49999999998636,40.0,,,0,1.0,12.0,72.0,39.00000000000114,,tomato,1,0.2,30.0
1247,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,83.9999999999859,40.0,,,0,1.0,12.0,71.68378443342253,40.120168261161126,,tomato,1,0.2,30.0
1248,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.49999999998545,40.0,,,0,1.0,12.0,70.80540785959582,41.00952454216059,,tomato,1,0.2,30.0
1249,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,84.999999999985,40.0,,,0,1.0,12.0,69.92703128576912,41.898880823160056,,tomato,1,0.2,30.0
1250,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.49999999998454,40.0,,,0,1.0,12.0,69.0486547119424,42.78823710415952,,tomato,1,0.2,30.0
1251,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,85.99999999998408,40.0,,,0,1.0,12.0,68.17027813811569,43.677593385158985,,tomato,1,0.2,30.0
1252,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.49999999998363,40.0,,,0,1.0,12.0,67.29190156428898,44.56694966615845,,tomato,1,0.2,30.0
1253,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,86.99999999998317,40.0,,,0,1.0,12.0,66.41352499046226,45.456305947157915,,tomato,1,0.2,30.0
1254,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.49999999998272,40.0,,,0,1.0,12.0,65.53514841663555,46.34566222815738,,tomato,1,0.2,30.0
1255,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,87.94371843039113,39.862951843992924,,,0,1.0,12.0,64.65677184280884,47.235018509156845,,tomato,1,0.2,30.0
1256,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.29940671349033,39.51154631576933,,,0,1.0,12.0,63.77839526898218,48.12437479015631,,tomato,1,0.2,30.0
1257,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.65509499658953,39.16014078754574,,,0,1.0,12.0,62.90001869515568,49.013731071155775,,tomato,1,0.2,30.0
1258,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.01078327968872,38.80873525932215,,,0,1.0,12.0,62.02164212132918,49.90308735215524,,tomato,1,0.2,30.0
1259,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.36647156278792,38.45732973109856,,,0,1.0,12.0,61.14326554750268,50.792443633154704,,tomato,1,0.2,30.0
1260,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,89.72215984588712,38.105924202874974,,,0,1.0,12.0,60.26488897367618,51.68179991415417,,tomato,1,0.2,30.0
1261,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.07784812898632,37.75451867465138,,,0,1.0,12.0,59.38651239984968,52.57115619515362,,tomato,1,0.2,30.0
1262,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.43353641208552,37.40311314642779,,,0,1.0,12.0,58.50813582602318,53.46051247615258,,tomato,1,0.2,30.0
1263,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,90.78922469518471,37.051707618204205,,,0,1.0,12.0,57.62975925219668,54.34986875715155,,tomato,1,0.2,30.0
1264,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.14491297828391,36.70030208998061,,,0,1.0,12.0,56.75138267837018,55.23922503815051,,tomato,1,0.2,30.0
1265,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.50060126138311,36.34889656175702,,,0,1.0,12.0,56.0,56.0,,tomato,1,0.2,30.0
1266,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,91.85628954448231,35.99749103353343,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1267,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.2119778275815,35.64608550530984,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1268,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.5676661106807,35.29467997708625,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1269,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,92.9233543937799,34.94327444886266,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1270,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.2790426768791,34.59186892063907,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1271,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.6347309599783,34.24046339241548,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1272,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,93.9904192430775,33.88905786419189,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1273,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.3461075261767,33.537652335968296,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1274,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,94.7017958092759,33.18624680774471,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1275,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.05748409237509,32.83484127952112,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1276,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.41317237547429,32.48343575129753,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1277,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,95.76886065857349,32.13203022307394,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1278,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.12454894167269,31.78062469485042,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1279,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.48023722477188,31.42921916662694,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1280,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,96.83592550787108,31.07781363840346,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1281,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.19161379097028,30.726408110179978,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1282,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.54730207406948,30.375002581956497,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1283,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,97.90299035716868,30.023597053733017,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1284,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.25867864026787,29.672191525509536,,,0,1.0,12.0,56.0,56.0,,,1,0.2,30.0
1285,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.61436692336707,29.320785997286055,,,0,1.0,12.0,56.0,54.749999999999716,,,1,0.2,30.0
1286,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,98.97005520646627,28.969380469062575,,,0,1.0,12.0,56.0,53.49999999999943,,,1,0.2,30.0
1287,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.32574348956547,28.617974940839094,,,0,1.0,12.0,56.0,52.24999999999915,,,1,0.2,30.0
1288,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,99.68143177266467,28.266569412615613,,,0,1.0,12.0,56.0,50.99999999999886,,,1,0.2,30.0
1289,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.03712005576386,27.915163884392133,,,0,1.0,12.0,56.0,49.74999999999858,,,1,0.2,30.0
1290,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.39280833886306,27.563758356168652,,,0,1.0,12.0,56.0,48.499999999998295,,,1,0.2,30.0
1291,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,100.74849662196226,27.21235282794517,,,0,1.0,12.0,56.0,47.24999999999801,,,1,0.2,30.0
1292,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.10418490506146,26.86094729972169,,,0,1.0,12.0,56.0,45.999999999997726,,,1,0.2,30.0
1293,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.45987318816066,26.50954177149821,,,0,1.0,12.0,56.0,44.74999999999744,,,1,0.2,30.0
1294,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,101.81556147125985,26.15813624327473,,,0,1.0,12.0,56.0,43.49999999999716,,,1,0.2,30.0
1295,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.17124975435905,25.806730715051152,,,0,1.0,12.0,56.0,42.249999999996874,,,1,0.2,30.0
1296,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.52693803745825,25.455325186827316,,,0,1.0,12.0,56.0,40.99999999999659,,,1,0.2,30.0
1297,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,102.88262632055745,25.10391965860348,,,0,1.0,12.0,56.31621556657754,39.8798317388366,,,1,0.2,30.0
1298,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,103.23831460365665,24.752514130379645,,,0,1.0,12.0,57.19459214040404,38.990475457837135,,,1,0.2,30.0
1299,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,103.59400288675585,24.40110860215581,,,0,1.0,12.0,58.07296871423054,38.10111917683767,,,1,0.2,30.0
1300,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,,0,1.0,12.0,58.95134528805704,37.211762895838206,,,1,0.2,30.0
1301,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,59.82972186188354,36.32240661483874,,,1,0.2,30.0
1302,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,60.70809843571004,35.433050333839276,,,1,0.2,30.0
1303,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,61.58647500953654,34.543694052839896,,,1,0.2,30.0
1304,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,62.46485158336304,33.654337771840936,,,1,0.2,30.0
1305,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,63.34322815718954,32.76498149084197,,,1,0.2,30.0
1306,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,64.22160473101623,31.87562520984293,,,1,0.2,30.0
1307,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,65.09998130484344,30.98626892884382,,,1,0.2,30.0
1308,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,65.97835787867065,30.09691264784471,,,1,0.2,30.0
1309,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,66.8567344524977,29.2075563668456,,,1,0.2,30.0
1310,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,67.73511102632406,28.31820008584649,,,1,0.2,30.0
1311,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,68.61348760015042,27.428843804847382,,,1,0.2,30.0
1312,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,69.4918641739768,26.539487523848273,,,1,0.2,30.0
1313,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,70.37024074780315,25.650131242849163,,,1,0.2,30.0
1314,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,71.24861732162951,24.760774961850053,,,1,0.2,30.0
1315,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,,1,0.2,30.0
1316,0,1,,0,2,None_cut,3.2666666666666577,3,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,104.0,24.0,,plate,0,1.0,12.0,72.0,24.0,,tomato,1,0.2,30.0
