tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e113bed64c06e7dd_score,player_06737ef0_x,player_06737ef0_y,player_06737ef0_move_target,player_06737ef0_item,player_06737ef0_score,player_06737ef0_cut_speed,player_06737ef0_speed,player_9481588e_x,player_9481588e_y,player_9481588e_move_target,player_9481588e_item,player_9481588e_score,player_9481588e_cut_speed,player_9481588e_speed,f98420205e959499_score,fe67a236200c616d_message,bbcaa5290f8da7a4_score
1044,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.95428543631987,36.720536105181424,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1045,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.244047329499715,36.31305844289707,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1046,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.533809222679555,35.90558078061272,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1047,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.823571115859394,35.49810311832837,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1048,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.11333300903919,35.09062545604402,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1049,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.40309490221892,34.68314779375967,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1050,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.69285679539865,34.27567013147532,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1051,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.98261868857838,33.86819246919097,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1052,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.27238058175811,33.46071480690662,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1053,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.562142474937836,33.05323714462227,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1054,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.851904368117566,32.64575948233792,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1055,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.141666261297296,32.23828182005357,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1056,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.431428154477025,31.830804157769222,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1057,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.721190047656755,31.423326495484872,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1058,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.010951940836485,31.015848833200522,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1059,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.300713834016214,30.608371170916172,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1060,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.590475727195944,30.20089350863182,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1061,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.880237620375674,29.79341584634747,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1062,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.1699995135554,29.38593818406312,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1063,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.45976140673513,28.97846052177877,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1064,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.74952329991486,28.57098285949442,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1065,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.03928519309459,28.16350519721007,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1066,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.32904708627432,27.75602753492572,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1067,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.61880897945405,27.34854987264137,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1068,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.9085708726341,26.94107221035702,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1069,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.198332765814214,26.53359454807267,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1070,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.48809465899432,26.12611688578832,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1071,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.77785655217443,25.71863922350397,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1072,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.06761844535453,25.31116156121962,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1073,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.35738033853464,24.90368389893527,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1074,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.647142231714746,24.49620623665092,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1075,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.99365818129612,24.19708541980064,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1076,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.4936202833698,24.190929407272105,,,0,1.0,12.0,136.0,24.0,,plate,0,0.2,30.0,,,
1077,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.99358238544348,24.18477339474357,,,0,1.0,12.0,135.11611652351553,24.88388347648305,,plate,0,0.2,30.0,,,
1078,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.49354448751716,24.178617382215034,,,0,1.0,12.0,134.23223304703106,25.767766952966443,,plate,0,0.2,30.0,,,
1079,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.993506589590844,24.1724613696865,,,0,1.0,12.0,133.3483495705466,26.651650429449848,,plate,0,0.2,30.0,,,
1080,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.493468691664525,24.166305357157963,,,0,1.0,12.0,132.46446609406294,27.535533905933253,,plate,0,0.2,30.0,,,
1081,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.993430793738206,24.160149344629428,,,0,1.0,12.0,131.5805826175798,28.419417382416658,,plate,0,0.2,30.0,,,
1082,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.49339289581189,24.153993332100892,,,0,1.0,12.0,130.69669914109667,29.303300858900062,,plate,0,0.2,30.0,,,
1083,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.99335499788557,24.147837319572357,,,0,1.0,12.0,129.81281566461354,30.187184335383467,,plate,0,0.2,30.0,,,
1084,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.49331709995925,24.14168130704382,,,0,1.0,12.0,128.9289321881304,31.07106781186687,,plate,0,0.2,30.0,,,
1085,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.99327920203293,24.135525294515286,,,0,1.0,12.0,128.04504871164727,31.954951288350276,,plate,0,0.2,30.0,,,
1086,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.49324130410661,24.12936928198675,,,0,1.0,12.0,127.1611652351642,32.838834764833344,,plate,0,0.2,30.0,,,
1087,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.99320340618029,24.123213269458216,,,0,1.0,12.0,126.27728175868116,33.72271824131639,,plate,0,0.2,30.0,,,
1088,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.49316550825397,24.11705725692968,,,0,1.0,12.0,125.3933982821981,34.60660171779944,,plate,0,0.2,30.0,,,
1089,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.993127610327655,24.110901244401145,,,0,1.0,12.0,124.50951480571506,35.4904851942827,,plate,0,0.2,30.0,,,
1090,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.493089712401336,24.10474523187261,,,0,1.0,12.0,123.62563132923201,36.37436867076619,,plate,0,0.2,30.0,,,
1091,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.99305181447502,24.098589219344074,,,0,1.0,12.0,122.74174785274896,37.25825214724968,,plate,0,0.2,30.0,,,
1092,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,,0,1.0,12.0,121.85786437626591,38.14213562373317,,plate,0,0.2,30.0,,,
1093,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,120.97398089978286,39.02601910021666,,plate,0,0.2,30.0,,,
1094,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,120.04617444130444,39.805653184688964,,plate,0,0.2,30.0,,,
1095,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,118.79626611486002,39.820791727745956,,plate,0,0.2,30.0,,,
1096,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,117.54635778841559,39.83593027080295,,plate,0,0.2,30.0,,,
1097,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,116.29644946197116,39.85106881385981,,plate,0,0.2,30.0,,,
1098,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,115.04654113552674,39.866207356916455,,plate,0,0.2,30.0,,,
1099,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,113.79663280908231,39.8813458999731,,plate,0,0.2,30.0,,,
1100,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,112.54672448263788,39.896484443029735,,plate,0,0.2,30.0,,,
1101,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,111.29681615619346,39.91162298608638,,plate,0,0.2,30.0,,,
1102,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,110.04690782974903,39.92676152914302,,plate,0,0.2,30.0,,,
1103,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,108.7969995033046,39.94190007219966,,plate,0,0.2,30.0,,,
1104,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,107.54709117686018,39.9570386152563,,plate,0,0.2,30.0,,,
1105,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,106.29718285041575,39.972177158312945,,plate,0,0.2,30.0,,,
1106,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,105.04727452397132,39.98731570136958,,plate,0,0.2,30.0,,,
1107,train,True,0,1,tomato,0.24999999999999997,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.0,24.0,,tomato,0,1.0,12.0,103.79733686634414,39.99766893490247,,plate,0,0.2,30.0,,,
