tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,80d7c35ab249cd60_score,player_e857c733_x,player_e857c733_y,player_e857c733_move_target,player_e857c733_item,player_e857c733_score,player_e857c733_cut_speed,player_e857c733_speed,player_8f198e6d_x,player_8f198e6d_y,player_8f198e6d_move_target,player_8f198e6d_item,player_8f198e6d_score,player_8f198e6d_cut_speed,player_8f198e6d_speed,7398d489a56265ba_score,4be7e6f21f3c30ad_message,cf7f363945f4897f_score
1470,train,True,0,1,,0,0,0,2,tomato,2.041666666666668,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1471,train,True,0,1,,0,0,0,2,tomato,2.0833333333333344,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1472,train,True,0,1,,0,0,0,2,tomato,2.125000000000001,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1473,train,True,0,1,,0,0,0,2,tomato,2.1666666666666674,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1474,train,True,0,1,,0,0,0,2,tomato,2.208333333333334,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1475,train,True,0,1,,0,0,0,2,tomato,2.2500000000000004,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1476,train,True,0,1,,0,0,0,2,tomato,2.291666666666667,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1477,train,True,0,1,,0,0,0,2,tomato,2.3333333333333335,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1478,train,True,0,1,,0,0,0,2,tomato,2.375,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1479,train,True,0,1,,0,0,0,2,tomato,2.4166666666666665,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1480,train,True,0,1,,0,0,0,2,tomato,2.458333333333333,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1481,train,True,0,1,,0,0,0,2,tomato,2.4999999999999996,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1482,train,True,0,1,,0,0,0,2,tomato,2.541666666666666,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1483,train,True,0,1,,0,0,0,2,tomato,2.5833333333333326,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1484,train,True,0,1,,0,0,0,2,tomato,2.624999999999999,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1485,train,True,0,1,,0,0,0,2,tomato,2.6666666666666656,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1486,train,True,0,1,,0,0,0,2,tomato,2.708333333333332,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1487,train,True,0,1,,0,0,0,2,tomato,2.7499999999999987,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1488,train,True,0,1,,0,0,0,2,tomato,2.791666666666665,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1489,train,True,0,1,,0,0,0,2,tomato,2.8333333333333317,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1490,train,True,0,1,,0,0,0,2,tomato,2.8749999999999982,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1491,train,True,0,1,,0,0,0,2,tomato,2.9166666666666647,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1492,train,True,0,1,,0,0,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1493,train,True,0,1,,0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1494,train,True,0,1,,0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1495,train,True,0,1,,0,0,0,2,tomato_cut,3.083333333333331,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1496,train,True,0,1,,0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1497,train,True,0,1,,0,0,0,2,tomato_cut,3.166666666666664,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1498,train,True,0,1,,0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1499,train,True,0,1,,0,0,0,2,tomato_cut,3.249999999999997,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1500,train,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1501,train,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1502,train,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1503,train,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1504,train,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1505,train,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1506,train,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1507,train,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1508,train,True,0,1,,0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1509,train,True,0,1,,0,0,0,2,tomato_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1510,train,True,0,1,,0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1511,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1512,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1513,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
1514,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,41.250000000000284,,,0,1.0,30.0,,,
1515,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,88.0,40.0,,,1,1.0,30.0,24.0,42.50000000000057,,,0,1.0,30.0,,,
1516,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,86.74999999999972,40.0,,,1,1.0,30.0,24.0,43.75000000000085,,,0,1.0,30.0,,,
1517,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,85.49999999999943,40.0,,,1,1.0,30.0,24.0,45.00000000000114,,,0,1.0,30.0,,,
1518,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,84.24999999999915,40.0,,,1,1.0,30.0,24.0,46.25000000000142,,,0,1.0,30.0,,,
1519,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,82.99999999999886,40.0,,,1,1.0,30.0,24.0,47.500000000001705,,,0,1.0,30.0,,,
1520,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,81.74999999999858,40.0,,,1,1.0,30.0,24.0,48.75000000000199,,,0,1.0,30.0,,,
1521,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,80.4999999999983,40.0,,,1,1.0,30.0,24.0,50.000000000002274,,,0,1.0,30.0,,,
1522,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,79.24999999999801,40.0,,,1,1.0,30.0,24.0,51.25000000000256,,,0,1.0,30.0,,,
1523,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,77.99999999999773,40.0,,,1,1.0,30.0,24.0,52.50000000000284,,,0,1.0,30.0,,,
1524,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,76.74999999999744,40.0,,,1,1.0,30.0,24.0,53.750000000003126,,,0,1.0,30.0,,,
1525,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,75.49999999999716,40.0,,,1,1.0,30.0,24.0,55.00000000000341,,,0,1.0,30.0,,,
1526,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,74.24999999999687,40.0,,,1,1.0,30.0,24.0,56.250000000003695,,,0,1.0,30.0,,,
1527,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,72.99999999999659,40.0,,,1,1.0,30.0,24.0,57.50000000000398,,,0,1.0,30.0,,,
1528,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,71.87983173883686,40.31621556657754,,,1,1.0,30.0,24.0,58.75000000000426,,,0,1.0,30.0,,,
1529,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,70.9904754578381,41.19459214040404,,,1,1.0,30.0,24.0,60.00000000000455,,,0,1.0,30.0,,,
1530,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,70.10111917683935,42.07296871423054,,,1,1.0,30.0,24.0,61.25000000000483,,,0,1.0,30.0,,,
1531,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,69.2117628958406,42.95134528805704,,,1,1.0,30.0,24.0,62.500000000005116,,,0,1.0,30.0,,,
1532,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,68.32240661484184,43.82972186188354,,,1,1.0,30.0,24.0,63.7500000000054,,,0,1.0,30.0,,,
1533,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,67.43305033384308,44.70809843571004,,,1,1.0,30.0,24.0,65.00000000000568,,,0,1.0,30.0,,,
1534,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,66.54369405284433,45.58647500953654,,,1,1.0,30.0,24.0,66.25000000000597,,,0,1.0,30.0,,,
1535,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,65.65433777184558,46.46485158336304,,,1,1.0,30.0,24.0,67.50000000000625,,,0,1.0,30.0,,,
1536,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,64.76498149084682,47.34322815718954,,,1,1.0,30.0,24.0,68.75000000000654,,,0,1.0,30.0,,,
1537,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,63.87562520984797,48.22160473101604,,,1,1.0,30.0,24.0,70.00000000000682,,,0,1.0,30.0,,,
1538,train,True,0,1,,0,0,0,2,tomato_cut,3.749999999999995,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,62.9862689288485,49.099981304842544,,,1,1.0,30.0,24.0,71.2500000000071,,,0,1.0,30.0,,,
