tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0ff6a4aabb27309e_score,player_7986d26c_x,player_7986d26c_y,player_7986d26c_move_target,player_7986d26c_item,player_7986d26c_score,player_7986d26c_cut_speed,player_7986d26c_speed,player_d2673e8f_x,player_d2673e8f_y,player_d2673e8f_move_target,player_d2673e8f_item,player_d2673e8f_score,player_d2673e8f_cut_speed,player_d2673e8f_speed
513,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.972177158311474,53.70281714957105,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
514,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.98731570136882,54.95272547601476,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
515,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99766893490219,56.20266313364169,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
516,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99785338569709,57.45266312003295,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
517,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998037836491996,58.70266310642421,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
518,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9982222872869,59.95266309281547,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
519,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998406738081805,61.20266307920673,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
520,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99859118887671,62.45266306559799,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
521,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998775639671614,63.70266305198925,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
522,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99896009046652,64.95266303837997,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
523,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99914454126142,66.20266302477052,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
524,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99932899205616,67.45266301116106,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
525,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999513442850706,68.70266299755161,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
526,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999697893645255,69.95266298394216,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
527,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999882344439804,71.20266297033271,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
528,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997204937522,72.45266296379884,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
529,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997429659456,73.70266296379629,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
530,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997654381421,74.95266296379373,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
531,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997879103387,76.20266296379117,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
532,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998103825352,77.45266296378861,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
533,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998328547318,78.70266296378605,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
534,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998553269283,79.9526629637835,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
535,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998777991249,81.20266296378094,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
536,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99999002713214,82.45266296377838,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
537,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9999922743518,83.70266296377582,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
538,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99999452157145,84.95266296377326,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
539,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99999676879111,86.2026629637707,,,0,1.0,30.0,40.0,25.24999999999993,,,0,1.0,30.0
540,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99999901601076,87.45266296376815,,,0,1.0,30.0,40.0,26.499999999999858,,,0,1.0,30.0
541,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.632483413079854,88.44294749693103,,,0,1.0,30.0,40.0,27.749999999999787,,,0,1.0,30.0
542,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.51093309064595,89.33223157076935,,,0,1.0,30.0,40.0,28.999999999999716,,,0,1.0,30.0
543,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.389382768212045,90.22151564460768,,,0,1.0,30.0,40.0,30.249999999999645,,,0,1.0,30.0
544,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.26783244577814,91.110799718446,,,0,1.0,30.0,40.0,31.499999999999574,,,0,1.0,30.0
545,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.146282123344236,92.00008379228433,,,0,1.0,30.0,40.0,32.749999999999716,,,0,1.0,30.0
546,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.02473180091033,92.88936786612265,,,0,1.0,30.0,40.0,34.0,,,0,1.0,30.0
547,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.90318147847643,93.77865193996098,,,0,1.0,30.0,40.0,35.250000000000284,,,0,1.0,30.0
548,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.78163115604252,94.66793601379959,,,0,1.0,30.0,40.0,36.50000000000057,,,0,1.0,30.0
549,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.66008083360862,95.55722008763848,,,0,1.0,30.0,40.0,37.75000000000085,,,0,1.0,30.0
550,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.53853051117471,96.44650416147736,,,0,1.0,30.0,40.0,39.00000000000114,,,0,1.0,30.0
551,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.41698018874081,97.33578823531624,,,0,1.0,30.0,40.0,40.25000000000142,,,0,1.0,30.0
552,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.295429866306904,98.22507230915512,,,0,1.0,30.0,40.0,41.500000000001705,,,0,1.0,30.0
553,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.173879543873,99.114356382994,,,0,1.0,30.0,40.0,42.75000000000199,,,0,1.0,30.0
554,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.052329221439095,100.00364045683288,,,0,1.0,30.0,40.0,44.000000000002274,,,0,1.0,30.0
555,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.93077889900519,100.89292453067176,,,0,1.0,30.0,40.0,45.25000000000256,,,0,1.0,30.0
556,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.809228576571286,101.78220860451064,,,0,1.0,30.0,40.0,46.50000000000284,,,0,1.0,30.0
557,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.68767825413738,102.67149267834952,,,0,1.0,30.0,40.0,47.750000000003126,,,0,1.0,30.0
558,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.56612793170348,103.5607767521884,,,0,1.0,30.0,40.0,49.00000000000341,,,0,1.0,30.0
559,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.45647581229135,103.16367876323476,,,0,1.0,30.0,40.0,50.250000000003695,,,0,1.0,30.0
560,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.35122439810646,102.29079562776882,,,0,1.0,30.0,40.0,51.50000000000398,,,0,1.0,30.0
561,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.24597298392157,101.41791249230288,,,0,1.0,30.0,40.0,52.75000000000426,,,0,1.0,30.0
562,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.14072156973668,100.54502935683693,,,0,1.0,30.0,40.0,54.00000000000455,,,0,1.0,30.0
563,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.035470155551785,99.672146221371,,,0,1.0,30.0,40.0,55.25000000000483,,,0,1.0,30.0
564,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.93021874136689,98.79926308590505,,,0,1.0,30.0,40.0,56.500000000005116,,,0,1.0,30.0
565,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.824967327182,97.92637995043911,,,0,1.0,30.0,40.0,57.7500000000054,,,0,1.0,30.0
566,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.71971591299711,97.05349681497317,,,0,1.0,30.0,40.0,59.000000000005684,,,0,1.0,30.0
567,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.61446449881222,96.18061367950723,,,0,1.0,30.0,40.0,60.25000000000597,,,0,1.0,30.0
568,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.50921308462773,95.30773054404129,,,0,1.0,30.0,40.0,61.50000000000625,,,0,1.0,30.0
569,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.40396167044355,94.43484740857535,,,0,1.0,30.0,40.0,62.75000000000654,,,0,1.0,30.0
570,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.29871025625937,93.56196427310941,,,0,1.0,30.0,40.0,64.00000000000682,,,0,1.0,30.0
571,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.19345884207462,92.68908113764347,,,0,1.0,30.0,40.0,65.2500000000071,,,0,1.0,30.0
572,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.08820742788913,91.81619800217753,,,0,1.0,30.0,40.0,66.50000000000739,,,0,1.0,30.0
573,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.98295601370364,90.94331486671159,,,0,1.0,30.0,40.0,67.75000000000767,,,0,1.0,30.0
574,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.87770459951815,90.07043173124565,,,0,1.0,30.0,40.0,69.00000000000796,,,0,1.0,30.0
575,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.77245318533267,89.19754859577971,,,0,1.0,30.0,40.0,70.25000000000824,,,0,1.0,30.0
576,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.66720177114719,88.32466546031377,,,0,1.0,30.0,40.0,71.50000000000853,,,0,1.0,30.0
577,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.5528275639696,87.44254460178674,,,0,1.0,30.0,40.0,72.75000000000881,,,0,1.0,30.0
578,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.43684345214635,86.55879355683716,,,0,1.0,30.0,40.0,74.0000000000091,,,0,1.0,30.0
579,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.3208593403231,85.67504251188758,,,0,1.0,30.0,40.0,75.25000000000938,,,0,1.0,30.0
580,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.20487522849984,84.791291466938,,,0,1.0,30.0,40.0,76.50000000000966,,,0,1.0,30.0
581,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.08889111667659,83.90754042198843,,,0,1.0,30.0,40.0,77.75000000000995,,,0,1.0,30.0
582,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.97290700485334,83.02378937703885,,,0,1.0,30.0,40.0,79.00000000001023,,,0,1.0,30.0
583,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.85692289303009,82.14003833208928,,,0,1.0,30.0,40.0,80.25000000001052,,,0,1.0,30.0
584,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.74093878120684,81.2562872871397,,,0,1.0,30.0,40.0,81.5000000000108,,,0,1.0,30.0
585,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.62495466938358,80.37253624219012,,,0,1.0,30.0,40.0,82.75000000001108,,,0,1.0,30.0
586,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.50897055756033,79.48878519724055,,,0,1.0,30.0,40.0,84.00000000001137,,,0,1.0,30.0
587,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato_cut,4.0,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.39298644573708,78.60503415229097,,,0,1.0,30.0,40.0,85.25000000001165,,,0,1.0,30.0
