tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d323d3bebb1ecbe_score,player_a86e16bf_x,player_a86e16bf_y,player_a86e16bf_move_target,player_a86e16bf_item,player_a86e16bf_score,player_a86e16bf_cut_speed,player_a86e16bf_speed,player_31c992dc_x,player_31c992dc_y,player_31c992dc_move_target,player_31c992dc_item,player_31c992dc_score,player_31c992dc_cut_speed,player_31c992dc_speed
528,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.37026745516934,89.18739579836529,,,0,1.0,30.0,87.81980515338978,40.18019484661022,,,0,1.0,30.0
529,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24864402899584,90.07675207936404,,,0,1.0,30.0,88.70368862987283,39.29631137012717,,,0,1.0,30.0
530,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.12702060282234,90.9661083603628,,,0,1.0,30.0,89.58757210635588,38.41242789364412,,,0,1.0,30.0
531,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.00539717664884,91.85546464136155,,,0,1.0,30.0,90.47145558283893,37.52854441716107,,,0,1.0,30.0
532,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.883773750475342,92.7448209223603,,,0,1.0,30.0,91.35533905932198,36.64466094067802,,,0,1.0,30.0
533,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.762150324301842,93.63417720335906,,,0,1.0,30.0,92.23922253580503,35.76077746419497,,,0,1.0,30.0
534,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.640526898128343,94.52353348435781,,,0,1.0,30.0,93.12310601228808,34.876893987711924,,,0,1.0,30.0
535,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.518903471954843,95.41288976535657,,,0,1.0,30.0,94.00698948877113,33.993010511228874,,,0,1.0,30.0
536,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.39728004578134,96.30224604635532,,,0,1.0,30.0,94.89087296525418,33.109127034745825,,,0,1.0,30.0
537,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.275656619607844,97.19160232735408,,,0,1.0,30.0,95.77475644173722,32.225243558262775,,,0,1.0,30.0
538,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.154033193434344,98.08095860835283,,,0,1.0,30.0,96.65863991822027,31.341360081779726,,,0,1.0,30.0
539,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.032409767260845,98.97031488935158,,,0,1.0,30.0,97.54252339470332,30.457476605296677,,,0,1.0,30.0
540,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.910786341087345,99.85967117035034,,,0,1.0,30.0,98.42640687118637,29.573593128813627,,,0,1.0,30.0
541,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.789162914913845,100.7490274513491,,,0,1.0,30.0,99.31029034766942,28.689709652330578,,,0,1.0,30.0
542,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.667539488740346,101.63838373234866,,,0,1.0,30.0,100.19417382415247,27.80582617584753,,,0,1.0,30.0
543,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.545916062566846,102.52774001334835,,,0,1.0,30.0,101.07805730063552,26.92194269936448,,,0,1.0,30.0
544,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.424292636393346,103.41709629434803,,,0,1.0,30.0,101.96194077711857,26.03805922288143,,,0,1.0,30.0
545,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.311608376973936,103.31936371188569,,,0,1.0,30.0,102.84582425360162,25.15417574639838,,,0,1.0,30.0
546,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.205947748575596,102.44606130813175,,,0,1.0,30.0,103.72970773008467,24.27029226991533,,,0,1.0,30.0
547,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.100287120177256,101.5727589043778,,,0,1.0,30.0,104.0,24.0,,,0,1.0,30.0
548,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.99462649177892,100.69945650062387,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
549,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.88896586338058,99.82615409686993,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
550,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.78330523498224,98.95285169311599,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
551,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.6776446065839,98.07954928936205,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
552,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.57198397818556,97.20624688560811,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
553,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.46632334978722,96.33294448185417,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
554,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.36066272138888,95.45964207810023,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
555,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.25500209299054,94.58633967434629,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
556,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.1493414645922,93.71303727059235,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
557,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.04368083619386,92.83973486683841,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
558,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.93802020779552,91.96643246308447,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
559,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.83235957939718,91.09313005933035,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
560,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.72669895099884,90.21982765557541,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
561,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.6210383226005,89.3465252518205,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
562,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.51537769420216,88.47322284806557,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
563,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.4026936592241,87.59281192943624,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
564,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.286704491737936,86.70905582733658,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
565,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.17071532425177,85.82529972523693,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
566,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.05472615676561,84.94154362313728,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
567,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.93873698927945,84.05778752103762,,,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,0,1.0,30.0
568,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.822747821793286,83.17403141893797,,,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,0,1.0,30.0
569,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.70675865430712,82.29027531683832,,,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,0,1.0,30.0
570,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.59076948682096,81.40651921473867,,,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,0,1.0,30.0
571,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.4747803193348,80.52276311263901,,,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,0,1.0,30.0
572,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.35879115184892,79.63900701053936,,,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,0,1.0,30.0
573,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.24280198436347,78.7552509084397,,,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,0,1.0,30.0
574,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.12681281687802,77.87149480634005,,,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,0,1.0,30.0
575,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.01082364939256,76.9877387042404,,,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,0,1.0,30.0
576,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.89483448190711,76.10398260214075,,,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,0,1.0,30.0
577,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.77884531442166,75.2202265000411,,,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,0,1.0,30.0
578,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.6628561469362,74.33647039794144,,,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,0,1.0,30.0
579,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.54686697945075,73.45271429584179,,,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,0,1.0,30.0
580,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.4308778119653,72.56895819374213,,,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,0,1.0,30.0
581,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.31481568011074,71.6851291166301,,,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,0,1.0,30.0
582,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.19870071198889,70.80124719554357,,,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,0,1.0,30.0
583,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.0825857438667,69.91736527445704,,,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,0,1.0,30.0
584,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.96647077574448,69.03348335337051,,,0,1.0,30.0,88.09009742330511,39.90990257669489,,plate,0,1.0,30.0
585,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.85035580762225,68.14960143228399,,,0,1.0,30.0,87.20621394682206,40.79378605317794,,plate,0,1.0,30.0
586,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.73424083950002,67.26571951119746,,,0,1.0,30.0,86.32233047033901,41.67766952966099,,plate,0,1.0,30.0
587,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.6181258713778,66.38183759011093,,,0,1.0,30.0,85.43844699385596,42.56155300614404,,plate,0,1.0,30.0
588,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.50201090325558,65.4979556690244,,,0,1.0,30.0,84.55456351737291,43.44543648262709,,plate,0,1.0,30.0
589,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.38589593513336,64.61407374793788,,,0,1.0,30.0,83.67068004088986,44.32931995911014,,plate,0,1.0,30.0
590,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.26978096701113,63.73019182685135,,,0,1.0,30.0,82.78679656440681,45.213203435593186,,plate,0,1.0,30.0
591,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.15366599888891,62.84630990576483,,,0,1.0,30.0,81.90291308792376,46.097086912076236,,plate,0,1.0,30.0
592,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.03755103076668,61.9624279846783,,,0,1.0,30.0,81.01902961144071,46.980970388559285,,plate,0,1.0,30.0
593,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.92143606264446,61.07854606359177,,,0,1.0,30.0,80.13514613495767,47.864853865042335,,plate,0,1.0,30.0
594,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.80532109452224,60.194664142505246,,,0,1.0,30.0,79.25126265847462,48.748737341525384,,plate,0,1.0,30.0
595,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.68920612640001,59.31078222141872,,,0,1.0,30.0,78.36737918199157,49.632620818008434,,plate,0,1.0,30.0
596,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.57309115827779,58.42690030033219,,,0,1.0,30.0,77.48349570550852,50.51650429449148,,plate,0,1.0,30.0
597,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.45697619015556,57.543018379245666,,,0,1.0,30.0,76.59961222902547,51.40038777097453,,plate,0,1.0,30.0
598,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.34086122203334,56.65913645815914,,,0,1.0,30.0,75.71572875254242,52.28427124745758,,plate,0,1.0,30.0
599,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.80787067446892,55.59956336159173,,,0,1.0,30.0,74.83184527605937,53.16815472394063,,plate,0,1.0,30.0
600,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.82326491584212,54.34965815825334,,,0,1.0,30.0,73.94796179957632,54.05203820042368,,plate,0,1.0,30.0
601,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.83865915721502,53.099752954914955,,,0,1.0,30.0,73.06407832309327,54.93592167690673,,plate,0,1.0,30.0
602,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.9583333333333277,3,2,2,tomato,2,3,tomato,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.85405339858751,51.84984775157657,,,0,1.0,30.0,72.19756713999655,55.82712561869876,,plate,0,1.0,30.0
