tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c8162bc6c16428e8_score,player_6899bd80_x,player_6899bd80_y,player_6899bd80_move_target,player_6899bd80_item,player_6899bd80_score,player_6899bd80_cut_speed,player_6899bd80_speed,player_c1ef807d_x,player_c1ef807d_y,player_c1ef807d_move_target,player_c1ef807d_item,player_c1ef807d_score,player_c1ef807d_cut_speed,player_c1ef807d_speed,87ccff86a42f1346_score,2fcd453657f84cd6_message,4e62d4bf7b8723ad_score
2151,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.49999999999261,24.0,,tomato,0,1.0,30.0,24.0,76.74999999999744,,,0,1.0,30.0,,,
2152,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.24999999999233,24.0,,tomato,0,1.0,30.0,24.0,75.49999999999716,,,0,1.0,30.0,,,
2153,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.99999999999204,24.0,,tomato,0,1.0,30.0,24.0,74.24999999999687,,,0,1.0,30.0,,,
2154,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.74999999999176,24.0,,tomato,0,1.0,30.0,24.0,72.99999999999659,,,0,1.0,30.0,,,
2155,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.49999999999147,24.0,,tomato,0,1.0,30.0,24.0,71.7499999999963,,,0,1.0,30.0,,,
2156,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.24999999999119,24.0,,tomato,0,1.0,30.0,24.0,70.49999999999602,,,0,1.0,30.0,,,
2157,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.999999999990905,24.0,,tomato,0,1.0,30.0,24.0,69.24999999999574,,,0,1.0,30.0,,,
2158,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.74999999999062,24.0,,tomato,0,1.0,30.0,24.0,67.99999999999545,,,0,1.0,30.0,,,
2159,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.49999999999034,24.0,,tomato,0,1.0,30.0,24.0,66.74999999999517,,,0,1.0,30.0,,,
2160,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.24999999999005,24.0,,tomato,0,1.0,30.0,24.0,65.49999999999488,,,0,1.0,30.0,,,
2161,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.99999999998977,24.0,,tomato,0,1.0,30.0,24.0,64.2499999999946,,,0,1.0,30.0,,,
2162,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.749999999989484,24.0,,tomato,0,1.0,30.0,24.0,62.999999999994316,,,0,1.0,30.0,,,
2163,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.4999999999892,24.0,,tomato,0,1.0,30.0,24.0,61.74999999999403,,,0,1.0,30.0,,,
2164,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.249999999988916,24.0,,tomato,0,1.0,30.0,24.0,60.49999999999375,,,0,1.0,30.0,,,
2165,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,53.99999999998863,24.0,,tomato,0,1.0,30.0,24.0,59.24999999999346,,,0,1.0,30.0,,,
2166,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,52.74999999998835,24.0,,tomato,0,1.0,30.0,24.0,57.99999999999318,,,0,1.0,30.0,,,
2167,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.49999999998806,24.0,,tomato,0,1.0,30.0,24.0,56.749999999992895,,,0,1.0,30.0,,,
2168,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.24999999998778,24.0,,tomato,0,1.0,30.0,24.0,55.49999999999261,,,0,1.0,30.0,,,
2169,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,48.999999999987494,24.0,,tomato,0,1.0,30.0,24.0,54.249999999992326,,,0,1.0,30.0,,,
2170,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.74999999998721,24.0,,tomato,0,1.0,30.0,24.0,52.99999999999204,,,0,1.0,30.0,,,
2171,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.499999999986926,24.0,,tomato,0,1.0,30.0,24.0,51.74999999999176,,,0,1.0,30.0,,,
2172,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.24999999998664,24.0,,tomato,0,1.0,30.0,24.0,50.49999999999147,,,0,1.0,30.0,,,
2173,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.99999999998636,24.0,,tomato,0,1.0,30.0,24.0,49.24999999999119,,,0,1.0,30.0,,,
2174,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.74999999998607,24.0,,tomato,0,1.0,30.0,24.0,47.999999999990905,,,0,1.0,30.0,,,
2175,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.49999999998579,24.0,,tomato,0,1.0,30.0,24.0,46.74999999999062,,,0,1.0,30.0,,,
2176,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.249999999985505,24.0,,tomato,0,1.0,30.0,24.0,45.49999999999034,,,0,1.0,30.0,,,
2177,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.99999999998522,24.0,,tomato,0,1.0,30.0,24.0,46.74999999999062,,,0,1.0,30.0,,,
2178,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.74999999998494,24.0,,tomato,0,1.0,30.0,24.0,47.999999999990905,,,0,1.0,30.0,,,
2179,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.49999999998465,24.0,,tomato,0,1.0,30.0,24.0,49.24999999999119,,,0,1.0,30.0,,,
2180,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.24999999998437,24.0,,tomato,0,1.0,30.0,24.0,50.49999999999147,,,0,1.0,30.0,,,
2181,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.999999999984084,24.0,,tomato,0,1.0,30.0,24.0,51.74999999999176,,,0,1.0,30.0,,,
2182,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.7499999999838,24.0,,tomato,0,1.0,30.0,24.0,52.99999999999204,,,0,1.0,30.0,,,
2183,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.49999999998366,24.0,,tomato,0,1.0,30.0,24.0,54.249999999992326,,,0,1.0,30.0,,,
2184,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.249999999983732,24.0,,tomato,0,1.0,30.0,24.0,55.49999999999261,,,0,1.0,30.0,,,
2185,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.999999999983803,24.0,,tomato,0,1.0,30.0,24.0,56.749999999992895,,,0,1.0,30.0,,,
2186,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.749999999983874,24.0,,tomato,0,1.0,30.0,24.0,57.99999999999318,,,0,1.0,30.0,,,
2187,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.499999999983945,24.0,,tomato,0,1.0,30.0,24.0,59.24999999999346,,,0,1.0,30.0,,,
2188,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.249999999984016,24.0,,tomato,0,1.0,30.0,24.0,60.49999999999375,,,0,1.0,30.0,,,
2189,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,None_cut,3.9583333333333277,3,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,tomato,0,1.0,30.0,24.0,61.74999999999403,,,0,1.0,30.0,,,
2190,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.0,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,62.999999999994316,,,0,1.0,30.0,,,
2191,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,64.2499999999946,,,0,1.0,30.0,,,
2192,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,65.49999999999488,,,0,1.0,30.0,,,
2193,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.125,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,66.74999999999517,,,0,1.0,30.0,,,
2194,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,67.99999999999545,,,0,1.0,30.0,,,
2195,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,69.24999999999574,,,0,1.0,30.0,,,
2196,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,70.49999999999602,,,0,1.0,30.0,,,
2197,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,71.7499999999963,,,0,1.0,30.0,,,
2198,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,tomato_salad,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0,,,
2199,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.375,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2200,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2201,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2202,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.5,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2203,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.5416666666666666,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2204,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.5833333333333333,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2205,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.6249999999999999,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
2206,train,True,0,1,tomato,0.9999999999999996,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.6666666666666665,0,2,2,tomato_salad,2,3,tomato_salad,2,4,,2,5,tomato_salad,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,24.0,,,0,1.0,30.0,24.0,72.0,,tomato_salad,0,1.0,30.0,,,
