tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cd751abdbb052b19_score,player_faa3c6b9_x,player_faa3c6b9_y,player_faa3c6b9_move_target,player_faa3c6b9_item,player_faa3c6b9_score,player_faa3c6b9_cut_speed,player_faa3c6b9_speed,player_875bfcce_x,player_875bfcce_y,player_875bfcce_move_target,player_875bfcce_item,player_875bfcce_score,player_875bfcce_cut_speed,player_875bfcce_speed,d3e3231bacd48511_score,2bd2750151ffe5c0_message,c48ad2ea53bdad8b_score
1569,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,91.00000000000796,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1570,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,92.25000000000824,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1571,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,93.50000000000853,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1572,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,94.75000000000881,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1573,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,96.0000000000091,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1574,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,97.25000000000938,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1575,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,98.50000000000966,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1576,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,99.75000000000995,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1577,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,101.00000000001023,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1578,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,102.25000000001052,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1579,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,103.5000000000108,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1580,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,104.75000000001108,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1581,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,106.00000000001137,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1582,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,107.25000000001165,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1583,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,108.50000000001194,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1584,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,109.75000000001222,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1585,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,111.0000000000125,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1586,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,112.25000000001279,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1587,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,113.50000000001307,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1588,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,114.75000000001336,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1589,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,116.00000000001364,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1590,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,117.25000000001393,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1591,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,118.50000000001421,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1592,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,119.7500000000145,40.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1593,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,120.65378202977331,39.15675848912626,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1594,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,121.54313831077206,38.278381915299555,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1595,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,122.43249459177082,37.40000534147284,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1596,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,123.32185087276957,36.52162876764613,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1597,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,124.21120715376833,35.643252193819414,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1598,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,125.10056343476708,34.76487561999271,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1599,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,125.98991971576584,33.886499046165994,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1600,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,126.87927599676459,33.00812247233928,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1601,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,127.76863227776334,32.12974589851257,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1602,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,128.6579885587621,31.251369324685733,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1603,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,129.54734483976085,30.372992750858877,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1604,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,130.4367011207596,29.49461617703202,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1605,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,131.32605740175836,28.616239603205166,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1606,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,132.21541368275712,27.73786302937831,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1607,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,133.10476996375587,26.859486455551455,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1608,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,133.99412624475463,25.98110988172474,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1609,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,134.88348252575338,25.10273330789824,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1610,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,135.77283880675213,24.224356734071804,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1611,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1612,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1613,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1614,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1615,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1616,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1617,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1618,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1619,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1620,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1621,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1622,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1623,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1624,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1625,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1626,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1627,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1628,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1629,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1630,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1631,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,136.0,24.0,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
1632,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,tomato,2,3,tomato_cut,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,135.11611652351553,24.88388347648305,,plate,1,1.0,30.0,24.0,56.0,,,0,1.0,30.0,,,
