tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,79c074ebe465e122_score,player_e64d24ba_x,player_e64d24ba_y,player_e64d24ba_move_target,player_e64d24ba_item,player_e64d24ba_score,player_e64d24ba_cut_speed,player_e64d24ba_speed,player_3a3c9e36_x,player_3a3c9e36_y,player_3a3c9e36_move_target,player_3a3c9e36_item,player_3a3c9e36_score,player_3a3c9e36_cut_speed,player_3a3c9e36_speed,21711e4bb92e923a_score,a05dc42d59b2fcda_message,dac2955081bf7b83_score
1805,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99975786752597,70.2596579150565,,tomato_cut,1,1.0,30.0,,,
1806,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99993177907602,71.50965790295908,,tomato_cut,1,1.0,30.0,,,
1807,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99997507173988,72.75965790005483,,tomato_cut,1,1.0,30.0,,,
1808,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99997711633442,74.0096579000537,,tomato_cut,1,1.0,30.0,,,
1809,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99997916092928,75.25965790005256,,tomato_cut,1,1.0,30.0,,,
1810,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99998120552417,76.50965790005142,,tomato_cut,1,1.0,30.0,,,
1811,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999983250119065,77.75965790005029,,tomato_cut,1,1.0,30.0,,,
1812,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99998529471396,79.00965790004915,,tomato_cut,1,1.0,30.0,,,
1813,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99998733930885,80.25965790004801,,tomato_cut,1,1.0,30.0,,,
1814,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999989383903745,81.50965790004688,,tomato_cut,1,1.0,30.0,,,
1815,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999142849864,82.75965790004574,,tomato_cut,1,1.0,30.0,,,
1816,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999347309353,84.0096579000446,,tomato_cut,1,1.0,30.0,,,
1817,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999995517688426,85.25965790004346,,tomato_cut,1,1.0,30.0,,,
1818,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999756228332,86.50965790004233,,tomato_cut,1,1.0,30.0,,,
1819,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999960687821,87.75965790004119,,tomato_cut,1,1.0,30.0,,,
1820,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999711738056,89.00965790004142,,tomato_cut,1,1.0,30.0,,,
1821,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999973577536,90.2596579000417,,tomato_cut,1,1.0,30.0,,,
1822,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999975981267,91.50965790004199,,tomato_cut,1,1.0,30.0,,,
1823,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999978384997,92.75965790004227,,tomato_cut,1,1.0,30.0,,,
1824,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999980788728,94.00965790004255,,tomato_cut,1,1.0,30.0,,,
1825,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999983192458,95.25965790004284,,tomato_cut,1,1.0,30.0,,,
1826,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999985596189,96.50965790004312,,tomato_cut,1,1.0,30.0,,,
1827,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999879999194,97.75965790004341,,tomato_cut,1,1.0,30.0,,,
1828,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.9999999040365,99.00965790004369,,tomato_cut,1,1.0,30.0,,,
1829,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999928073805,100.25965790004398,,tomato_cut,1,1.0,30.0,,,
1830,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999995211111,101.50965790004426,,tomato_cut,1,1.0,30.0,,,
1831,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999976148416,102.75965790004454,,tomato_cut,1,1.0,30.0,,,
1832,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999996385,104.00965790004483,,tomato_cut,1,1.0,30.0,,,
1833,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999996667796,105.25965790004511,,tomato_cut,1,1.0,30.0,,,
1834,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999999695059,106.5096579000454,,tomato_cut,1,1.0,30.0,,,
1835,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999999723339,107.75965790004568,,tomato_cut,1,1.0,30.0,,,
1836,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999997516184,109.00965790004597,,tomato_cut,1,1.0,30.0,,,
1837,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999999779898,110.25965790004625,,tomato_cut,1,1.0,30.0,,,
1838,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999998081584,111.50965790004653,,tomato_cut,1,1.0,30.0,,,
1839,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999998364025,112.75965790004682,,tomato_cut,1,1.0,30.0,,,
1840,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999998646466,114.0096579000471,,tomato_cut,1,1.0,30.0,,,
1841,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999998815575,112.75965790004682,,tomato_cut,1,1.0,30.0,,,
1842,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.999999998984684,111.50965790004653,,tomato_cut,1,1.0,30.0,,,
1843,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,40.0,,tomato_cut,0,1.0,30.0,55.99999999915379,110.25965790004625,,tomato_cut,1,1.0,30.0,,,
1844,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0,55.9999999993229,109.00965790004597,,tomato_cut,1,1.0,30.0,,,
1845,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0,55.99999999949201,107.75965790004568,,tomato_cut,1,1.0,30.0,,,
1846,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0,55.99999999966112,106.5096579000454,,tomato_cut,1,1.0,30.0,,,
1847,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0,55.99999999982994,105.25965790004511,,tomato_cut,1,1.0,30.0,,,
1848,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0,55.9999999999737,104.00965790004483,,tomato_cut,1,1.0,30.0,,,
1849,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0,55.999999999975834,102.75965790004454,,tomato_cut,1,1.0,30.0,,,
1850,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0,55.999999999977966,101.50965790004426,,tomato_cut,1,1.0,30.0,,,
1851,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0,55.9999999999801,100.25965790004398,,tomato_cut,1,1.0,30.0,,,
1852,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0,55.99999999998223,99.00965790004369,,tomato_cut,1,1.0,30.0,,,
1853,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0,55.99999999998436,97.75965790004341,,tomato_cut,1,1.0,30.0,,,
1854,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0,55.99999999998649,96.50965790004312,,tomato_cut,1,1.0,30.0,,,
1855,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0,55.999999999988624,95.25965790004284,,tomato_cut,1,1.0,30.0,,,
1856,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,56.250000000003695,,tomato_cut,0,1.0,30.0,55.999999999990756,94.00965790004255,,tomato_cut,1,1.0,30.0,,,
1857,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,57.50000000000398,,tomato_cut,0,1.0,30.0,55.99999999999289,92.75965790004227,,tomato_cut,1,1.0,30.0,,,
1858,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,58.75000000000426,,tomato_cut,0,1.0,30.0,55.99999999999501,91.50965790004199,,tomato_cut,1,1.0,30.0,,,
1859,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,60.00000000000455,,tomato_cut,0,1.0,30.0,55.99999999999679,90.2596579000417,,tomato_cut,1,1.0,30.0,,,
1860,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,61.25000000000483,,tomato_cut,0,1.0,30.0,55.999999999998565,89.00965790004142,,tomato_cut,1,1.0,30.0,,,
1861,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,62.500000000005116,,tomato_cut,0,1.0,30.0,55.99999999999972,87.75965790004113,,tomato_cut,1,1.0,30.0,,,
1862,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,63.7500000000054,,tomato_cut,0,1.0,30.0,55.99999999999972,86.50965790004085,,tomato_cut,1,1.0,30.0,,,
1863,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,65.00000000000568,,tomato_cut,0,1.0,30.0,55.99999999999972,85.25965790004057,,tomato_cut,1,1.0,30.0,,,
1864,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,66.25000000000597,,tomato_cut,0,1.0,30.0,55.99999999999972,84.00965790004028,,tomato_cut,1,1.0,30.0,,,
1865,train,True,0,1,tomato_cut,3.916666666666661,3,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,67.50000000000625,,tomato_cut,0,1.0,30.0,55.99999999999972,82.75965790004,,tomato_cut,1,1.0,30.0,,,
