tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,25f06638b8a897cc_score,player_6180c6d8_x,player_6180c6d8_y,player_6180c6d8_move_target,player_6180c6d8_item,player_6180c6d8_score,player_6180c6d8_cut_speed,player_6180c6d8_speed,player_d33023ac_x,player_d33023ac_y,player_d33023ac_move_target,player_d33023ac_item,player_d33023ac_score,player_d33023ac_cut_speed,player_d33023ac_speed,a803f1a33369268a_score,0fba9bd9fc424812_message,2ada98219c948565_score
565,train,0,1,tomato,0.7499999999999998,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.50000000000398,24.0,,plate,0,1.0,30.0,27.07310129244555,36.96483822968122,,tomato,0,1.0,30.0,,,
566,train,0,1,tomato,0.7499999999999998,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.2500000000037,24.0,,plate,0,1.0,30.0,26.183745011446586,37.84321480350772,,tomato,0,1.0,30.0,,,
567,train,0,1,tomato,0.7499999999999998,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.00000000000341,24.0,,plate,0,1.0,30.0,25.29438873044783,38.72159137733434,,tomato,0,1.0,30.0,,,
568,train,0,1,tomato,0.7499999999999998,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.75000000000313,24.0,,plate,0,1.0,30.0,24.405032449449077,39.59996795116105,,tomato,0,1.0,30.0,,,
569,train,0,1,tomato,0.7499999999999998,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.50000000000284,24.0,,plate,0,1.0,30.0,24.0,40.0,,tomato,0,1.0,30.0,,,
570,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.0,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.25000000000256,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
571,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.041666666666666664,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.00000000000227,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
572,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.08333333333333333,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.75000000000199,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
573,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.125,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.5000000000017,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
574,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.16666666666666666,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.25000000000142,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
575,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.20833333333333331,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.00000000000114,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
576,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.24999999999999997,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.75000000000085,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
577,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.29166666666666663,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.50000000000057,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
578,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.3333333333333333,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.25000000000028,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
579,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.375,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.0,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
580,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.4166666666666667,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.74999999999972,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
581,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.45833333333333337,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.49999999999943,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
582,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.5,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.24999999999915,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
583,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.5416666666666666,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.99999999999886,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
584,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.5833333333333333,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.74999999999858,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
585,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.6249999999999999,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.4999999999983,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
586,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.6666666666666665,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.24999999999801,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
587,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.7083333333333331,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,85.99999999999773,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
588,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.7499999999999998,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.74999999999744,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
589,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.7916666666666664,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.49999999999716,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
590,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.833333333333333,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.24999999999687,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
591,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.8749999999999997,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,80.99999999999659,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
592,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.9166666666666663,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.7499999999963,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
593,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.9583333333333329,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.49999999999602,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
594,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,0.9999999999999996,0,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.24999999999574,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
595,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.0416666666666663,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,75.99999999999545,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
596,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.083333333333333,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.74999999999517,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
597,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.1249999999999998,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.49999999999488,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
598,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.1666666666666665,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.2499999999946,24.0,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
599,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.2083333333333333,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.34621797023578,24.84324151087344,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
600,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.25,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.45686168923703,25.72161808469994,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
601,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.2916666666666667,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.56750540823828,26.59999465852644,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
602,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.67814912723952,27.47837123235294,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
603,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.78879284624077,28.356747806179442,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
604,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.89943656524201,29.235124380005942,,plate,0,1.0,30.0,24.0,40.0,,,0,1.0,30.0,,,
605,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.01008028424326,30.113500953832443,,plate,0,1.0,30.0,24.0,38.749999999999716,,,0,1.0,30.0,,,
606,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.1207240032445,30.991877527658943,,plate,0,1.0,30.0,24.0,37.49999999999943,,,0,1.0,30.0,,,
607,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.23136772224575,31.870254101485443,,plate,0,1.0,30.0,24.0,36.24999999999915,,,0,1.0,30.0,,,
608,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.34201144124647,32.748630675311944,,plate,0,1.0,30.0,24.0,34.99999999999886,,,0,1.0,30.0,,,
609,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.452655160247005,33.627007249138444,,plate,0,1.0,30.0,24.0,33.74999999999858,,,0,1.0,30.0,,,
610,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.56329887924754,34.505383822964944,,plate,0,1.0,30.0,24.0,32.499999999998295,,,0,1.0,30.0,,,
611,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.673942598248075,35.383760396791445,,plate,0,1.0,30.0,24.0,31.249999999998227,,,0,1.0,30.0,,,
612,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.78458631724861,36.262136970617945,,plate,0,1.0,30.0,24.0,29.9999999999983,,,0,1.0,30.0,,,
613,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.895230036249146,37.140513544444445,,plate,0,1.0,30.0,24.0,28.74999999999837,,,0,1.0,30.0,,,
614,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.00587375524984,38.018890118270946,,plate,0,1.0,30.0,24.0,27.49999999999844,,,0,1.0,30.0,,,
615,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.11651747425088,38.897266692097446,,plate,0,1.0,30.0,24.0,26.24999999999851,,,0,1.0,30.0,,,
616,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.22716119325191,39.77564326592395,,plate,0,1.0,30.0,24.0,24.999999999998582,,,0,1.0,30.0,,,
617,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
618,train,0,1,tomato,0.7499999999999998,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
619,train,0,1,tomato,0.7916666666666664,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
620,train,0,1,tomato,0.833333333333333,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
621,train,0,1,tomato,0.8749999999999997,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
622,train,0,1,tomato,0.9166666666666663,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
623,train,0,1,tomato,0.9583333333333329,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
624,train,0,1,tomato,0.9999999999999996,0,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
625,train,0,1,tomato,1.0416666666666663,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
626,train,0,1,tomato,1.083333333333333,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
627,train,0,1,tomato,1.1249999999999998,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
628,train,0,1,tomato,1.1666666666666665,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
629,train,0,1,tomato,1.2083333333333333,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
630,train,0,1,tomato,1.25,1,0,2,tomato,1.3333333333333335,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,
