tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,be2d68ed0e71bf6d_score,player_7c571b5f_x,player_7c571b5f_y,player_7c571b5f_move_target,player_7c571b5f_item,player_7c571b5f_score,player_7c571b5f_cut_speed,player_7c571b5f_speed,player_ae41d8dd_x,player_ae41d8dd_y,player_ae41d8dd_move_target,player_ae41d8dd_item,player_ae41d8dd_score,player_ae41d8dd_cut_speed,player_ae41d8dd_speed
1074,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1075,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1076,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1077,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1078,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1079,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1080,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1081,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1082,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1083,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1084,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1085,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1086,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1087,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1088,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1089,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1090,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1091,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1092,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1093,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1094,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1095,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1096,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1097,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1098,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1099,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1100,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1101,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1102,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1103,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1104,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1105,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1106,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1107,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1108,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1109,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1110,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1111,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1112,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1113,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1114,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1115,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1116,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1117,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1118,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1119,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1120,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1121,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1122,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1123,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1124,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,88.0,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1125,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.11611652351695,88.88388347648305,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1126,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.2322330470339,89.7677669529661,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1127,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.34834957055085,90.65165042944915,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1128,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.4644660940678,91.5355339059322,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1129,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.58058261758475,92.41941738241525,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1130,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6966991411017,93.3033008588983,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1131,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.81281566461865,94.18718433538135,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1132,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.9289321881356,95.0710678118644,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1133,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.04504871165256,95.95495128834744,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1134,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.161165235169506,96.8388347648305,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1135,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.277281758686456,97.72271824131354,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1136,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.39339828220341,98.6066017177966,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1137,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.50951480572036,99.49048519427964,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1138,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.62563132923731,100.37436867076269,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1139,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.74174785275426,101.25825214724574,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1140,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.85786437627121,102.14213562372879,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1141,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.97398089978816,103.02601910021184,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1142,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.088805099494266,103.69907880744046,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1143,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.19415225792085,102.82609754013657,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1144,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.29949941634743,101.95311627283269,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1145,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.40484657477401,101.0801350055288,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1146,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.510193733200595,100.20715373822492,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
1147,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,,0.0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.61554089162718,99.33417247092103,,tomato,0,1.0,30.0,72.0,56.0,,plate,0,1.0,30.0
