tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,82df5b733d0e2f42_score,player_773028b2_x,player_773028b2_y,player_773028b2_move_target,player_773028b2_item,player_773028b2_score,player_773028b2_cut_speed,player_773028b2_speed,player_1cdcfb22_x,player_1cdcfb22_y,player_1cdcfb22_move_target,player_1cdcfb22_item,player_1cdcfb22_score,player_1cdcfb22_cut_speed,player_1cdcfb22_speed,34aee3e34a32e786_score,9368ab665242fa67_message,e2f4a10a8c6e6449_score
2225,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.000507515805914,60.46460047143217,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2226,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00036542139963,59.214600479508626,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2227,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00022332699334,57.96460048758508,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2228,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00008123258706,56.714600495661536,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2229,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00002058775658,55.464600499054306,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2230,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0000189236534,54.21460049905544,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2231,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00001725954988,52.96460049905658,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2232,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00001559544636,51.71460049905772,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2233,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.000013931342835,50.464600499058854,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2234,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00001226723931,49.21460049905999,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2235,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00001060313579,47.96460049906113,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2236,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00000893903227,46.714600499062264,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2237,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00000727492875,45.4646004990634,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2238,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00000561082523,44.21460049906454,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2239,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.000003946721705,42.964600499065675,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2240,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00000228261818,41.71460049906681,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2241,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.00000061851466,40.46460049906795,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2242,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,55.31464384170915,39.496122604461384,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2243,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,54.43598177670564,38.60704838060649,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2244,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,53.55731971170213,37.7179741567516,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2245,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,52.67865764669862,36.82889993289671,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2246,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,51.79999558169511,35.93982570904182,,plate,0,1.0,30.0,24.0,56.0,,tomato,1,1.0,30.0,,,
2247,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,50.9213335166916,35.05075148518693,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2248,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,50.042671451688086,34.16167726133204,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2249,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,49.164009386684576,33.27260303747715,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2250,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,48.285347321681066,32.383528813622256,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2251,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,47.406685256677555,31.494454589767162,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2252,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,46.528023191674045,30.605380365911916,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2253,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,45.649361126670534,29.71630614205667,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2254,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,44.770699061667024,28.827231918201424,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2255,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,43.89203699666351,27.938157694346177,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2256,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,43.01337493166,27.04908347049093,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2257,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,42.13471286665649,26.160009246635827,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2258,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,41.25605080165298,25.270935022780915,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2259,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,40.37738873664947,24.381860798926006,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2260,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.2054414118008,24.183254802603276,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2261,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.95553218243632,24.16819099334606,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2262,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,36.705622953071845,24.153127184088838,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2263,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.45571372370737,24.138063374831617,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2264,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.20580449434289,24.122999565574396,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2265,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.955895264978416,24.10793575631718,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2266,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,31.70598603561394,24.092871947059958,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2267,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.456076806249463,24.077808137802737,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2268,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,29.206167576884987,24.062744328545516,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2269,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,27.95625834752051,24.047680519288296,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2270,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,26.706349118156034,24.03261671003108,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2271,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.456439888791557,24.017552900773858,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2272,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.20653065942708,24.002489091516637,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2273,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,plate,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2274,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2275,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2276,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2277,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2278,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2279,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2280,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2281,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2282,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2283,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2284,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2285,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2286,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,56.0,,,1,1.0,30.0,,,
2287,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,54.749999999999716,,,1,1.0,30.0,,,
2288,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,53.49999999999943,,,1,1.0,30.0,,,
2289,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,4.0,3,2,2,tomato,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,52.24999999999915,,,1,1.0,30.0,,,
