tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7269fa437d1e74b9_score,player_1fb44e25_x,player_1fb44e25_y,player_1fb44e25_move_target,player_1fb44e25_item,player_1fb44e25_score,player_1fb44e25_cut_speed,player_1fb44e25_speed,player_f6d518fb_x,player_f6d518fb_y,player_f6d518fb_move_target,player_f6d518fb_item,player_f6d518fb_score,player_f6d518fb_cut_speed,player_f6d518fb_speed
482,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,67.25000000000256,40.0,,plate,0,0.2,30.0
483,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,68.50000000000284,40.0,,plate,0,0.2,30.0
484,0,1,,0,2,tomato,0.7083333333333331,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,69.75000000000313,40.0,,plate,0,0.2,30.0
485,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,71.00000000000341,40.0,,plate,0,0.2,30.0
486,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,72.2500000000037,40.0,,plate,0,0.2,30.0
487,0,1,,0,2,tomato,0.833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,73.50000000000398,40.0,,plate,0,0.2,30.0
488,0,1,,0,2,tomato,0.8749999999999997,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,74.75000000000426,40.0,,plate,0,0.2,30.0
489,0,1,,0,2,tomato,0.9166666666666663,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,76.00000000000455,40.0,,plate,0,0.2,30.0
490,0,1,,0,2,tomato,0.9583333333333329,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,77.25000000000483,40.0,,plate,0,0.2,30.0
491,0,1,,0,2,tomato,0.9999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,78.50000000000512,40.0,,plate,0,0.2,30.0
492,0,1,,0,2,tomato,1.0416666666666663,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,79.7500000000054,40.0,,plate,0,0.2,30.0
493,0,1,,0,2,tomato,1.083333333333333,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,81.00000000000568,40.0,,plate,0,0.2,30.0
494,0,1,,0,2,tomato,1.1249999999999998,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,82.25000000000597,40.0,,plate,0,0.2,30.0
495,0,1,,0,2,tomato,1.1666666666666665,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,83.50000000000625,40.0,,plate,0,0.2,30.0
496,0,1,,0,2,tomato,1.2083333333333333,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,84.75000000000654,40.0,,plate,0,0.2,30.0
497,0,1,,0,2,tomato,1.25,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,86.00000000000682,40.0,,plate,0,0.2,30.0
498,0,1,,0,2,tomato,1.2916666666666667,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.2500000000071,40.0,,plate,0,0.2,30.0
499,0,1,,0,2,tomato,1.3333333333333335,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.29803951736653,39.50810911865716,,plate,0,0.2,30.0
500,0,1,,0,2,tomato,1.3750000000000002,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,89.18739579836529,38.62973254483066,,plate,0,0.2,30.0
501,0,1,,0,2,tomato,1.416666666666667,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,90.07675207936404,37.75135597100416,,plate,0,0.2,30.0
502,0,1,,0,2,tomato,1.4583333333333337,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,90.9661083603628,36.87297939717766,,plate,0,0.2,30.0
503,0,1,,0,2,tomato,1.5000000000000004,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,91.85546464136155,35.99460282335116,,plate,0,0.2,30.0
504,0,1,,0,2,tomato,1.5416666666666672,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,92.7448209223603,35.11622624952466,,plate,0,0.2,30.0
505,0,1,,0,2,tomato,1.583333333333334,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,93.63417720335906,34.23784967569816,,plate,0,0.2,30.0
506,0,1,,0,2,tomato,1.6250000000000007,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,94.52353348435781,33.35947310187166,,plate,0,0.2,30.0
507,0,1,,0,2,tomato,1.6666666666666674,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,95.41288976535657,32.48109652804516,,plate,0,0.2,30.0
508,0,1,,0,2,tomato,1.7083333333333341,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.30224604635532,31.602719954218657,,plate,0,0.2,30.0
509,0,1,,0,2,tomato,1.7500000000000009,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,97.19160232735408,30.724343380392156,,plate,0,0.2,30.0
510,0,1,,0,2,tomato,1.7916666666666676,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.08095860835283,29.845966806565656,,plate,0,0.2,30.0
511,0,1,,0,2,tomato,1.8333333333333344,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.97031488935158,28.967590232739155,,plate,0,0.2,30.0
512,0,1,,0,2,tomato,1.875000000000001,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,99.85967117035034,28.089213658912655,,plate,0,0.2,30.0
513,0,1,,0,2,tomato,1.9166666666666679,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,100.7490274513491,27.210837085086226,,plate,0,0.2,30.0
514,0,1,,0,2,tomato,1.9583333333333346,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,101.63838373234823,26.33246051126008,,plate,0,0.2,30.0
515,0,1,,0,2,tomato,2.0000000000000013,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,102.52774001334755,25.454083937433936,,plate,0,0.2,30.0
516,0,1,,0,2,tomato,2.041666666666668,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,103.41709629434688,24.57570736360779,,plate,0,0.2,30.0
517,0,1,,0,2,tomato,2.0833333333333344,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
518,0,1,,0,2,tomato,2.125000000000001,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
519,0,1,,0,2,tomato,2.1666666666666674,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
520,0,1,,0,2,tomato,2.208333333333334,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
521,0,1,,0,2,tomato,2.2500000000000004,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
522,0,1,,0,2,tomato,2.291666666666667,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
523,0,1,,0,2,tomato,2.3333333333333335,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
524,0,1,,0,2,tomato,2.375,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
525,0,1,,0,2,tomato,2.4166666666666665,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
526,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
527,0,1,,0,2,tomato,2.4999999999999996,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
528,0,1,,0,2,tomato,2.541666666666666,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
529,0,1,,0,2,tomato,2.5833333333333326,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
530,0,1,,0,2,tomato,2.624999999999999,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
531,0,1,,0,2,tomato,2.6666666666666656,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
532,0,1,,0,2,tomato,2.708333333333332,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
533,0,1,,0,2,tomato,2.7499999999999987,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
534,0,1,,0,2,tomato,2.791666666666665,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
535,0,1,,0,2,tomato,2.8333333333333317,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
536,0,1,,0,2,tomato,2.8749999999999982,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
537,0,1,,0,2,tomato,2.9166666666666647,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
538,0,1,,0,2,tomato,2.9583333333333313,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,104.0,24.0,,plate,0,0.2,30.0
539,0,1,,0,2,tomato,2.999999999999998,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,102.74999999999972,24.0,,plate,0,0.2,30.0
540,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,101.49999999999943,24.0,,plate,0,0.2,30.0
541,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,100.24999999999915,24.0,,plate,0,0.2,30.0
542,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,98.99999999999886,24.0,,plate,0,0.2,30.0
543,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,97.74999999999858,24.0,,plate,0,0.2,30.0
544,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,96.4999999999983,24.0,,plate,0,0.2,30.0
545,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,95.24999999999801,24.0,,plate,0,0.2,30.0
546,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,93.99999999999773,24.0,,plate,0,0.2,30.0
547,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,92.74999999999744,24.0,,plate,0,0.2,30.0
548,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,91.49999999999716,24.0,,plate,0,0.2,30.0
549,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,90.24999999999687,24.0,,plate,0,0.2,30.0
550,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,88.99999999999659,24.0,,plate,0,0.2,30.0
551,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,87.7499999999963,24.0,,plate,0,0.2,30.0
552,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,86.49999999999602,24.0,,plate,0,0.2,30.0
553,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,85.24999999999574,24.0,,plate,0,0.2,30.0
554,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,83.99999999999545,24.0,,plate,0,0.2,30.0
555,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,82.74999999999517,24.0,,plate,0,0.2,30.0
556,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,81.49999999999488,24.0,,plate,0,0.2,30.0
557,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,80.2499999999946,24.0,,plate,0,0.2,30.0
558,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,78.99999999999432,24.0,,plate,0,0.2,30.0
559,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,77.74999999999403,24.0,,plate,0,0.2,30.0
560,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,76.49999999999375,24.0,,plate,0,0.2,30.0
561,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,75.24999999999346,24.0,,plate,0,0.2,30.0
562,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,73.99999999999318,24.0,,plate,0,0.2,30.0
563,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,72.7499999999929,24.0,,plate,0,0.2,30.0
564,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,71.70196048263347,24.49189088134284,,plate,0,0.2,30.0
565,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,70.81260420163471,25.37026745516934,,plate,0,0.2,30.0
566,0,1,,0,2,tomato_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,69.92324792063596,26.24864402899584,,plate,0,0.2,30.0
