tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,857b21f31baaf438_score,player_835f5e5d_x,player_835f5e5d_y,player_835f5e5d_move_target,player_835f5e5d_item,player_835f5e5d_score,player_835f5e5d_cut_speed,player_835f5e5d_speed,player_ff6c077e_x,player_ff6c077e_y,player_ff6c077e_move_target,player_ff6c077e_item,player_ff6c077e_score,player_ff6c077e_cut_speed,player_ff6c077e_speed
816,0,1,,0,2,,0,3,,1,0,tomato,1.083333333333333,1,2,0,tomato,1.3750000000000002,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
817,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,1.416666666666667,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
818,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato,1.4583333333333337,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
819,0,1,,0,2,,0,3,,1,0,tomato,1.2083333333333333,1,2,0,tomato,1.5000000000000004,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
820,0,1,,0,2,,0,3,,1,0,tomato,1.25,1,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
821,0,1,,0,2,,0,3,,1,0,tomato,1.2916666666666667,1,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
822,0,1,,0,2,,0,3,,1,0,tomato,1.3333333333333335,1,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
823,0,1,,0,2,,0,3,,1,0,tomato,1.3750000000000002,1,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
824,0,1,,0,2,,0,3,,1,0,tomato,1.416666666666667,1,2,0,tomato,1.5416666666666672,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
825,0,1,,0,2,,0,3,,1,0,tomato,1.4583333333333337,1,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
826,0,1,,0,2,,0,3,,1,0,tomato,1.5000000000000004,1,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
827,0,1,,0,2,,0,3,,1,0,tomato,1.5416666666666672,1,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
828,0,1,,0,2,,0,3,,1,0,tomato,1.583333333333334,1,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
829,0,1,,0,2,,0,3,,1,0,tomato,1.6250000000000007,1,2,0,tomato,1.583333333333334,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
830,0,1,,0,2,,0,3,,1,0,tomato,1.6666666666666674,1,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
831,0,1,,0,2,,0,3,,1,0,tomato,1.7083333333333341,1,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
832,0,1,,0,2,,0,3,,1,0,tomato,1.7500000000000009,1,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
833,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666676,1,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
834,0,1,,0,2,,0,3,,1,0,tomato,1.8333333333333344,1,2,0,tomato,1.6250000000000007,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
835,0,1,,0,2,,0,3,,1,0,tomato,1.875000000000001,1,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
836,0,1,,0,2,,0,3,,1,0,tomato,1.9166666666666679,1,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
837,0,1,,0,2,,0,3,,1,0,tomato,1.9583333333333346,1,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
838,0,1,,0,2,,0,3,,1,0,tomato,2.0000000000000013,2,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
839,0,1,,0,2,,0,3,,1,0,tomato,2.041666666666668,2,2,0,tomato,1.6666666666666674,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
840,0,1,,0,2,,0,3,,1,0,tomato,2.0833333333333344,2,2,0,tomato,1.7083333333333341,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
841,0,1,,0,2,,0,3,,1,0,tomato,2.125000000000001,2,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
842,0,1,,0,2,,0,3,,1,0,tomato,2.1666666666666674,2,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
843,0,1,,0,2,,0,3,,1,0,tomato,2.208333333333334,2,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
844,0,1,,0,2,,0,3,,1,0,tomato,2.2500000000000004,2,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
845,0,1,,0,2,,0,3,,1,0,tomato,2.291666666666667,2,2,0,tomato,1.7500000000000009,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
846,0,1,,0,2,,0,3,,1,0,tomato,2.3333333333333335,2,2,0,tomato,1.7916666666666676,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
847,0,1,,0,2,,0,3,,1,0,tomato,2.375,2,2,0,tomato,1.8333333333333344,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
848,0,1,,0,2,,0,3,,1,0,tomato,2.4166666666666665,2,2,0,tomato,1.875000000000001,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
849,0,1,,0,2,,0,3,,1,0,tomato,2.458333333333333,2,2,0,tomato,1.9166666666666679,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
850,0,1,,0,2,,0,3,,1,0,tomato,2.4999999999999996,2,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
851,0,1,,0,2,,0,3,,1,0,tomato,2.541666666666666,2,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
852,0,1,,0,2,,0,3,,1,0,tomato,2.5833333333333326,2,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
853,0,1,,0,2,,0,3,,1,0,tomato,2.624999999999999,2,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
854,0,1,,0,2,,0,3,,1,0,tomato,2.6666666666666656,2,2,0,tomato,1.9583333333333346,1,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
855,0,1,,0,2,,0,3,,1,0,tomato,2.708333333333332,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
856,0,1,,0,2,,0,3,,1,0,tomato,2.7499999999999987,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
857,0,1,,0,2,,0,3,,1,0,tomato,2.791666666666665,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
858,0,1,,0,2,,0,3,,1,0,tomato,2.8333333333333317,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
859,0,1,,0,2,,0,3,,1,0,tomato,2.8749999999999982,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
860,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
861,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
862,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
863,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
864,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
865,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
866,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
867,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,tomato,2.0000000000000013,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
868,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,tomato,2.041666666666668,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
869,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,tomato,2.0833333333333344,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
870,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
871,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
872,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
873,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
874,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
875,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
876,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,tomato,2.125000000000001,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
877,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
878,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
879,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
880,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
881,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7916666666666616,3,2,0,tomato,2.1666666666666674,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
882,0,1,,0,2,,0,3,,1,0,tomato_cut,3.833333333333328,3,2,0,tomato,2.208333333333334,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
883,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8749999999999947,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
884,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
885,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9583333333333277,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
886,0,1,,0,2,,0,3,,1,0,tomato_cut,3.9999999999999942,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
887,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.2500000000000004,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
888,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
889,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
890,0,1,,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,,0,1.0,30.0
