tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,34fd941e54a8ccf8_score,player_f928e741_x,player_f928e741_y,player_f928e741_move_target,player_f928e741_item,player_f928e741_score,player_f928e741_cut_speed,player_f928e741_speed,player_8c3238c4_x,player_8c3238c4_y,player_8c3238c4_move_target,player_8c3238c4_item,player_8c3238c4_score,player_8c3238c4_cut_speed,player_8c3238c4_speed
529,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.071067811864395,32.928932188135605,,,0,1.0,12.0,84.4644660940678,27.535533905932198,,tomato,0,0.2,30.0
530,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.424621202457615,32.575378797542385,,,0,1.0,12.0,83.58058261758475,28.419417382415247,,tomato,0,0.2,30.0
531,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.778174593050835,32.221825406949165,,,0,1.0,12.0,82.6966991411017,29.303300858898297,,tomato,0,0.2,30.0
532,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.13172798364405,31.868272016355945,,,0,1.0,12.0,81.81281566461865,30.187184335381346,,tomato,0,0.2,30.0
533,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.48528137423727,31.514718625762725,,,0,1.0,12.0,80.9289321881356,31.071067811864395,,tomato,0,0.2,30.0
534,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.8388347648305,31.161165235169506,,,0,1.0,12.0,80.04504871165256,31.954951288347445,,tomato,0,0.2,30.0
535,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.19238815542371,30.807611844576286,,,0,1.0,12.0,79.1611652351695,32.838834764830494,,tomato,0,0.2,30.0
536,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.54594154601693,30.454058453983066,,,0,1.0,12.0,78.27728175868646,33.722718241313544,,tomato,0,0.2,30.0
537,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.89949493661015,30.100505063389846,,,0,1.0,12.0,77.3933982822034,34.60660171779659,,tomato,0,0.2,30.0
538,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.25304832720337,29.746951672796627,,,0,1.0,12.0,76.50951480572036,35.49048519427964,,tomato,0,0.2,30.0
539,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6066017177966,29.393398282203407,,,0,1.0,12.0,75.62563132923731,36.37436867076269,,tomato,0,0.2,30.0
540,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.96015510838981,29.039844891610187,,,0,1.0,12.0,74.74174785275426,37.25825214724574,,tomato,0,0.2,30.0
541,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.31370849898303,28.686291501016967,,,0,1.0,12.0,73.85786437627121,38.14213562372879,,tomato,0,0.2,30.0
542,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.66726188957625,28.332738110423747,,,0,1.0,12.0,72.97398089978816,39.02601910021184,,tomato,0,0.2,30.0
543,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.02081528016947,27.979184719830528,,,0,1.0,12.0,72.09009742330511,39.90990257669489,,tomato,0,0.2,30.0
544,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.37436867076269,27.625631329237308,,,0,1.0,12.0,71.20621394682206,40.79378605317794,,tomato,0,0.2,30.0
545,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.72792206135591,27.272077938644088,,,0,1.0,12.0,70.32233047033901,41.67766952966099,,tomato,0,0.2,30.0
546,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.08147545194913,26.91852454805087,,,0,1.0,12.0,69.43844699385596,42.56155300614404,,tomato,0,0.2,30.0
547,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.43502884254235,26.56497115745765,,,0,1.0,12.0,68.55456351737291,43.44543648262709,,tomato,0,0.2,30.0
548,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.78858223313557,26.21141776686443,,,0,1.0,12.0,67.67068004088986,44.32931995911014,,tomato,0,0.2,30.0
549,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.14213562372879,25.85786437627121,,,0,1.0,12.0,66.78679656440681,45.213203435593186,,tomato,0,0.2,30.0
550,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.49568901432201,25.50431098567799,,,0,1.0,12.0,65.90291308792376,46.097086912076236,,tomato,0,0.2,30.0
551,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.84924240491523,25.15075759508477,,,0,1.0,12.0,65.01902961144071,46.980970388559285,,tomato,0,0.2,30.0
552,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.20279579550845,24.79720420449155,,,0,1.0,12.0,64.13514613495767,47.864853865042335,,tomato,0,0.2,30.0
553,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.55634918610167,24.44365081389833,,,0,1.0,12.0,63.251262658474616,48.748737341525384,,tomato,0,0.2,30.0
554,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,,0,1.0,12.0,62.367379181991566,49.632620818008434,,tomato,0,0.2,30.0
555,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,61.48349570550852,50.51650429449148,,tomato,0,0.2,30.0
556,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,60.59961222902547,51.40038777097453,,tomato,0,0.2,30.0
557,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,59.71572875254242,52.28427124745758,,tomato,0,0.2,30.0
558,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,58.83184527605937,53.16815472394063,,tomato,0,0.2,30.0
559,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,57.94796179957632,54.05203820042368,,tomato,0,0.2,30.0
560,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,57.06407832309327,54.93592167690673,,tomato,0,0.2,30.0
561,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato,0,0.2,30.0
562,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
563,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
564,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
565,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
566,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
567,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
568,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
569,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
570,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
571,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
572,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
573,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
574,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
575,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
576,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
577,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
578,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
579,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
580,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
581,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
582,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
583,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
584,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.4999999999999,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
585,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.9999999999998,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
586,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.4999999999997,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
587,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,25.999999999999602,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
588,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.499999999999503,,tomato,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0
589,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,26.999999999999403,,tomato,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0
590,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.499999999999304,,tomato,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0
591,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,27.999999999999204,,tomato,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0
592,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.499999999999105,,tomato,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0
593,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,28.999999999999005,,tomato,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0
594,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.499999999998906,,tomato,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0
595,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,29.999999999998806,,tomato,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0
596,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.499999999998707,,tomato,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0
597,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,30.999999999998607,,tomato,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0
598,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.499999999998508,,tomato,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0
599,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,31.99999999999841,,tomato,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0
600,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.499999999998664,,tomato,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0
601,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,32.99999999999892,,tomato,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0
602,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.499999999999176,,tomato,0,1.0,12.0,69.25825214724574,42.74174785275426,,,0,0.2,30.0
603,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,33.99999999999943,,tomato,0,1.0,12.0,70.14213562372879,41.85786437627121,,,0,0.2,30.0
604,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.49999999999969,,tomato,0,1.0,12.0,71.02601910021184,40.97398089978816,,,0,0.2,30.0
605,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,34.99999999999994,,tomato,0,1.0,12.0,71.90990257669489,40.09009742330511,,,0,0.2,30.0
606,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,35.5000000000002,,tomato,0,1.0,12.0,72.79378605317794,39.20621394682206,,,0,0.2,30.0
607,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.000000000000455,,tomato,0,1.0,12.0,73.67766952966099,38.32233047033901,,,0,0.2,30.0
608,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,36.50000000000071,,tomato,0,1.0,12.0,74.56155300614404,37.43844699385596,,,0,0.2,30.0
609,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.000000000000966,,tomato,0,1.0,12.0,75.44543648262709,36.55456351737291,,,0,0.2,30.0
610,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,37.50000000000122,,tomato,0,1.0,12.0,76.32931995911014,35.67068004088986,,,0,0.2,30.0
611,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,tomato,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,38.00000000000148,,tomato,0,1.0,12.0,77.21320343559319,34.786796564406814,,,0,0.2,30.0
