tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,75b1a4d403879f9c_score,player_418e1332_x,player_418e1332_y,player_418e1332_move_target,player_418e1332_item,player_418e1332_score,player_418e1332_cut_speed,player_418e1332_speed,player_215854ff_x,player_215854ff_y,player_215854ff_move_target,player_215854ff_item,player_215854ff_score,player_215854ff_cut_speed,player_215854ff_speed,5248084b6f399629_score,8030687af7c100c1_message,06545a1b236ef6ea_score
1853,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99997601990299,84.83494649545419,,tomato_salad,0,1.0,12.0,73.79733703621956,39.99999676879111,,plate,0,0.2,30.0,,,
1854,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99997695407484,84.33494649545464,,tomato_salad,0,1.0,12.0,72.54733703622212,39.99999901601076,,plate,0,0.2,30.0,,,
1855,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99997788824669,83.8349464954551,,tomato_salad,0,1.0,12.0,71.55705250305924,40.632483413080365,,plate,0,0.2,30.0,,,
1856,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99997882241854,83.33494649545555,,tomato_salad,0,1.0,12.0,70.66776842922091,41.51093309064717,,plate,0,0.2,30.0,,,
1857,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99997975659039,82.83494649545601,,tomato_salad,0,1.0,12.0,69.77848435538259,42.38938276821398,,plate,0,0.2,30.0,,,
1858,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99998069076224,82.33494649545646,,tomato_salad,0,1.0,12.0,68.88920028154426,43.26783244578078,,plate,0,0.2,30.0,,,
1859,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999981624934094,81.83494649545692,,tomato_salad,0,1.0,12.0,67.99991620770594,44.14628212334759,,plate,0,0.2,30.0,,,
1860,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999982559105945,81.33494649545737,,tomato_salad,0,1.0,12.0,67.11063213386761,45.024731800914395,,plate,0,0.2,30.0,,,
1861,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999983493277796,80.83494649545783,,tomato_salad,0,1.0,12.0,66.22134806002929,45.9031814784812,,plate,0,0.2,30.0,,,
1862,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99998442744965,80.33494649545828,,tomato_salad,0,1.0,12.0,65.33206398619096,46.78163115604774,,plate,0,0.2,30.0,,,
1863,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999853616215,79.83494649545874,,tomato_salad,0,1.0,12.0,64.44277991235263,47.66008083361383,,plate,0,0.2,30.0,,,
1864,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999862957937,79.33494649545919,,tomato_salad,0,1.0,12.0,63.553495838513946,48.53853051117993,,plate,0,0.2,30.0,,,
1865,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999872299659,78.83494649545965,,tomato_salad,0,1.0,12.0,62.66421176467491,49.41698018874657,,plate,0,0.2,30.0,,,
1866,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99998816413811,78.3349464954601,,tomato_salad,0,1.0,12.0,61.774927690835874,50.29542986631321,,plate,0,0.2,30.0,,,
1867,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999989098310316,77.83494649546056,,tomato_salad,0,1.0,12.0,60.88564361699684,51.17387954387986,,plate,0,0.2,30.0,,,
1868,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999003248252,77.33494649546101,,tomato_salad,0,1.0,12.0,59.9963595431578,52.05232922144651,,plate,0,0.2,30.0,,,
1869,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999096665473,76.83494649546147,,tomato_salad,0,1.0,12.0,59.107075469318765,52.93077889901316,,plate,0,0.2,30.0,,,
1870,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999991900826934,76.33494649546192,,tomato_salad,0,1.0,12.0,58.21779139547973,53.809228576579805,,plate,0,0.2,30.0,,,
1871,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999283499914,75.83494649546238,,tomato_salad,0,1.0,12.0,57.32850732164069,54.687678254146455,,plate,0,0.2,30.0,,,
1872,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999376917135,75.33494649546283,,tomato_salad,0,1.0,12.0,56.43922324780166,55.5661279317131,,plate,0,0.2,30.0,,,
1873,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999470334355,74.83494649546329,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1874,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999563751576,74.33494649546374,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1875,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999996571687966,73.8349464954642,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1876,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999750586017,73.33494649546465,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1877,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999844003238,72.8349464954651,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1878,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999374204585,72.33494649546556,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1879,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1880,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1881,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1882,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1883,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1884,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1885,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1886,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1887,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1888,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1889,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1890,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1891,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1892,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1893,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1894,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1895,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1896,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1897,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1898,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1899,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1900,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1901,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1902,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1903,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1904,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1905,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1906,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1907,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1908,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
1909,train,True,0,1,tomato_cut,3.2666666666666577,3,0,2,None_cut,3.9999999999999942,3,1,0,tomato,2.4666666666666606,2,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999626431084,72.19994649546568,,tomato_salad,0,1.0,12.0,56.19911654786512,55.80330934465609,,plate,0,0.2,30.0,,,
