tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e8d01824caabd6f4_score,player_05902f17_x,player_05902f17_y,player_05902f17_move_target,player_05902f17_item,player_05902f17_score,player_05902f17_cut_speed,player_05902f17_speed,player_e1848c98_x,player_e1848c98_y,player_e1848c98_move_target,player_e1848c98_item,player_e1848c98_score,player_e1848c98_cut_speed,player_e1848c98_speed
833,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4583333333333335,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.09703383485629,33.97591408057319,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
834,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.479166666666667,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.65244043260421,34.41518814841014,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
835,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5000000000000004,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.20784703035213,34.854462216247086,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
836,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.520833333333334,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.76325362810005,35.293736284084034,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
837,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5416666666666674,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.31866022584796,35.73301035192098,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
838,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.562500000000001,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.87406682359588,36.17228441975793,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
839,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5833333333333344,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.4294734213438,36.61155848759488,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
840,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.604166666666668,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.98488001909172,37.050832555431825,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
841,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6250000000000013,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.54028661683964,37.49010662326877,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
842,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.645833333333335,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.09569321458756,37.92938069110572,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
843,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6666666666666683,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.65109981233547,38.36865475894267,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
844,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6875000000000018,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.20650641008339,38.807928826779616,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
845,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7083333333333353,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.76191300783131,39.247202894616564,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
846,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7291666666666687,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.31731960557923,39.68647696245351,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
847,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.750000000000002,2,3,2,,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,plate,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
848,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7708333333333357,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
849,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.791666666666669,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
850,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8125000000000027,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
851,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.833333333333336,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
852,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8541666666666696,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
853,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.875000000000003,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
854,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8958333333333366,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
855,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.91666666666667,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
856,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9375000000000036,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
857,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.958333333333337,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
858,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.9791666666666705,2,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
859,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.000000000000004,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
860,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.0208333333333375,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
861,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.041666666666671,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
862,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.0625000000000044,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
863,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.083333333333338,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
864,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1041666666666714,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
865,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.125000000000005,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
866,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1458333333333384,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
867,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.166666666666672,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
868,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.1875000000000053,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
869,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.208333333333339,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
870,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2291666666666723,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
871,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2500000000000058,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
872,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2708333333333393,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
873,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.2916666666666727,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
874,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.312500000000006,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
875,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.3333333333333397,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
876,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.354166666666673,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
877,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.3750000000000067,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
878,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.39583333333334,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
879,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.4166666666666736,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
880,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.437500000000007,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
881,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.4583333333333406,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
882,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.479166666666674,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
883,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
884,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
885,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
886,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,,0,0.5,30.0
887,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
888,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
889,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
890,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
891,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
892,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
893,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
894,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
895,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
896,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
897,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
898,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
899,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
900,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,24.0,,tomato_cut,0,0.5,30.0
901,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,25.24999999999993,,tomato_cut,0,0.5,30.0
902,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,26.499999999999858,,tomato_cut,0,0.5,30.0
903,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,27.749999999999787,,tomato_cut,0,0.5,30.0
904,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,28.999999999999716,,tomato_cut,0,0.5,30.0
905,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,30.249999999999645,,tomato_cut,0,0.5,30.0
906,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,31.499999999999574,,tomato_cut,0,0.5,30.0
907,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,None_cut,3.5000000000000075,3,3,2,plate,3,3,tomato,3,4,tomato,3,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,40.0,,,0,1.0,15.0,40.0,32.749999999999716,,tomato_cut,0,0.5,30.0
