tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,10e572cde0c52df6_score,player_2898be41_x,player_2898be41_y,player_2898be41_move_target,player_2898be41_item,player_2898be41_score,player_2898be41_cut_speed,player_2898be41_speed,player_ecec037c_x,player_ecec037c_y,player_ecec037c_move_target,player_ecec037c_item,player_ecec037c_score,player_ecec037c_cut_speed,player_ecec037c_speed
1168,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.954084930930776,24.00022444549142,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1169,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.45408493113018,24.000210336672417,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1170,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.95408493132959,24.000196227853415,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1171,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.454084931528996,24.000182119034413,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1172,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.9540849317284,24.00016801021541,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1173,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.45408493192781,24.000153901396253,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1174,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.95408493194034,24.000150314634077,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1175,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.45408493195288,24.0001467278719,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1176,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.95408493196541,24.000143141109724,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1177,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.454084931977945,24.000139554347548,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1178,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.95408493199048,24.000135967585372,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1179,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.45408493200301,24.000132380823196,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1180,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.95408493201555,24.00012879406102,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1181,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.45408493202808,24.000125207298844,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1182,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.954084932040615,24.000121620536667,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1183,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.45408493205315,24.00011803377449,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1184,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.95408493206568,24.000114447012315,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1185,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.45408493207822,24.00011086025014,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1186,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.95408493209075,24.000107273487963,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1187,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.454084932103285,24.000103686725787,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1188,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.95408493211582,24.00010009996361,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1189,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.45408493212835,24.000096513201434,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1190,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.95408493214089,24.000092926439258,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1191,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.45408493215342,24.000089339677125,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1192,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.954084932165955,24.000085752915126,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1193,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.45408493217849,24.000082166153128,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1194,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.95408493219102,24.00007857939113,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1195,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.45408493220356,24.00007499262913,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1196,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.95408493221609,24.000071405867132,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1197,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.454084932228625,24.000067819105134,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1198,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.95408493224116,24.000064232343135,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1199,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.45408493225369,24.000060645581136,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1200,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.95408493226623,24.000057058819138,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1201,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.45408493227876,24.00005347205714,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1202,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.954084932291295,24.00004988529514,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1203,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.45408493230383,24.000046298533142,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1204,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.95408493231636,24.000042711771144,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1205,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.4540849323289,24.000039125009145,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1206,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.95408493234143,24.000035538247147,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1207,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.454084932353965,24.00003195148515,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1208,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.9540849323665,24.00002836472315,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1209,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.45408493237903,24.00002477796115,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1210,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.95408493239157,24.000021191199153,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1211,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.4540849324041,24.000017604437154,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1212,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.954084932416635,24.000014017675156,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1213,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.45408493242917,24.000010430913157,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1214,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.9540849324417,24.00000684415116,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1215,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.454084932454236,24.00000325738916,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1216,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.02477595587101,24.172168151639173,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1217,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.669043350586065,24.523528811840468,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1218,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.31331074530112,24.87488947204176,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1219,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.95757814001618,25.226250132243056,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1220,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.60184553473124,25.57761079244435,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1221,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.2461129294463,25.928971452645644,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1222,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.890380324161356,26.28033211284694,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1223,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.534647718876414,26.631692773048233,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1224,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.17891511359147,26.983053433249527,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1225,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.82318250830653,27.33441409345082,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1226,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.46744990302159,27.685774753652115,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1227,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.11171729773665,28.03713541385341,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1228,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.755984692451705,28.388496074054704,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1229,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.40025208716676,28.739856734255998,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1230,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.04451948188182,29.091217394457292,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1231,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.68878687659688,29.442578054658586,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1232,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.33305427131194,29.79393871485988,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1233,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.977321666026995,30.145299375061175,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1234,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.62158906074205,30.49666003526247,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1235,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.26585645545711,30.848020695463763,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1236,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.91012385017217,31.199381355665057,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1237,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.55439124488723,31.55074201586635,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1238,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.198658639602286,31.902102676067646,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1239,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.842926034317184,32.253463336268936,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1240,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.487193429031887,32.60482399647023,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1241,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.13146082374659,32.956184656671525,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1242,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.775728218461293,33.30754531687282,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1243,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.419995613175995,33.65890597707411,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1244,0,1,,0,2,None_cut,3.824999999999989,3,0,3,tomato,0.4000000000000004,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.0642630078907,34.01026663727541,,tomato_cut,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
