tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,97272097a18b346f_score,player_2545216d_x,player_2545216d_y,player_2545216d_move_target,player_2545216d_item,player_2545216d_score,player_2545216d_cut_speed,player_2545216d_speed,player_5dcc1e4c_x,player_5dcc1e4c_y,player_5dcc1e4c_move_target,player_5dcc1e4c_item,player_5dcc1e4c_score,player_5dcc1e4c_cut_speed,player_5dcc1e4c_speed
1148,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.096114619667055,79.83814399165345,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1149,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.08845118282941,79.21319097603094,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1150,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.08078774599176,78.58823796040843,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1151,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.07312430915412,77.96328494478593,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1152,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.06546087231641,77.33833192916342,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1153,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.05779743547841,76.71337891354091,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1154,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.05013399864041,76.0884258979184,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1155,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.04247056180241,75.46347288229589,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1156,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.03480712496441,74.83851986667338,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1157,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.027143688126415,74.21356685105087,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1158,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.019480251288414,73.58861383542836,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1159,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.01181681445041,72.96366081980585,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1160,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00415337761241,72.33870780418334,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1161,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.6641370615214,71.85264423283544,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1162,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.2248465087704,71.40806711886827,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1163,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.785555956019394,70.9634900049011,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1164,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.34626540326839,70.51891289093393,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1165,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.906974850517386,70.07433577696676,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1166,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.46768429776638,69.62975866299959,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1167,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.02839374501538,69.18518154903242,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1168,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.589103192264375,68.74060443506525,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1169,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.14981263951337,68.29602732109808,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1170,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.71052208676237,67.85145020713091,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1171,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.27123153401136,67.40687309316374,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1172,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.83194098126036,66.96229597919657,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1173,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.392650428509356,66.5177188652294,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1174,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.95335987575835,66.07314175126223,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1175,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.51406932300735,65.62856463729506,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1176,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.074778770256344,65.18398752332696,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1177,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.63548821750534,64.73941040935875,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1178,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.19619766475434,64.29483329539053,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1179,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.756907112003532,63.850256181422495,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1180,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.317616559252883,63.405679067454614,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1181,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.878326006502235,62.96110195348673,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1182,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.439035453751586,62.51652483951885,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1183,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.999744901000938,62.07194772555097,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1184,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.56045434825029,61.62737061158309,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1185,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.12116379549964,61.18279349761521,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1186,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.681873242748992,60.73821638364733,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1187,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.242582689998343,60.293639269679446,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1188,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.803292137247695,59.849062155711565,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1189,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.364001584497046,59.40448504174368,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1190,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.924711031746398,58.9599079277758,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1191,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.48542047899575,58.51533081380792,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1192,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.0461299262451,58.07075369984004,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1193,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.606839373494452,57.62617658587216,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1194,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.167548820743804,57.18159947190428,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1195,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.728258267993155,56.7370223579364,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1196,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.288967715242322,56.292445243968515,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1197,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.190721192940803,55.70537045248598,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1198,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.183131944556227,55.08041653153752,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1199,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.17554269617165,54.455462610589066,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1200,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.167953447787074,53.83050868964061,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1201,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.160364199402498,53.20555476869215,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1202,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.15277495101792,52.580600847743696,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1203,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.145185702633345,51.95564692679524,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1204,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.13759645424877,51.33069300584678,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1205,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.130007205864192,50.705739084898326,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1206,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.122417957479616,50.08078516394987,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1207,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.11482870909504,49.45583124300141,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1208,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.107239460710463,48.830877322052956,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1209,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.099650212325887,48.2059234011045,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1210,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.09206096394131,47.58096948015604,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1211,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.084471715556734,46.956015559207586,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1212,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.076882467172158,46.33106163825913,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1213,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.069293218787582,45.70610771731067,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1214,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.061703970403006,45.081153796362216,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1215,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.05411472201843,44.45619987541376,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1216,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.046525473633853,43.8312459544653,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1217,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.03893622524919,43.206292033516846,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1218,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.031346976864437,42.58133811256839,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1219,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.023757728479683,41.95638419161993,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1220,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.016168480094933,41.331430270671476,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1221,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00857923171018,40.70647634972302,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1222,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.002339680542423,40.081514135735986,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1223,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00224875002988,39.456514142351,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
1224,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,tomato,3,3,,3,4,plate,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00215781951734,38.83151414896601,,tomato,0,1.0,15.0,72.0,24.0,,tomato,0,0.5,30.0
