tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3f460844e6f422ab_score,player_78d098ad_x,player_78d098ad_y,player_78d098ad_move_target,player_78d098ad_item,player_78d098ad_score,player_78d098ad_cut_speed,player_78d098ad_speed,player_e1b72ad2_x,player_e1b72ad2_y,player_e1b72ad2_move_target,player_e1b72ad2_item,player_e1b72ad2_score,player_e1b72ad2_cut_speed,player_e1b72ad2_speed
1385,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5000000000000004,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1386,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1387,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.583333333333334,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1388,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6250000000000007,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1389,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666674,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1390,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333341,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1391,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7500000000000009,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1392,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666676,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1393,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333344,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1394,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.875000000000001,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.0,,tomato_cut,0,1.0,30.0
1395,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,41.250000000000284,,tomato_cut,0,1.0,30.0
1396,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,42.50000000000057,,tomato_cut,0,1.0,30.0
1397,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,43.75000000000085,,tomato_cut,0,1.0,30.0
1398,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,45.00000000000114,,tomato_cut,0,1.0,30.0
1399,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,46.25000000000142,,tomato_cut,0,1.0,30.0
1400,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,47.500000000001705,,tomato_cut,0,1.0,30.0
1401,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,48.75000000000199,,tomato_cut,0,1.0,30.0
1402,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,50.000000000002274,,tomato_cut,0,1.0,30.0
1403,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,51.25000000000256,,tomato_cut,0,1.0,30.0
1404,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,52.50000000000284,,tomato_cut,0,1.0,30.0
1405,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,53.750000000003126,,tomato_cut,0,1.0,30.0
1406,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.375,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,55.00000000000341,,tomato_cut,0,1.0,30.0
1407,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,tomato_cut,0,1.0,30.0
1408,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1409,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1410,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1411,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1412,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1413,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1414,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1415,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1416,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1417,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1418,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,56.0,,,0,1.0,30.0
1419,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,54.749999999999716,,,0,1.0,30.0
1420,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,53.49999999999943,,,0,1.0,30.0
1421,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,52.24999999999915,,,0,1.0,30.0
1422,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,50.99999999999886,,,0,1.0,30.0
1423,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,49.74999999999858,,,0,1.0,30.0
1424,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,48.499999999998295,,,0,1.0,30.0
1425,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,47.24999999999801,,,0,1.0,30.0
1426,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,45.999999999997726,,,0,1.0,30.0
1427,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,44.74999999999744,,,0,1.0,30.0
1428,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,43.49999999999716,,,0,1.0,30.0
1429,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,42.249999999996874,,,0,1.0,30.0
1430,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.0,40.99999999999659,,,0,1.0,30.0
1431,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,24.31621556657754,39.8798317388366,,,0,1.0,30.0
1432,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.4583333333333295,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,25.19459214040404,38.990475457837135,,,0,1.0,30.0
1433,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.499999999999996,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,26.07296871423054,38.10111917683767,,,0,1.0,30.0
1434,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.5416666666666625,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,26.95134528805704,37.211762895838206,,,0,1.0,30.0
1435,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.583333333333329,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,27.82972186188354,36.32240661483874,,,0,1.0,30.0
1436,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.6249999999999956,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,28.708098435710042,35.433050333839276,,,0,1.0,30.0
1437,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,29.586475009536542,34.543694052839896,,,0,1.0,30.0
1438,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.7083333333333286,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,30.464851583363043,33.654337771840936,,,0,1.0,30.0
1439,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.749999999999995,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,31.343228157189543,32.76498149084197,,,0,1.0,30.0
1440,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.7916666666666616,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,32.22160473101604,31.875625209842987,,,0,1.0,30.0
1441,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.833333333333328,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,33.099981304842544,30.986268928843877,,,0,1.0,30.0
1442,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.8749999999999947,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,33.978357878669044,30.096912647844768,,,0,1.0,30.0
1443,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,34.856734452495544,29.207556366845658,,,0,1.0,30.0
1444,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.9583333333333277,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,35.735111026322045,28.31820008584655,,,0,1.0,30.0
1445,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.9999999999999942,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,36.613487600148545,27.42884380484744,,,0,1.0,30.0
1446,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,37.491864173975046,26.53948752384833,,,0,1.0,30.0
1447,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,38.370240747801546,25.650131242849476,,,0,1.0,30.0
1448,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,39.24861732162825,24.76077496185072,,,0,1.0,30.0
1449,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,40.26074682117195,24.186261912236056,,,0,1.0,30.0
1450,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,41.510659299768065,24.17147016285977,,,0,1.0,30.0
1451,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,,4,1.0,30.0,42.76057177836418,24.156678413483483,,,0,1.0,30.0
1452,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,44.0104842569603,24.141886664107197,,,0,1.0,30.0
1453,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,45.26039673555641,24.12709491473091,,,0,1.0,30.0
1454,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,46.51030921415253,24.112303165354625,,,0,1.0,30.0
1455,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,47.760221692748644,24.09751141597834,,,0,1.0,30.0
1456,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,49.01013417134476,24.082719666602053,,,0,1.0,30.0
1457,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,50.260046649940875,24.067927917225767,,,0,1.0,30.0
1458,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,51.50995912853699,24.05313616784948,,,0,1.0,30.0
1459,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,52.75987160713311,24.038344418473194,,,0,1.0,30.0
1460,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,54.00978408572922,24.023552669096908,,,0,1.0,30.0
1461,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,55.25969656432534,24.008760919720622,,,0,1.0,30.0
1462,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,56.50965804813268,24.002155159526897,,,0,1.0,30.0
1463,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,57.75965803603455,24.001981247976556,,,0,1.0,30.0
1464,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_salad,4,1.0,30.0,59.009658023936424,24.001807336426328,,,0,1.0,30.0
