tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c38ed6a90b7fb653_score,player_6f3084e2_x,player_6f3084e2_y,player_6f3084e2_move_target,player_6f3084e2_item,player_6f3084e2_score,player_6f3084e2_cut_speed,player_6f3084e2_speed,player_ea1be0e1_x,player_ea1be0e1_y,player_ea1be0e1_move_target,player_ea1be0e1_item,player_ea1be0e1_score,player_ea1be0e1_cut_speed,player_ea1be0e1_speed,e176c6e932acf223_score,4f5a54428bc5b707_message,704581a9d7ccd1d0_score
874,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,55.683688989171394,120.129731867212,,tomato_cut,0,1.0,30.0,,,
875,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,54.805047292544735,121.01882622044417,,tomato_cut,0,1.0,30.0,,,
876,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,53.92640559591808,121.90792057367634,,tomato_cut,0,1.0,30.0,,,
877,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,53.04776389929142,122.7970149269085,,tomato_cut,0,1.0,30.0,,,
878,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,52.16912220266476,123.68610928014067,,tomato_cut,0,1.0,30.0,,,
879,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,51.2904805060381,124.57520363337284,,tomato_cut,0,1.0,30.0,,,
880,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,50.41183880941144,125.464297986605,,tomato_cut,0,1.0,30.0,,,
881,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,49.53319711278425,126.35339233983717,,tomato_cut,0,1.0,30.0,,,
882,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,48.65455541615688,127.24248669306934,,tomato_cut,0,1.0,30.0,,,
883,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,47.77591371952951,128.1315810463015,,tomato_cut,0,1.0,30.0,,,
884,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,46.89727202290214,129.02067539953367,,tomato_cut,0,1.0,30.0,,,
885,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,46.018630326274774,129.90976975276584,,tomato_cut,0,1.0,30.0,,,
886,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,tomato,0,1.0,30.0,45.139988629647405,130.798864105998,,tomato_cut,0,1.0,30.0,,,
887,train,True,0,1,,0.0,0,0,2,tomato,0.0,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,44.261346933020036,131.68795845923017,,tomato_cut,0,1.0,30.0,,,
888,train,True,0,1,,0.0,0,0,2,tomato,0.041666666666666664,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,43.38270523639267,132.57705281246234,,tomato_cut,0,1.0,30.0,,,
889,train,True,0,1,,0.0,0,0,2,tomato,0.08333333333333333,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,42.5040635397653,133.4661471656945,,tomato_cut,0,1.0,30.0,,,
890,train,True,0,1,,0.0,0,0,2,tomato,0.125,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,41.62542184313793,134.35524151892668,,tomato_cut,0,1.0,30.0,,,
891,train,True,0,1,,0.0,0,0,2,tomato,0.16666666666666666,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,40.74678014651033,135.24433587215884,,tomato_cut,0,1.0,30.0,,,
892,train,True,0,1,,0.0,0,0,2,tomato,0.20833333333333331,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,39.862249937960215,135.481425754055,,tomato_cut,0,1.0,30.0,,,
893,train,True,0,1,,0.0,0,0,2,tomato,0.24999999999999997,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,38.967693344245546,134.60834586043512,,tomato_cut,0,1.0,30.0,,,
894,train,True,0,1,,0.0,0,0,2,tomato,0.29166666666666663,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,38.07313675053088,133.73526596681523,,tomato_cut,0,1.0,30.0,,,
895,train,True,0,1,,0.0,0,0,2,tomato,0.3333333333333333,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,37.17858015681621,132.86218607319535,,tomato_cut,0,1.0,30.0,,,
896,train,True,0,1,,0.0,0,0,2,tomato,0.375,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,36.28402356310154,131.98910617957546,,tomato_cut,0,1.0,30.0,,,
897,train,True,0,1,,0.0,0,0,2,tomato,0.4166666666666667,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,35.38946696938687,131.11602628595557,,tomato_cut,0,1.0,30.0,,,
898,train,True,0,1,,0.0,0,0,2,tomato,0.45833333333333337,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,34.494910375672205,130.24294639233568,,tomato_cut,0,1.0,30.0,,,
899,train,True,0,1,,0.0,0,0,2,tomato,0.5,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,33.60035378195754,129.3698664987158,,tomato_cut,0,1.0,30.0,,,
900,train,True,0,1,,0.0,0,0,2,tomato,0.5416666666666666,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,32.70579718824287,128.4967866050959,,tomato_cut,0,1.0,30.0,,,
901,train,True,0,1,,0.0,0,0,2,tomato,0.5833333333333333,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,31.811240594528122,127.62370671147664,,tomato_cut,0,1.0,30.0,,,
902,train,True,0,1,,0.0,0,0,2,tomato,0.6249999999999999,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,30.9166840008131,126.75062681785818,,tomato_cut,0,1.0,30.0,,,
903,train,True,0,1,,0.0,0,0,2,tomato,0.6666666666666665,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,30.022127407098075,125.87754692423971,,tomato_cut,0,1.0,30.0,,,
904,train,True,0,1,,0.0,0,0,2,tomato,0.7083333333333331,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,29.127570813383052,125.00446703062124,,tomato_cut,0,1.0,30.0,,,
905,train,True,0,1,,0.0,0,0,2,tomato,0.7499999999999998,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,28.23301421966821,124.13138713700278,,tomato_cut,0,1.0,30.0,,,
906,train,True,0,1,,0.0,0,0,2,tomato,0.7916666666666664,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,27.33845762595354,123.25830724338431,,tomato_cut,0,1.0,30.0,,,
907,train,True,0,1,,0.0,0,0,2,tomato,0.833333333333333,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,26.443901032238873,122.38522734976584,,tomato_cut,0,1.0,30.0,,,
908,train,True,0,1,,0.0,0,0,2,tomato,0.8749999999999997,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,25.549344438524205,121.51214745614737,,tomato_cut,0,1.0,30.0,,,
909,train,True,0,1,,0.0,0,0,2,tomato,0.9166666666666663,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.654787844809537,120.63906756252891,,tomato_cut,0,1.0,30.0,,,
910,train,True,0,1,,0.0,0,0,2,tomato,0.9583333333333329,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.191054236242014,119.58134285629468,,tomato_cut,0,1.0,30.0,,,
911,train,True,0,1,,0.0,0,0,2,tomato,0.9999999999999996,0,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.175728224460034,118.33143681448105,,tomato_cut,0,1.0,30.0,,,
912,train,True,0,1,,0.0,0,0,2,tomato,1.0416666666666663,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.160402212678054,117.08153077266742,,tomato_cut,0,1.0,30.0,,,
913,train,True,0,1,,0.0,0,0,2,tomato,1.083333333333333,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.145076200896074,115.83162473085379,,tomato_cut,0,1.0,30.0,,,
914,train,True,0,1,,0.0,0,0,2,tomato,1.1249999999999998,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.129750189114095,114.58171868904016,,tomato_cut,0,1.0,30.0,,,
915,train,True,0,1,,0.0,0,0,2,tomato,1.1666666666666665,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.114424177332115,113.33181264722653,,tomato_cut,0,1.0,30.0,,,
916,train,True,0,1,,0.0,0,0,2,tomato,1.2083333333333333,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.09909816555029,112.0819066054129,,tomato_cut,0,1.0,30.0,,,
917,train,True,0,1,,0.0,0,0,2,tomato,1.25,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.083772153768493,110.83200056359927,,tomato_cut,0,1.0,30.0,,,
918,train,True,0,1,,0.0,0,0,2,tomato,1.2916666666666667,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.068446141986694,109.58209452178563,,tomato_cut,0,1.0,30.0,,,
919,train,True,0,1,,0.0,0,0,2,tomato,1.3333333333333335,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.053120130204896,108.332188479972,,tomato_cut,0,1.0,30.0,,,
920,train,True,0,1,,0.0,0,0,2,tomato,1.3750000000000002,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.037794118423097,107.08228243815837,,tomato_cut,0,1.0,30.0,,,
921,train,True,0,1,,0.0,0,0,2,tomato,1.416666666666667,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.0224681066413,105.83237639634474,,tomato_cut,0,1.0,30.0,,,
922,train,True,0,1,,0.0,0,0,2,tomato,1.4583333333333337,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.007142094859496,104.58247035453111,,tomato_cut,0,1.0,30.0,,,
923,train,True,0,1,,0.0,0,0,2,tomato,1.5000000000000004,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.002263691629558,103.33249949096921,,tomato_cut,0,1.0,30.0,,,
924,train,True,0,1,,0.0,0,0,2,tomato,1.5416666666666672,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00207914151712,102.08249950459287,,tomato_cut,0,1.0,30.0,,,
925,train,True,0,1,,0.0,0,0,2,tomato,1.583333333333334,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001894591404685,100.83249951821654,,tomato_cut,0,1.0,30.0,,,
926,train,True,0,1,,0.0,0,0,2,tomato,1.6250000000000007,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00171004129225,99.5824995318402,,tomato_cut,0,1.0,30.0,,,
927,train,True,0,1,,0.0,0,0,2,tomato,1.6666666666666674,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001525491179812,98.33249954546386,,tomato_cut,0,1.0,30.0,,,
928,train,True,0,1,,0.0,0,0,2,tomato,1.7083333333333341,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.001340941067376,97.08249955908752,,tomato_cut,0,1.0,30.0,,,
929,train,True,0,1,,0.0,0,0,2,tomato,1.7500000000000009,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00115639095494,95.83249957271119,,tomato_cut,0,1.0,30.0,,,
930,train,True,0,1,,0.0,0,0,2,tomato,1.7916666666666676,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000971840842503,94.58249958633485,,tomato_cut,0,1.0,30.0,,,
931,train,True,0,1,,0.0,0,0,2,tomato,1.8333333333333344,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00078729072993,93.33249959995851,,tomato_cut,0,1.0,30.0,,,
932,train,True,0,1,,0.0,0,0,2,tomato,1.875000000000001,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000602740617317,92.08249961358217,,tomato_cut,0,1.0,30.0,,,
933,train,True,0,1,,0.0,0,0,2,tomato,1.9166666666666679,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000418190504703,90.83249962720583,,tomato_cut,0,1.0,30.0,,,
934,train,True,0,1,,0.0,0,0,2,tomato,1.9583333333333346,1,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.00023364039209,89.5824996408295,,tomato_cut,0,1.0,30.0,,,
935,train,True,0,1,,0.0,0,0,2,tomato,2.0000000000000013,2,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000049090279475,88.33249965445316,,tomato_cut,0,1.0,30.0,,,
936,train,True,0,1,,0.0,0,0,2,tomato,2.041666666666668,2,1,0,None_cut,3.499999999999996,3,2,2,,2,3,plate,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.0,40.0,,,0,1.0,30.0,24.000026812081472,87.08249965595404,,tomato_cut,0,1.0,30.0,,,
