tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e92af1f6d38f4ee0_score,player_cf795cc2_x,player_cf795cc2_y,player_cf795cc2_move_target,player_cf795cc2_item,player_cf795cc2_score,player_cf795cc2_cut_speed,player_cf795cc2_speed,player_98c2daad_x,player_98c2daad_y,player_98c2daad_move_target,player_98c2daad_item,player_98c2daad_score,player_98c2daad_cut_speed,player_98c2daad_speed
631,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,70.134350001202,42.03576721866014,,plate,0,0.2,30.0
632,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,69.2451315267225,42.91428329969989,,plate,0,0.2,30.0
633,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,68.35591305224301,43.79279938073964,,plate,0,0.2,30.0
634,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,67.46669457776352,44.671315461779386,,plate,0,0.2,30.0
635,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,66.57747610328403,45.549831542819135,,plate,0,0.2,30.0
636,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,65.68825762880454,46.42834762385888,,plate,0,0.2,30.0
637,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,64.79903915432504,47.30686370489863,,plate,0,0.2,30.0
638,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,63.90982067984555,48.18537978593838,,plate,0,0.2,30.0
639,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,63.02060220536606,49.06389586697813,,plate,0,0.2,30.0
640,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,62.13138373088657,49.94241194801788,,plate,0,0.2,30.0
641,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,61.24216525640708,50.82092802905757,,plate,0,0.2,30.0
642,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,60.352946781927585,51.69944411009722,,plate,0,0.2,30.0
643,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,59.46372830744809,52.57796019113686,,plate,0,0.2,30.0
644,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,58.5745098329686,53.4564762721765,,plate,0,0.2,30.0
645,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,57.68529135848911,54.334992353216144,,plate,0,0.2,30.0
646,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.79607288400962,55.213508434255786,,plate,0,0.2,30.0
647,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,plate,0,0.2,30.0
648,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
649,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
650,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
651,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
652,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
653,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
654,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
655,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
656,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
657,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
658,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
659,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
660,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
661,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
662,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
663,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
664,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
665,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
666,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
667,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
668,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
669,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0
670,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0
671,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0
672,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0
673,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0
674,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0
675,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0
676,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0
677,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0
678,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0
679,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0
680,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0
681,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0
682,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0
683,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,69.25825214724574,42.74174785275426,,,0,0.2,30.0
684,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,70.14213562372879,41.85786437627121,,,0,0.2,30.0
685,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.0,,,0,1.0,12.0,71.02601910021184,40.97398089978816,,,0,0.2,30.0
686,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.50000000000045,,,0,1.0,12.0,71.90990257669489,40.09009742330511,,,0,0.2,30.0
687,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000000091,,,0,1.0,12.0,72.79378605317794,39.20621394682206,,,0,0.2,30.0
688,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.50000000000136,,,0,1.0,12.0,73.67766952966099,38.32233047033901,,,0,0.2,30.0
689,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.00000000000182,,,0,1.0,12.0,74.56155300614404,37.43844699385596,,,0,0.2,30.0
690,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.50000000000227,,,0,1.0,12.0,75.44543648262709,36.55456351737291,,,0,0.2,30.0
691,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.00000000000273,,,0,1.0,12.0,76.32931995911014,35.67068004088986,,,0,0.2,30.0
692,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000000318,,,0,1.0,12.0,77.21320343559319,34.786796564406814,,,0,0.2,30.0
693,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000000364,,,0,1.0,12.0,78.09708691207624,33.902913087923764,,,0,0.2,30.0
694,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.50000000000409,,,0,1.0,12.0,78.98097038855929,33.019029611440715,,,0,0.2,30.0
695,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.00000000000455,,,0,1.0,12.0,79.86485386504233,32.135146134957665,,,0,0.2,30.0
696,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.500000000005,,,0,1.0,12.0,80.74873734152538,31.251262658474616,,,0,0.2,30.0
697,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000000546,,,0,1.0,12.0,81.63262081800843,30.367379181991566,,,0,0.2,30.0
698,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.50000000000591,,,0,1.0,12.0,82.51650429449148,29.483495705508517,,,0,0.2,30.0
699,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,65.00000000000637,,,0,1.0,12.0,83.40038777097453,28.599612229025468,,,0,0.2,30.0
700,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.50000000000682,,,0,1.0,12.0,84.28427124745758,27.715728752542418,,,0,0.2,30.0
701,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.00000000000728,,,0,1.0,12.0,85.16815472394063,26.83184527605937,,,0,0.2,30.0
702,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.50000000000702,,,0,1.0,12.0,86.05203820042368,25.94796179957632,,,0,0.2,30.0
703,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.000000000006764,,,0,1.0,12.0,86.93592167690673,25.06407832309327,,,0,0.2,30.0
704,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.583333333333329,3,2,2,tomato_cut,2,3,plate,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.50000000000651,,,0,1.0,12.0,88.0,24.0,,,0,0.2,30.0
