tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5992dd348b4eb7a4_score,player_af8e7a3b_x,player_af8e7a3b_y,player_af8e7a3b_move_target,player_af8e7a3b_item,player_af8e7a3b_score,player_af8e7a3b_cut_speed,player_af8e7a3b_speed,player_ee2efddf_x,player_ee2efddf_y,player_ee2efddf_move_target,player_ee2efddf_item,player_ee2efddf_score,player_ee2efddf_cut_speed,player_ee2efddf_speed,c83f8a570fb1bf50_score,d951337ba6f18d66_message,90bdefe223182f27_score
1168,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.024999999999992,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,52.641002463029125,123.20162876710195,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1169,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.033333333333325,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,52.28964288755871,123.55736244378271,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1170,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0416666666666585,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.9382833120883,123.91309612046345,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1171,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.049999999999992,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.58692373661789,124.2688297971442,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1172,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.058333333333325,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,51.23556416114748,124.62456347382496,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1173,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0666666666666584,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.88420458567707,124.98029715050572,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1174,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0749999999999917,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.53284501020666,125.33603082718646,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1175,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.083333333333325,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,50.181485434736246,125.69176450386722,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1176,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0916666666666583,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,49.830125859265834,126.04749818054796,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1177,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.0999999999999917,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,49.47876628379542,126.40323185722872,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1178,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.108333333333325,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,49.12740670832501,126.75896553390947,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1179,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1166666666666583,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,48.7760471328546,127.11469921059022,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1180,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1249999999999916,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,48.42468755738419,127.47043288727097,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1181,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.133333333333325,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,48.07332798191378,127.82616656395173,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1182,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.141666666666658,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.72196840644337,128.181900240633,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1183,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1499999999999915,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.370608830972955,128.5376339173148,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1184,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1583333333333248,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.01924925550193,128.89336759399657,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1185,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.166666666666658,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.66788968003081,129.24910127067835,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1186,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1749999999999914,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.31653010455969,129.60483494736013,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1187,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1833333333333247,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.96517052908857,129.9605686240419,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1188,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.191666666666658,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.613810953617445,130.3163023007237,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1189,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.1999999999999913,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.262451378146324,130.67203597740547,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1190,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2083333333333246,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.9110918026752,131.02776965408725,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1191,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.216666666666658,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.55973222720408,131.38350333076903,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1192,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.224999999999991,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.20837265173296,131.7392370074508,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1193,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2333333333333245,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.857013076261836,132.0949706841326,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1194,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.241666666666658,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.505653500790714,132.45070436081437,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1195,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.249999999999991,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.15429392531959,132.80643803749615,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1196,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2583333333333244,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.80293434984847,133.16217171417793,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1197,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2666666666666577,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.45157477437735,133.5179053908597,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1198,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.274999999999991,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.10021519890623,133.8736390675415,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1199,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2833333333333243,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.748855623435105,134.22937274422327,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1200,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.2916666666666576,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.39749604796398,134.58510642090386,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1201,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.299999999999991,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.04613647249286,134.94084009758387,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1202,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3083333333333242,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.69477689702174,135.29657377426392,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1203,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3166666666666575,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.34341732155062,135.65230745094394,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1204,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.324999999999991,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.98827523602239,135.5991958344836,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1205,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.333333333333324,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.63039409148729,135.2500238333354,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1206,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3416666666666575,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.27251294695219,134.90085183218721,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1207,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.91463180241709,134.55167983103902,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1208,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.55675065788199,134.20250782989083,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1209,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.19886951334689,133.85333582874264,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1210,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.84098836881179,133.50416382759445,,,0,1.0,12.0,24.0,25.24999999999993,,,0,0.2,30.0,,,
1211,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.483107224276694,133.15499182644626,,,0,1.0,12.0,24.0,26.499999999999858,,,0,0.2,30.0,,,
1212,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.125226079741594,132.80581982529807,,,0,1.0,12.0,24.0,27.749999999999787,,,0,0.2,30.0,,,
1213,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.767344935206495,132.45664782414988,,,0,1.0,12.0,24.0,28.999999999999716,,,0,0.2,30.0,,,
1214,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.409463790671396,132.1074758230017,,,0,1.0,12.0,24.0,30.249999999999645,,,0,0.2,30.0,,,
1215,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.051582646136296,131.7583038218535,,,0,1.0,12.0,24.0,31.499999999999574,,,0,0.2,30.0,,,
1216,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.6937015016012,131.4091318207053,,,0,1.0,12.0,24.0,32.749999999999716,,,0,0.2,30.0,,,
1217,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.3358203570661,131.05995981955712,,,0,1.0,12.0,24.0,34.0,,,0,0.2,30.0,,,
1218,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.977939212531,130.71078781840893,,,0,1.0,12.0,24.0,35.250000000000284,,,0,0.2,30.0,,,
1219,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.6200580679959,130.36161581726074,,,0,1.0,12.0,24.0,36.50000000000057,,,0,0.2,30.0,,,
1220,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.2621769234608,130.01244381611255,,,0,1.0,12.0,24.0,37.75000000000085,,,0,0.2,30.0,,,
1221,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.71631862167081,129.8032660975414,,,0,1.0,12.0,24.0,39.00000000000114,,,0,0.2,30.0,,,
1222,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.17046031988082,129.59408837897027,,,0,1.0,12.0,24.0,40.25000000000142,,,0,0.2,30.0,,,
1223,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.624602018090826,129.38491066039913,,,0,1.0,12.0,24.0,41.500000000001705,,,0,0.2,30.0,,,
1224,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.078743716300835,129.175732941828,,,0,1.0,12.0,24.0,42.75000000000199,,,0,0.2,30.0,,,
1225,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.532885414510844,128.96655522325685,,,0,1.0,12.0,24.0,44.000000000002274,,,0,0.2,30.0,,,
1226,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.98702711272085,128.7573775046857,,,0,1.0,12.0,24.0,45.25000000000256,,,0,0.2,30.0,,,
1227,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.44116881093086,128.54819978611457,,,0,1.0,12.0,24.0,46.50000000000284,,,0,0.2,30.0,,,
1228,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.89531050914087,128.33902206754343,,,0,1.0,12.0,24.0,47.750000000003126,,,0,0.2,30.0,,,
1229,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.34945220735088,128.12984434897143,,,0,1.0,12.0,24.0,49.00000000000341,,,0,0.2,30.0,,,
1230,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.80359390556089,127.92066663039878,,,0,1.0,12.0,24.0,50.250000000003695,,,0,0.2,30.0,,,
1231,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.2577356037709,127.71148891182622,,,0,1.0,12.0,24.0,51.50000000000398,,,0,0.2,30.0,,,
1232,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.711877301980905,127.50231119325366,,,0,1.0,12.0,24.0,52.75000000000426,,,0,0.2,30.0,,,
1233,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.166019000190914,127.2931334746811,,,0,1.0,12.0,24.0,54.00000000000455,,,0,0.2,30.0,,,
1234,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.62016069840092,127.08395575610854,,,0,1.0,12.0,24.0,55.25000000000483,,,0,0.2,30.0,,,
1235,train,0,1,,0.0,0,0,2,,0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.07430239661093,126.87477803753598,,,0,1.0,12.0,24.0,56.500000000005116,,,0,0.2,30.0,,,
