tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,31c2f906bf4b5aba_score,player_280ec20a_x,player_280ec20a_y,player_280ec20a_move_target,player_280ec20a_item,player_280ec20a_score,player_280ec20a_cut_speed,player_280ec20a_speed,player_2c0b60d8_x,player_2c0b60d8_y,player_2c0b60d8_move_target,player_2c0b60d8_item,player_2c0b60d8_score,player_2c0b60d8_cut_speed,player_2c0b60d8_speed,b44c582ecc2bcec8_score,1d6bb01dfcc74dba_message,f1bed6e5741d2043_score
2415,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,38.49999999999602,,tomato_salad,1,1.0,30.0,24.001009765148982,94.84496727251782,,tomato,1,1.0,30.0,,,
2416,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,37.24999999999574,,tomato_salad,1,1.0,30.0,24.000825365958665,93.59496728611875,,tomato,1,1.0,30.0,,,
2417,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,35.99999999999545,,tomato_salad,1,1.0,30.0,24.000640966768348,92.34496729971967,,tomato,1,1.0,30.0,,,
2418,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,34.74999999999517,,tomato_salad,1,1.0,30.0,24.00045656757803,91.0949673133206,,tomato,1,1.0,30.0,,,
2419,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,33.499999999994884,,tomato_salad,1,1.0,30.0,24.000272168387713,89.84496732692152,,tomato,1,1.0,30.0,,,
2420,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,32.2499999999946,,tomato_salad,1,1.0,30.0,24.000087769197556,88.59496734052244,,tomato,1,1.0,30.0,,,
2421,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,30.999999999994603,,tomato_salad,1,1.0,30.0,24.000027251898864,87.34496734487648,,tomato,1,1.0,30.0,,,
2422,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,29.749999999994674,,tomato_salad,1,1.0,30.0,24.000025031961016,86.09496734487904,,tomato,1,1.0,30.0,,,
2423,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,28.499999999994746,,tomato_salad,1,1.0,30.0,24.000022812023182,84.8449673448816,,tomato,1,1.0,30.0,,,
2424,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,27.249999999994817,,tomato_salad,1,1.0,30.0,24.00002059208535,83.59496734488415,,tomato,1,1.0,30.0,,,
2425,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,25.999999999994888,,tomato_salad,1,1.0,30.0,24.000018372147515,82.34496734488671,,tomato,1,1.0,30.0,,,
2426,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,24.74999999999496,,tomato_salad,1,1.0,30.0,24.00001615220968,81.09496734488927,,tomato,1,1.0,30.0,,,
2427,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,24.0,,tomato_salad,1,1.0,30.0,24.000013932271848,79.84496734489183,,tomato,1,1.0,30.0,,,
2428,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,24.0,,tomato_salad,1,1.0,30.0,24.000011712334015,78.59496734489439,,tomato,1,1.0,30.0,,,
2429,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,24.0,,tomato_salad,1,1.0,30.0,24.00000949239618,77.34496734489694,,tomato,1,1.0,30.0,,,
2430,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,25.24999999999993,,tomato_salad,1,1.0,30.0,24.000007272458348,76.0949673448995,,tomato,1,1.0,30.0,,,
2431,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,26.499999999999858,,tomato_salad,1,1.0,30.0,24.000005052520514,74.84496734490206,,tomato,1,1.0,30.0,,,
2432,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,27.749999999999787,,tomato_salad,1,1.0,30.0,24.00000283258268,73.59496734490462,,tomato,1,1.0,30.0,,,
2433,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,28.999999999999716,,tomato_salad,1,1.0,30.0,24.000000612644847,72.34496734490718,,tomato,1,1.0,30.0,,,
2434,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,30.249999999999645,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2435,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,31.499999999999574,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2436,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,32.749999999999716,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2437,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,34.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2438,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,35.250000000000284,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2439,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2440,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2441,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2442,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2443,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2444,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2445,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2446,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2447,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2448,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2449,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2450,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2451,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2452,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2453,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2454,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2455,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2456,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2457,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2458,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2459,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2460,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2461,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2462,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2463,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2464,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2465,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2466,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2467,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2468,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2469,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2470,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2471,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2472,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2473,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2474,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2475,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2476,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2477,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2478,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2479,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,40.0,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2480,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,38.749999999999716,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2481,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,37.49999999999943,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2482,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,36.24999999999915,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
2483,train,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato_salad,2,3,,2,4,plate,2,5,plate,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,2.0,24.0,34.99999999999886,,,1,1.0,30.0,24.0,72.0,,tomato,1,1.0,30.0,,,
