tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6c99f9cf31f706b7_score,player_622c33c3_x,player_622c33c3_y,player_622c33c3_move_target,player_622c33c3_item,player_622c33c3_score,player_622c33c3_cut_speed,player_622c33c3_speed,player_9410710e_x,player_9410710e_y,player_9410710e_move_target,player_9410710e_item,player_9410710e_score,player_9410710e_cut_speed,player_9410710e_speed
1471,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,60.50951480572036,35.49048519427964,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1472,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,59.62563132923731,36.37436867076269,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1473,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,58.74174785275426,37.25825214724574,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1474,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,57.85786437627121,38.14213562372879,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1475,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.97398089978816,39.02601910021184,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1476,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.19434681531624,39.95382555869017,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1477,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.179208272259245,41.203733885133886,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1478,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.164069729202254,42.4536422115776,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1479,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.14893118614526,43.70355053802132,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1480,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.13379264308827,44.953458864465034,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1481,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.11865410003128,46.20336719090875,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1482,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.10351555697429,47.453275517352466,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1483,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.088377013917295,48.70318384379618,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1484,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0732384708603,49.9530921702399,,tomato,0,1.0,30.0,88.0,56.0,,,1,1.0,30.0
1485,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.058099927803205,51.203000496683615,,tomato,0,1.0,30.0,87.11611652351695,56.88388347648305,,,1,1.0,30.0
1486,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.042961384745865,52.45290882312733,,tomato,0,1.0,30.0,86.2322330470339,57.7677669529661,,,1,1.0,30.0
1487,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.027822841688526,53.70281714957105,,tomato,0,1.0,30.0,85.34834957055085,58.65165042944915,,,1,1.0,30.0
1488,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.01268429863118,54.95272547601476,,tomato,0,1.0,30.0,84.4644660940678,59.5355339059322,,,1,1.0,30.0
1489,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00233106509781,56.20266313364169,,tomato,0,1.0,30.0,83.58058261758475,60.41941738241525,,,1,1.0,30.0
1490,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00214661430291,57.45266312003295,,tomato,0,1.0,30.0,82.6966991411017,61.3033008588983,,,1,1.0,30.0
1491,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001962163508004,58.70266310642421,,tomato,0,1.0,30.0,81.81281566461865,62.187184335381346,,,1,1.0,30.0
1492,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0017777127131,59.95266309281547,,tomato,0,1.0,30.0,80.9289321881356,63.071067811864395,,,1,1.0,30.0
1493,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001593261918195,61.20266307920673,,tomato,0,1.0,30.0,80.04504871165256,63.954951288347445,,,1,1.0,30.0
1494,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00140881112329,62.45266306559799,,tomato,0,1.0,30.0,79.1611652351695,64.8388347648305,,,1,1.0,30.0
1495,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.001224360328386,63.70266305198925,,tomato,0,1.0,30.0,78.27728175868646,65.72271824131354,,,1,1.0,30.0
1496,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00103990953348,64.95266303837997,,tomato,0,1.0,30.0,77.3933982822034,66.6066017177966,,,1,1.0,30.0
1497,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00085545873858,66.20266302477052,,tomato,0,1.0,30.0,76.50951480572036,67.49048519427964,,,1,1.0,30.0
1498,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00067100794384,67.45266301116106,,tomato,0,1.0,30.0,75.62563132923731,68.37436867076269,,,1,1.0,30.0
1499,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000486557149294,68.70266299755161,,tomato,0,1.0,30.0,74.74174785275426,69.25825214724574,,,1,1.0,30.0
1500,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000302106354745,69.95266298394216,,tomato,0,1.0,30.0,73.85786437627121,70.14213562372879,,,1,1.0,30.0
1501,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.000117655560196,71.20266297033271,,tomato,0,1.0,30.0,72.97398089978816,71.02601910021184,,,1,1.0,30.0
1502,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00002795062478,72.45266296379884,,tomato,0,1.0,30.0,72.09009742330511,71.90990257669489,,,1,1.0,30.0
1503,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00002570340544,73.70266296379629,,tomato,0,1.0,30.0,71.20621394682206,72.79378605317794,,,1,1.0,30.0
1504,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00002345618579,74.95266296379373,,tomato,0,1.0,30.0,70.32233047033901,73.67766952966099,,,1,1.0,30.0
1505,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00002120896613,76.20266296379117,,tomato,0,1.0,30.0,69.43844699385596,74.56155300614404,,,1,1.0,30.0
1506,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00001896174648,77.45266296378861,,tomato,0,1.0,30.0,68.55456351737291,75.44543648262709,,,1,1.0,30.0
1507,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00001671452682,78.70266296378605,,tomato,0,1.0,30.0,67.67068004088986,76.32931995911014,,,1,1.0,30.0
1508,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00001446730717,79.9526629637835,,tomato,0,1.0,30.0,66.78679656440681,77.21320343559319,,,1,1.0,30.0
1509,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00001222008751,81.20266296378094,,tomato,0,1.0,30.0,65.90291308792376,78.09708691207624,,,1,1.0,30.0
1510,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00000997286786,82.45266296377838,,tomato,0,1.0,30.0,65.01902961144071,78.98097038855929,,,1,1.0,30.0
1511,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0000077256482,83.70266296377582,,tomato,0,1.0,30.0,64.13514613495767,79.86485386504233,,,1,1.0,30.0
1512,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00000547842855,84.95266296377326,,tomato,0,1.0,30.0,63.251262658474616,80.74873734152538,,,1,1.0,30.0
1513,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00000323120889,86.2026629637707,,tomato,0,1.0,30.0,62.367379181991566,81.63262081800843,,,1,1.0,30.0
1514,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.00000098398924,87.45266296376815,,tomato,0,1.0,30.0,61.48349570550852,82.51650429449148,,,1,1.0,30.0
1515,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,55.367516586920146,88.44294749693103,,tomato,0,1.0,30.0,60.59961222902547,83.40038777097453,,,1,1.0,30.0
1516,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,54.48906690935405,89.33223157076935,,tomato,0,1.0,30.0,59.71572875254242,84.28427124745758,,,1,1.0,30.0
1517,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,53.610617231787955,90.22151564460768,,tomato,0,1.0,30.0,58.83184527605937,85.16815472394063,,,1,1.0,30.0
1518,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,52.73216755422186,91.110799718446,,tomato,0,1.0,30.0,57.94796179957632,86.05203820042368,,,1,1.0,30.0
1519,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,51.853717876655764,92.00008379228433,,tomato,0,1.0,30.0,57.06407832309327,86.93592167690673,,,1,1.0,30.0
1520,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.97526819908967,92.88936786612265,,tomato,0,1.0,30.0,56.18019484661022,87.81980515338978,,,1,1.0,30.0
1521,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,50.09681852152357,93.77865193996098,,tomato,0,1.0,30.0,55.29631137012717,88.70368862987283,,,1,1.0,30.0
1522,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,49.21836884395748,94.66793601379959,,tomato,0,1.0,30.0,54.41242789364412,89.58757210635588,,,1,1.0,30.0
1523,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,48.33991916639138,95.55722008763848,,tomato,0,1.0,30.0,53.52854441716107,90.47145558283893,,,1,1.0,30.0
1524,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,47.46146948882529,96.44650416147736,,tomato,0,1.0,30.0,52.64466094067802,91.35533905932198,,,1,1.0,30.0
1525,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,46.58301981125919,97.33578823531624,,tomato,0,1.0,30.0,51.76077746419497,92.23922253580503,,,1,1.0,30.0
1526,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,45.704570133693096,98.22507230915512,,tomato,0,1.0,30.0,50.876893987711924,93.12310601228808,,,1,1.0,30.0
1527,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,44.826120456127,99.114356382994,,tomato,0,1.0,30.0,49.993010511228874,94.00698948877113,,,1,1.0,30.0
1528,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.947670778560905,100.00364045683288,,tomato,0,1.0,30.0,49.109127034745825,94.89087296525418,,,1,1.0,30.0
1529,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,43.06922110099481,100.89292453067176,,tomato,0,1.0,30.0,48.225243558262775,95.77475644173722,,,1,1.0,30.0
1530,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,42.190771423428714,101.78220860451064,,tomato,0,1.0,30.0,47.341360081779726,96.65863991822027,,,1,1.0,30.0
1531,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,41.31232174586262,102.67149267834952,,tomato,0,1.0,30.0,46.45747660529668,97.54252339470332,,,1,1.0,30.0
1532,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.43387206829652,103.5607767521884,,tomato,0,1.0,30.0,45.57359312881363,98.42640687118637,,,1,1.0,30.0
1533,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,39.54352418770865,103.16367876323476,,tomato,0,1.0,30.0,44.68970965233058,99.31029034766942,,,1,1.0,30.0
1534,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,38.64877560189354,102.29079562776882,,tomato,0,1.0,30.0,43.80582617584753,100.19417382415247,,,1,1.0,30.0
1535,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,37.75402701607843,101.41791249230288,,tomato,0,1.0,30.0,42.92194269936448,101.07805730063552,,,1,1.0,30.0
1536,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,36.85927843026332,100.54502935683693,,tomato,0,1.0,30.0,42.03805922288143,101.96194077711857,,,1,1.0,30.0
1537,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.964529844448215,99.672146221371,,tomato,0,1.0,30.0,41.15417574639838,102.84582425360162,,,1,1.0,30.0
1538,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,35.06978125863311,98.79926308590505,,tomato,0,1.0,30.0,40.27029226991533,103.72970773008467,,,1,1.0,30.0
1539,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,34.175032672818,97.92637995043911,,tomato,0,1.0,30.0,39.37632944359689,102.99745147209427,,,1,1.0,30.0
1540,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,33.28028408700289,97.05349681497317,,tomato,0,1.0,30.0,38.48149015207537,102.12466132414966,,,1,1.0,30.0
1541,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,32.38553550118778,96.18061367950723,,tomato,0,1.0,30.0,37.586650860553846,101.25187117620504,,,1,1.0,30.0
1542,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,31.49078691537247,95.30773054404129,,tomato,0,1.0,30.0,36.691811569032325,100.37908102826043,,,1,1.0,30.0
1543,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,30.59603832955706,94.43484740857535,,tomato,0,1.0,30.0,35.796972277510804,99.50629088031582,,,1,1.0,30.0
1544,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,29.701289743741953,93.56196427310941,,tomato,0,1.0,30.0,34.90213298598928,98.6335007323712,,,1,1.0,30.0
1545,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,28.806541157926844,92.68908113764347,,tomato,0,1.0,30.0,34.00729369446776,97.76071058442659,,,1,1.0,30.0
1546,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.911792572111736,91.81619800217753,,tomato,0,1.0,30.0,33.11245440294624,96.88792043648198,,,1,1.0,30.0
1547,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,27.017043986296628,90.94331486671159,,tomato,0,1.0,30.0,32.21761511142472,96.01513028853736,,,1,1.0,30.0
1548,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,26.12229540048152,90.07043173124565,,tomato,0,1.0,30.0,31.32277581990293,95.14234014059275,,,1,1.0,30.0
1549,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,25.22754681466641,89.19754859577915,,tomato,0,1.0,30.0,30.427936528381053,94.26954999264814,,,1,1.0,30.0
1550,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.332798228851303,88.32466546031239,,tomato,0,1.0,30.0,29.533097236859177,93.39675984470352,,,1,1.0,30.0
1551,0,1,,0,2,None_cut,4.0,3,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,24.185557339184108,87.13131287274356,,tomato,0,1.0,30.0,28.6382579453373,92.52396969675891,,,1,1.0,30.0
