tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,54010d86cf75a416_score,player_5429486f_x,player_5429486f_y,player_5429486f_move_target,player_5429486f_item,player_5429486f_score,player_5429486f_cut_speed,player_5429486f_speed,player_58befc84_x,player_58befc84_y,player_58befc84_move_target,player_58befc84_item,player_58befc84_score,player_58befc84_cut_speed,player_58befc84_speed
425,0,1,,0,2,tomato,0.5750000000000004,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000052448,72.26899852553775,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
426,0,1,,0,2,tomato,0.5833333333333337,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000507782,72.7689985255373,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
427,0,1,,0,2,tomato,0.591666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000491085,73.26899852553684,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
428,0,1,,0,2,tomato,0.6000000000000003,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000474387,73.76899852553639,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
429,0,1,,0,2,tomato,0.6083333333333336,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000045769,74.26899852553593,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
430,0,1,,0,2,tomato,0.6166666666666669,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000044099,74.76899852553548,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
431,0,1,,0,2,tomato,0.6250000000000002,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000424293,75.26899852553503,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
432,0,1,,0,2,tomato,0.6333333333333335,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000407596,75.76899852553457,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
433,0,1,,0,2,tomato,0.6416666666666668,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000390898,76.26899852553412,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
434,0,1,,0,2,tomato,0.6500000000000001,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0000000003742,76.76899852553366,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
435,0,1,,0,2,tomato,0.6583333333333334,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000357502,77.2689985255332,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
436,0,1,,0,2,tomato,0.6666666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000340805,77.76899852553275,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
437,0,1,,0,2,tomato,0.675,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000324107,78.2689985255323,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
438,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000030741,78.76899852553184,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
439,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000029071,79.26899852553139,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
440,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000274014,79.76899852553093,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
441,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000257316,80.26899852553048,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
442,0,1,,0,2,tomato,0.6833333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000240618,80.76899852553002,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
443,0,1,,0,2,tomato,0.6916666666666667,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000022392,81.26899852552957,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
444,0,1,,0,2,tomato,0.7,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000207223,81.76899852552911,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
445,0,1,,0,2,tomato,0.7083333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000190525,82.26899852552866,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
446,0,1,,0,2,tomato,0.7166666666666666,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000173827,82.7689985255282,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
447,0,1,,0,2,tomato,0.7249999999999999,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000015713,83.26899852552775,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
448,0,1,,0,2,tomato,0.7333333333333332,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000014043,83.7689985255273,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
449,0,1,,0,2,tomato,0.7416666666666665,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000123734,84.26899852552684,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
450,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.000000000107036,84.76899852552638,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
451,0,1,,0,2,tomato,0.7583333333333331,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000009034,85.26899852552593,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
452,0,1,,0,2,tomato,0.7666666666666664,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000007371,85.76899852552548,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
453,0,1,,0,2,tomato,0.7749999999999997,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000005719,86.26899852552502,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
454,0,1,,0,2,tomato,0.783333333333333,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000004067,86.76899852552457,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
455,0,1,,0,2,tomato,0.7916666666666663,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000002415,87.26899852552411,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
456,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.00000000000763,87.76899852552366,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
457,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.326796914387003,88.13479873222099,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
458,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.678191445978968,88.4904978792074,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
459,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.02958597757093,88.8461970261938,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
460,0,1,,0,2,tomato,0.7999999999999996,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.380980509162896,89.20189617318022,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
461,0,1,,0,2,tomato,0.8083333333333329,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.73237504075486,89.55759532016663,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
462,0,1,,0,2,tomato,0.8166666666666662,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.083769572346824,89.91329446715304,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
463,0,1,,0,2,tomato,0.8249999999999995,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.43516410393879,90.26899361413945,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
464,0,1,,0,2,tomato,0.8333333333333328,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.786558635530753,90.62469276112586,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
465,0,1,,0,2,tomato,0.8416666666666661,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.137953167122717,90.98039190811227,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
466,0,1,,0,2,tomato,0.8499999999999994,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.48934769871468,91.33609105509868,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
467,0,1,,0,2,tomato,0.8583333333333327,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.840742230306645,91.69179020208509,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
468,0,1,,0,2,tomato,0.866666666666666,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.19213676189861,92.0474893490715,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
469,0,1,,0,2,tomato,0.8749999999999993,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.543531293490574,92.40318849605791,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
470,0,1,,0,2,tomato,0.8833333333333326,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.894925825082538,92.75888764304432,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
471,0,1,,0,2,tomato,0.8916666666666659,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.246320356674502,93.11458679003073,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
472,0,1,,0,2,tomato,0.8999999999999992,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.597714888266466,93.47028593701714,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
473,0,1,,0,2,tomato,0.9083333333333325,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.94910941985843,93.82598508400355,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
474,0,1,,0,2,tomato,0.9166666666666659,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.300503951450395,94.18168423098996,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
475,0,1,,0,2,tomato,0.9249999999999992,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.65189848304236,94.53738337797637,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
476,0,1,,0,2,tomato,0.9333333333333325,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.003293014634323,94.89308252496278,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
477,0,1,,0,2,tomato,0.9416666666666658,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.354687546226288,95.24878167194919,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
478,0,1,,0,2,tomato,0.9499999999999991,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.70608207781825,95.6044808189356,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
479,0,1,,0,2,tomato,0.9583333333333324,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.05747660941016,95.96017996592201,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
480,0,1,,0,2,tomato,0.9666666666666657,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.40887114100177,96.31587911290842,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
481,0,1,,0,2,tomato,0.974999999999999,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.76026567259338,96.67157825989483,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
482,0,1,,0,2,tomato,0.9833333333333323,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.111660204184986,97.02727740688124,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
483,0,1,,0,2,tomato,0.9916666666666656,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.463054735776595,97.38297655386766,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
484,0,1,,0,2,tomato,0.9999999999999989,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.814449267368204,97.73867570085457,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
485,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.16584379895981,98.09437484784148,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
486,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.51723833055142,98.45007399482839,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
487,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.86863286214303,98.8057731418153,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
488,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.22002739373464,99.1614722888022,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
489,0,1,,0,2,tomato,1.0083333333333322,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.57142192532625,99.51717143578911,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
490,0,1,,0,2,tomato,1.0166666666666655,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.92281645691786,99.87287058277602,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
491,0,1,,0,2,tomato,1.0249999999999988,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.274210988509466,100.22856972976292,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
492,0,1,,0,2,tomato,1.033333333333332,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.625605520101075,100.58426887674983,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
493,0,1,,0,2,tomato,1.0416666666666654,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.977000051692684,100.93996802373674,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
494,0,1,,0,2,tomato,1.0499999999999987,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.32839458328429,101.29566717072365,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
495,0,1,,0,2,tomato,1.058333333333332,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.6797891148759,101.65136631771055,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
496,0,1,,0,2,tomato,1.0666666666666653,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.03118364646751,102.00706546469746,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
497,0,1,,0,2,tomato,1.0749999999999986,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.38257817805912,102.36276461168437,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
498,0,1,,0,2,tomato,1.083333333333332,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.73397270965073,102.71846375867128,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
499,0,1,,0,2,tomato,1.0916666666666652,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.08536724124234,103.07416290565817,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
500,0,1,,0,2,tomato,1.0999999999999985,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.43676177283395,103.42986205264508,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
501,0,1,,0,2,tomato,1.1083333333333318,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.788156304425556,103.78556119963199,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
502,0,1,,0,2,tomato,1.1166666666666651,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.14567991037635,103.47159872307964,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
503,0,1,,0,2,tomato,1.1249999999999984,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.50352609918816,103.12239089791996,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
504,0,1,,0,2,tomato,1.1333333333333317,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.86137228799996,102.77318307276028,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
505,0,1,,0,2,tomato,1.141666666666665,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.21921847681177,102.4239752476006,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
506,0,1,,0,2,tomato,1.1499999999999984,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.577064665623574,102.07476742244091,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
507,0,1,,0,2,tomato,1.1583333333333317,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.93491085443538,101.72555959728123,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
508,0,1,,0,2,tomato,1.166666666666665,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.292757043247185,101.37635177212155,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
