tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,6b29e69efc3a6cfb_score,player_10083e4f_x,player_10083e4f_y,player_10083e4f_move_target,player_10083e4f_item,player_10083e4f_score,player_10083e4f_cut_speed,player_10083e4f_speed,player_436928b2_x,player_436928b2_y,player_436928b2_move_target,player_436928b2_item,player_436928b2_score,player_436928b2_cut_speed,player_436928b2_speed,17866bea40aef4b6_score,4c54124368302dc5_message,038d6051eff8219b_score
570,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.03103024454278,36.766901072470915,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
571,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.68905968010337,37.13166967454151,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
572,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.34708911566395,37.49643827661211,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
573,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.00511855122454,37.86120687868271,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
574,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.66314798678513,38.225975480753306,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
575,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.32117742234573,38.5907440828239,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
576,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.97920685790632,38.9555126848945,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
577,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.63723629346691,39.3202812869651,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
578,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.2952657290275,39.685049889035696,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
579,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.84586064270187,39.80593943039298,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
580,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.34589813431214,39.812062354944004,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
581,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.84593562592241,39.818185279495026,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
582,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.34597311753268,39.82430820404605,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
583,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.84601060914295,39.83043112859707,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
584,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.34604810075322,39.83655405314809,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
585,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.8460855923635,39.842676977699114,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
586,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.34612308397377,39.848799902250136,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
587,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.84616057558404,39.85492282680116,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
588,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.34619806719431,39.86104575135218,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
589,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.84623555880458,39.8671686759032,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
590,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.34627305041485,39.87329160045422,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
591,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.84631054202512,39.879414525005245,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
592,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.3463480336354,39.88553744955627,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
593,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.84638552524567,39.89166037410729,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
594,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.34642301685594,39.89778329865831,,tomato,0,1.0,12.0,40.0,24.0,,tomato,0,0.2,30.0,,,
595,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.84646050846621,39.90390622320933,,tomato,0,1.0,12.0,38.749999999999716,24.0,,tomato,0,0.2,30.0,,,
596,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.34649800007648,39.910029147760355,,tomato,0,1.0,12.0,37.49999999999943,24.0,,tomato,0,0.2,30.0,,,
597,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.84653549168675,39.91615207231138,,tomato,0,1.0,12.0,36.24999999999915,24.0,,tomato,0,0.2,30.0,,,
598,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.34657298329702,39.9222749968624,,tomato,0,1.0,12.0,34.99999999999886,24.0,,tomato,0,0.2,30.0,,,
599,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.8466104749073,39.92839792141342,,tomato,0,1.0,12.0,33.74999999999858,24.0,,tomato,0,0.2,30.0,,,
600,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.34664796651757,39.93452084596444,,tomato,0,1.0,12.0,32.499999999998295,24.0,,tomato,0,0.2,30.0,,,
601,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.84668545812784,39.940643770515464,,tomato,0,1.0,12.0,31.249999999998227,24.0,,tomato,0,0.2,30.0,,,
602,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.34672294973811,39.946766695066486,,tomato,0,1.0,12.0,29.9999999999983,24.0,,tomato,0,0.2,30.0,,,
603,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.84676044134838,39.95288961961751,,tomato,0,1.0,12.0,28.74999999999837,24.0,,tomato,0,0.2,30.0,,,
604,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.34679793295865,39.95901254416853,,tomato,0,1.0,12.0,27.49999999999844,24.0,,tomato,0,0.2,30.0,,,
605,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.84683542456892,39.96513546871953,,tomato,0,1.0,12.0,26.24999999999851,24.0,,tomato,0,0.2,30.0,,,
606,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.3468729161792,39.971258393270205,,tomato,0,1.0,12.0,24.999999999998582,24.0,,tomato,0,0.2,30.0,,,
607,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.84691040778947,39.97738131782088,,tomato,0,1.0,12.0,24.0,24.0,,tomato,0,0.2,30.0,,,
608,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.0,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.34694789939974,39.983504242371545,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
609,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.008333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.84698539101001,39.98962716692222,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
610,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.016666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.34702288262028,39.99575009147289,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
611,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.025,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.84703413398722,39.9976391117729,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
612,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.03333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.3470341395356,39.99771360167976,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
613,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.041666666666666664,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.84703414508397,39.99778809158663,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
614,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.049999999999999996,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.34703415063234,39.99786258149349,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
615,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.05833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.84703415618071,39.99793707140036,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
616,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.06666666666666667,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.34703416172908,39.99801156130722,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
617,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.075,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.84703416727746,39.99808605121409,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
618,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.08333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.34703417282583,39.99816054112095,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
619,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.09166666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.8470341783742,39.99823503102782,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
620,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.09999999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.34703418392257,39.99830952093468,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
621,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.10833333333333332,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.84703418947095,39.99838401084155,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
622,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.11666666666666665,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.34703419501932,39.99845850074851,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
623,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.12499999999999999,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.84703420056769,39.99853299065573,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
624,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.13333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.34703420611606,39.99860748056295,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
625,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.14166666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.84703421166444,39.99868197047017,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
626,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.15,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.34703421721281,39.99875646037739,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
627,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.15833333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.84703422276118,39.99883095028461,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
628,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.16666666666666666,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,95.34703422830955,39.998905440191834,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
629,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.175,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.84703423385793,39.998979930099054,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
630,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.18333333333333332,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.3470342394063,39.999054420006274,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
631,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19166666666666665,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.84703424495467,39.999128909913495,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
632,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.19999999999999998,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.34703425050304,39.999203399820715,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
633,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.20833333333333331,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.84703425605142,39.999277889727935,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
634,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.21666666666666665,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.34703426159979,39.999352379635155,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
635,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.22499999999999998,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.84703426714816,39.999426869542376,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
636,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.2333333333333333,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.34703427269653,39.999501359449596,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
637,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.24166666666666664,0,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,90.8470342782449,39.999575849356816,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
