tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0d7bfe2f9ba950ec_score,player_34e6fcec_x,player_34e6fcec_y,player_34e6fcec_move_target,player_34e6fcec_item,player_34e6fcec_score,player_34e6fcec_cut_speed,player_34e6fcec_speed,player_a7b94e15_x,player_a7b94e15_y,player_a7b94e15_move_target,player_a7b94e15_item,player_a7b94e15_score,player_a7b94e15_cut_speed,player_a7b94e15_speed
642,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,94.27728175868646,33.722718241313544,,plate,0,0.5,30.0
643,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,93.3933982822034,34.60660171779659,,plate,0,0.5,30.0
644,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,92.50951480572036,35.49048519427964,,plate,0,0.5,30.0
645,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,91.62563132923731,36.37436867076269,,plate,0,0.5,30.0
646,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,90.74174785275426,37.25825214724574,,plate,0,0.5,30.0
647,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,89.85786437627121,38.14213562372879,,plate,0,0.5,30.0
648,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.97398089978816,39.02601910021184,,plate,0,0.5,30.0
649,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.19434681531624,39.95382555869017,,plate,0,0.5,30.0
650,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.17920827225925,41.203733885133886,,plate,0,0.5,30.0
651,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.16406972920225,42.4536422115776,,plate,0,0.5,30.0
652,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.14893118614526,43.70355053802132,,plate,0,0.5,30.0
653,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.13379264308827,44.953458864465034,,plate,0,0.5,30.0
654,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.11865410003128,46.20336719090875,,plate,0,0.5,30.0
655,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.10351555697429,47.453275517352466,,plate,0,0.5,30.0
656,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.0883770139173,48.70318384379618,,plate,0,0.5,30.0
657,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.0732384708603,49.9530921702399,,plate,0,0.5,30.0
658,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.05809992780331,51.203000496683615,,plate,0,0.5,30.0
659,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.04296138474632,52.45290882312733,,plate,0,0.5,30.0
660,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.02782284168917,53.70281714957105,,plate,0,0.5,30.0
661,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,88.01268429863147,54.95272547601476,,plate,0,0.5,30.0
662,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,87.72126494341975,56.08721304982993,,plate,0,0.5,30.0
663,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,86.84274886238072,56.97643152430942,,plate,0,0.5,30.0
664,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,85.96423278134168,57.86564999878891,,plate,0,0.5,30.0
665,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,85.08571670030264,58.7548684732684,,plate,0,0.5,30.0
666,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,84.2072006192636,59.644086947747894,,plate,0,0.5,30.0
667,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,83.32868453822456,60.533305422227386,,plate,0,0.5,30.0
668,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,82.45016845718553,61.42252389670688,,plate,0,0.5,30.0
669,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,81.57165237614649,62.31174237118637,,plate,0,0.5,30.0
670,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,80.69313629510745,63.20096084566586,,plate,0,0.5,30.0
671,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,79.81462021406841,64.09017932014535,,plate,0,0.5,30.0
672,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,78.93610413302937,64.97939779462484,,plate,0,0.5,30.0
673,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,78.05758805199034,65.86861626910434,,plate,0,0.5,30.0
674,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,77.1790719709513,66.75783474358383,,plate,0,0.5,30.0
675,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,76.30055588991226,67.64705321806332,,plate,0,0.5,30.0
676,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,75.42203980887322,68.53627169254281,,plate,0,0.5,30.0
677,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,74.54352372783418,69.4254901670223,,plate,0,0.5,30.0
678,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,73.66500764679418,70.3147086415018,,plate,0,0.5,30.0
679,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,88.0,,plate,0,1.0,15.0,72.78649156575383,71.20392711598129,,plate,0,0.5,30.0
680,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,87.37500000000057,,plate,0,1.0,15.0,72.0,72.0,,plate,0,0.5,30.0
681,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,86.75000000000114,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
682,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,86.1250000000017,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
683,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,85.50000000000227,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
684,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,84.87500000000284,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
685,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,84.25000000000341,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
686,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,83.62500000000398,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
687,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,83.00000000000455,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
688,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,82.37500000000512,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
689,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,81.75000000000568,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
690,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,81.12500000000625,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
691,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,80.50000000000682,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
692,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,79.87500000000739,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
693,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,79.25000000000796,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
694,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,78.62500000000853,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
695,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,78.0000000000091,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
696,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,77.37500000000966,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
697,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,76.75000000001023,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
698,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,76.1250000000108,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
699,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,75.50000000001137,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
700,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,74.87500000001194,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
701,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,74.2500000000125,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
702,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,73.62500000001307,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
703,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,73.00000000001364,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
704,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.37500000001421,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
705,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,71.75000000001478,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
706,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,71.12500000001535,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
707,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,70.50000000001592,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
708,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.87500000001648,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
709,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,69.25000000001705,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
710,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.62500000001762,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
711,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,68.00000000001819,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
712,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,67.37500000001876,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
713,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.75000000001933,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
714,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,66.1250000000199,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
715,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,65.50000000002046,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
716,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.87500000002103,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
717,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,64.2500000000216,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
718,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.62500000002174,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
719,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0,0,3,2,tomato,3,3,tomato,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,63.0000000000216,,plate,0,1.0,15.0,72.0,72.0,,,0,0.5,30.0
