tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,3b4629b435768f1e_score,player_f2b0a017_x,player_f2b0a017_y,player_f2b0a017_move_target,player_f2b0a017_item,player_f2b0a017_score,player_f2b0a017_cut_speed,player_f2b0a017_speed,player_4230d1ad_x,player_4230d1ad_y,player_4230d1ad_move_target,player_4230d1ad_item,player_4230d1ad_score,player_4230d1ad_cut_speed,player_4230d1ad_speed,d671fbd0cae85b48_score,6e7feed32fb99402_message,126a131b47e29000_score
1937,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,54.49999999999602,,tomato_salad,1,1.0,30.0,,,
1938,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,53.24999999999574,,tomato_salad,1,1.0,30.0,,,
1939,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,51.99999999999545,,tomato_salad,1,1.0,30.0,,,
1940,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,50.74999999999517,,tomato_salad,1,1.0,30.0,,,
1941,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,49.499999999994884,,tomato_salad,1,1.0,30.0,,,
1942,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,48.2499999999946,,tomato_salad,1,1.0,30.0,,,
1943,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,46.999999999994316,,tomato_salad,1,1.0,30.0,,,
1944,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,45.74999999999403,,tomato_salad,1,1.0,30.0,,,
1945,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,44.49999999999375,,tomato_salad,1,1.0,30.0,,,
1946,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,43.24999999999346,,tomato_salad,1,1.0,30.0,,,
1947,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,41.99999999999318,,tomato_salad,1,1.0,30.0,,,
1948,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.0,40.749999999992895,,tomato_salad,1,1.0,30.0,,,
1949,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,24.49189088134284,39.70196048263347,,tomato_salad,1,1.0,30.0,,,
1950,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,25.37026745516934,38.81260420163471,,tomato_salad,1,1.0,30.0,,,
1951,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,26.24864402899584,37.92324792063596,,tomato_salad,1,1.0,30.0,,,
1952,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,27.12702060282234,37.033891639637005,,tomato_salad,1,1.0,30.0,,,
1953,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,28.00539717664884,36.14453535863804,,tomato_salad,1,1.0,30.0,,,
1954,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,28.883773750475342,35.25517907763907,,tomato_salad,1,1.0,30.0,,,
1955,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,29.762150324301842,34.36582279664011,,tomato_salad,1,1.0,30.0,,,
1956,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,30.640526898128343,33.47646651564114,,tomato_salad,1,1.0,30.0,,,
1957,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,31.518903471954843,32.587110234642175,,tomato_salad,1,1.0,30.0,,,
1958,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,32.39728004578134,31.697753953643165,,tomato_salad,1,1.0,30.0,,,
1959,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,33.275656619607844,30.808397672644055,,tomato_salad,1,1.0,30.0,,,
1960,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,34.154033193434344,29.919041391644946,,tomato_salad,1,1.0,30.0,,,
1961,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,35.032409767260845,29.029685110645836,,tomato_salad,1,1.0,30.0,,,
1962,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,35.910786341087345,28.140328829646727,,tomato_salad,1,1.0,30.0,,,
1963,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,36.789162914913845,27.250972548647617,,tomato_salad,1,1.0,30.0,,,
1964,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,37.667539488740346,26.361616267648508,,tomato_salad,1,1.0,30.0,,,
1965,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,38.54591606256688,25.472259986649725,,tomato_salad,1,1.0,30.0,,,
1966,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,39.424292636393595,24.58290370565097,,tomato_salad,1,1.0,30.0,,,
1967,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.51072931689117,24.1833035623608,,tomato_salad,1,1.0,30.0,,,
1968,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,41.76064179548729,24.168511812984512,,tomato_salad,1,1.0,30.0,,,
1969,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,43.010554274083404,24.153720063608226,,tomato_salad,1,1.0,30.0,,,
1970,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,44.26046675267952,24.13892831423194,,tomato_salad,1,1.0,30.0,,,
1971,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,45.510379231275635,24.124136564855654,,tomato_salad,1,1.0,30.0,,,
1972,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,46.76029170987175,24.109344815479368,,tomato_salad,1,1.0,30.0,,,
1973,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,48.01020418846787,24.09455306610308,,tomato_salad,1,1.0,30.0,,,
1974,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,49.26011666706398,24.079761316726795,,tomato_salad,1,1.0,30.0,,,
1975,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,50.5100291456601,24.06496956735051,,tomato_salad,1,1.0,30.0,,,
1976,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,51.759941624256214,24.050177817974223,,tomato_salad,1,1.0,30.0,,,
1977,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,53.00985410285233,24.035386068597937,,tomato_salad,1,1.0,30.0,,,
1978,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,54.259766581448446,24.02059431922165,,tomato_salad,1,1.0,30.0,,,
1979,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,55.50967906004456,24.00580256984539,,tomato_salad,1,1.0,30.0,,,
1980,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,56.75965804571305,24.002120377216816,,tomato_salad,1,1.0,30.0,,,
1981,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,58.009658033614926,24.00194646566651,,tomato_salad,1,1.0,30.0,,,
1982,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,59.2596580215168,24.001772554116283,,tomato_salad,1,1.0,30.0,,,
1983,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,24.0,24.0,,tomato_cut,0,1.0,30.0,60.50965800941867,24.001598642566055,,tomato_salad,1,1.0,30.0,,,
1984,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,25.24999999999993,24.0,,tomato_cut,0,1.0,30.0,61.759657997320545,24.001424731015828,,tomato_salad,1,1.0,30.0,,,
1985,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,26.499999999999858,24.0,,tomato_cut,0,1.0,30.0,63.00965798522242,24.0012508194656,,tomato_salad,1,1.0,30.0,,,
1986,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,27.749999999999787,24.0,,tomato_cut,0,1.0,30.0,64.25965797312443,24.001076907915373,,tomato_salad,1,1.0,30.0,,,
1987,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,28.999999999999716,24.0,,tomato_cut,0,1.0,30.0,65.50965796102702,24.00090299636514,,tomato_salad,1,1.0,30.0,,,
1988,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,30.249999999999645,24.0,,tomato_cut,0,1.0,30.0,66.7596579489296,24.000729084814914,,tomato_salad,1,1.0,30.0,,,
1989,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,31.499999999999574,24.0,,tomato_cut,0,1.0,30.0,68.00965793683218,24.000555173264686,,tomato_salad,1,1.0,30.0,,,
1990,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,32.749999999999716,24.0,,tomato_cut,0,1.0,30.0,69.25965792473477,24.00038126171446,,tomato_salad,1,1.0,30.0,,,
1991,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,34.0,24.0,,tomato_cut,0,1.0,30.0,70.50965791263735,24.00020735016423,,tomato_salad,1,1.0,30.0,,,
1992,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,35.250000000000284,24.0,,tomato_cut,0,1.0,30.0,71.75965790053993,24.000033438614004,,tomato_salad,1,1.0,30.0,,,
1993,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,36.50000000000057,24.0,,tomato_cut,0,1.0,30.0,72.66318917715836,24.843521804609665,,tomato_salad,1,1.0,30.0,,,
1994,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,37.75000000000085,24.0,,tomato_cut,0,1.0,30.0,73.55228425747327,25.72216276550307,,tomato_salad,1,1.0,30.0,,,
1995,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,39.00000000000114,24.0,,tomato_cut,0,1.0,30.0,74.44137933778819,26.600803726396478,,tomato_salad,1,1.0,30.0,,,
1996,train,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,40.120168261161126,24.31621556657754,,tomato_cut,0,1.0,30.0,75.33047441810311,27.479444687289885,,tomato_salad,1,1.0,30.0,,,
