tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d79446e101953134_score,player_25d72083_x,player_25d72083_y,player_25d72083_move_target,player_25d72083_item,player_25d72083_score,player_25d72083_cut_speed,player_25d72083_speed,player_43d37880_x,player_43d37880_y,player_43d37880_move_target,player_43d37880_item,player_43d37880_score,player_43d37880_cut_speed,player_43d37880_speed
608,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,96.4999999999983,24.0,,plate,0,1.0,30.0
609,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,95.24999999999801,24.0,,plate,0,1.0,30.0
610,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,93.99999999999773,24.0,,plate,0,1.0,30.0
611,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,92.74999999999744,24.0,,plate,0,1.0,30.0
612,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,91.49999999999716,24.0,,plate,0,1.0,30.0
613,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,90.24999999999687,24.0,,plate,0,1.0,30.0
614,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,88.99999999999659,24.0,,plate,0,1.0,30.0
615,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,87.87983173883686,24.31621556657754,,plate,0,1.0,30.0
616,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,86.9904754578381,25.19459214040404,,plate,0,1.0,30.0
617,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,86.10111917683935,26.07296871423054,,plate,0,1.0,30.0
618,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,85.2117628958406,26.95134528805704,,plate,0,1.0,30.0
619,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,84.32240661484184,27.82972186188354,,plate,0,1.0,30.0
620,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,83.43305033384308,28.708098435710042,,plate,0,1.0,30.0
621,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,82.54369405284433,29.586475009536542,,plate,0,1.0,30.0
622,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,81.65433777184558,30.464851583363043,,plate,0,1.0,30.0
623,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,80.76498149084682,31.343228157189543,,plate,0,1.0,30.0
624,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,79.87562520984807,32.22160473101604,,plate,0,1.0,30.0
625,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,78.98626892884931,33.099981304842544,,plate,0,1.0,30.0
626,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,78.09691264785002,33.978357878669044,,plate,0,1.0,30.0
627,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,77.20755636685033,34.856734452495544,,plate,0,1.0,30.0
628,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,76.31820008585065,35.735111026322045,,plate,0,1.0,30.0
629,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,75.42884380485096,36.613487600148545,,plate,0,1.0,30.0
630,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,74.53948752385128,37.491864173975046,,plate,0,1.0,30.0
631,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,73.65013124285159,38.370240747801546,,plate,0,1.0,30.0
632,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.76077496185191,39.248617321628046,,plate,0,1.0,30.0
633,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,plate,0,1.0,30.0
634,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
635,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
636,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
637,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
638,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
639,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
640,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
641,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
642,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
643,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
644,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
645,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
646,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
647,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
648,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
649,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
650,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
651,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
652,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
653,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
654,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
655,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
656,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
657,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
658,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
659,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
660,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
661,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
662,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
663,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
664,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
665,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
666,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
667,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
668,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
669,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
670,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
671,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
672,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
673,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
674,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
675,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
676,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
677,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,72.0,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
678,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,73.25000000000028,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
679,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,74.50000000000057,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
680,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,75.75000000000085,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
681,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,77.00000000000114,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
682,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,78.25000000000142,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
683,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,79.5000000000017,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
684,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,80.75000000000199,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
685,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,82.00000000000227,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
686,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,83.25000000000256,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
687,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,84.50000000000284,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
688,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,85.75000000000313,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
689,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,87.00000000000341,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
690,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,,0.0,0,3,2,plate,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.31621556657754,88.12016826116314,,,0,1.0,30.0,72.0,40.0,,,0,1.0,30.0
