tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dcfb81fbdf7a4cdd_score,player_b627f7cf_x,player_b627f7cf_y,player_b627f7cf_move_target,player_b627f7cf_item,player_b627f7cf_score,player_b627f7cf_cut_speed,player_b627f7cf_speed,player_f989a9b0_x,player_f989a9b0_y,player_f989a9b0_move_target,player_f989a9b0_item,player_f989a9b0_score,player_f989a9b0_cut_speed,player_f989a9b0_speed,083e712a9afd63b5_score,bed7811e0a79354d_message,25a8ff24c310024b_score
1459,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1460,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1461,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1462,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1463,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1464,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1465,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1466,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1467,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1468,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1469,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,,0,1.0,30.0,24.0,24.0,,,1,1.0,30.0,,,
1470,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1471,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1472,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1473,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1474,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1475,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1476,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1477,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1478,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1479,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1480,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,1,1.0,30.0,,,
1481,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,25.24999999999993,,tomato_cut,1,1.0,30.0,,,
1482,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,26.499999999999858,,tomato_cut,1,1.0,30.0,,,
1483,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,27.749999999999787,,tomato_cut,1,1.0,30.0,,,
1484,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,28.999999999999716,,tomato_cut,1,1.0,30.0,,,
1485,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,30.249999999999645,,tomato_cut,1,1.0,30.0,,,
1486,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,31.499999999999574,,tomato_cut,1,1.0,30.0,,,
1487,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,32.749999999999716,,tomato_cut,1,1.0,30.0,,,
1488,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,34.0,,tomato_cut,1,1.0,30.0,,,
1489,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,35.250000000000284,,tomato_cut,1,1.0,30.0,,,
1490,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,36.50000000000057,,tomato_cut,1,1.0,30.0,,,
1491,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,37.75000000000085,,tomato_cut,1,1.0,30.0,,,
1492,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,39.00000000000114,,tomato_cut,1,1.0,30.0,,,
1493,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,
1494,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1495,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1496,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1497,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1498,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1499,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1500,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1501,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1502,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1503,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1504,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1505,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1506,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1507,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1508,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1509,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1510,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1511,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1512,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1513,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1514,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1515,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1516,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1517,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1518,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1519,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1520,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1521,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1522,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1523,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1524,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1525,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1526,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
1527,train,False,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,None_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,1.0,56.0,40.0,,plate,0,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,
