tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,282cf5ee11cfbdc1_score,player_340a9ec1_x,player_340a9ec1_y,player_340a9ec1_move_target,player_340a9ec1_item,player_340a9ec1_score,player_340a9ec1_cut_speed,player_340a9ec1_speed,player_ed85bc66_x,player_ed85bc66_y,player_ed85bc66_move_target,player_ed85bc66_item,player_ed85bc66_score,player_ed85bc66_cut_speed,player_ed85bc66_speed
1092,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1093,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1094,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1095,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1096,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
1097,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,25.24999999999993,,tomato,0,0.2,30.0
1098,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,26.499999999999858,,tomato,0,0.2,30.0
1099,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,27.749999999999787,,tomato,0,0.2,30.0
1100,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,28.999999999999716,,tomato,0,0.2,30.0
1101,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,30.249999999999645,,tomato,0,0.2,30.0
1102,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,31.499999999999574,,tomato,0,0.2,30.0
1103,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,32.749999999999716,,tomato,0,0.2,30.0
1104,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,34.0,,tomato,0,0.2,30.0
1105,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,35.250000000000284,,tomato,0,0.2,30.0
1106,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,36.50000000000057,,tomato,0,0.2,30.0
1107,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,37.75000000000085,,tomato,0,0.2,30.0
1108,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.0,39.00000000000114,,tomato,0,0.2,30.0
1109,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,71.68378443342253,40.120168261161126,,tomato,0,0.2,30.0
1110,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,55.499999999999744,,,0,1.0,12.0,70.80540785959582,41.00952454216059,,tomato,0,0.2,30.0
1111,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.99999999999949,,,0,1.0,12.0,69.92703128576912,41.898880823160056,,tomato,0,0.2,30.0
1112,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,54.49999999999923,,,0,1.0,12.0,69.0486547119424,42.78823710415952,,tomato,0,0.2,30.0
1113,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.99999999999898,,,0,1.0,12.0,68.17027813811569,43.677593385158985,,tomato,0,0.2,30.0
1114,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,53.49999999999872,,,0,1.0,12.0,67.29190156428898,44.56694966615845,,tomato,0,0.2,30.0
1115,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.999999999998465,,,0,1.0,12.0,66.41352499046226,45.456305947157915,,tomato,0,0.2,30.0
1116,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,52.49999999999821,,,0,1.0,12.0,65.53514841663555,46.34566222815738,,tomato,0,0.2,30.0
1117,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.999999999997954,,,0,1.0,12.0,64.65677184280884,47.235018509156845,,tomato,0,0.2,30.0
1118,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,51.4999999999977,,,0,1.0,12.0,63.77839526898218,48.12437479015631,,tomato,0,0.2,30.0
1119,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.99999999999744,,,0,1.0,12.0,62.90001869515568,49.013731071155775,,tomato,0,0.2,30.0
1120,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,50.499999999997186,,,0,1.0,12.0,62.02164212132918,49.90308735215524,,tomato,0,0.2,30.0
1121,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.99999999999693,,,0,1.0,12.0,61.14326554750268,50.792443633154704,,tomato,0,0.2,30.0
1122,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.499999999996675,,,0,1.0,12.0,60.26488897367618,51.68179991415417,,tomato,0,0.2,30.0
1123,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.99999999999642,,,0,1.0,12.0,59.38651239984968,52.57115619515362,,tomato,0,0.2,30.0
1124,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.49999999999616,,,0,1.0,12.0,58.50813582602318,53.46051247615258,,tomato,0,0.2,30.0
1125,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.99999999999591,,,0,1.0,12.0,57.62975925219668,54.34986875715155,,tomato,0,0.2,30.0
1126,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.49999999999565,,,0,1.0,12.0,56.75138267837018,55.23922503815051,,tomato,0,0.2,30.0
1127,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.999999999995396,,,0,1.0,12.0,56.0,56.0,,tomato,0,0.2,30.0
1128,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.49999999999514,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1129,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999994884,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1130,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.49999999999463,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1131,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.99999999999437,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1132,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.49999999999412,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1133,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.99999999999386,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1134,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.499999999993605,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1135,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.99999999999335,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1136,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.49999999999309,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1137,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.99999999999284,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1138,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.49999999999258,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1139,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.999999999992326,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1140,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.49999999999207,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1141,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,39.999999999991815,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1142,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,39.49999999999156,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1143,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,38.9999999999913,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1144,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,38.49999999999105,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1145,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,37.99999999999079,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1146,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,37.499999999990536,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1147,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,36.99999999999028,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1148,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,36.499999999990024,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1149,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,35.99999999998977,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1150,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,36.499999999990024,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1151,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,36.99999999999028,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1152,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,37.499999999990536,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1153,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,37.99999999999079,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1154,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,38.49999999999105,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1155,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,38.9999999999913,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1156,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,39.49999999999156,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1157,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,39.999999999991815,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1158,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.49999999999207,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1159,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.999999999992326,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1160,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.49999999999258,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1161,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,41.99999999999284,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1162,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.49999999999309,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1163,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,42.99999999999335,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1164,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.499999999993605,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1165,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,43.99999999999386,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1166,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.49999999999412,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1167,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,44.99999999999437,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1168,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.49999999999463,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1169,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,45.999999999994884,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1170,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.49999999999514,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1171,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,46.999999999995396,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1172,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.49999999999565,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1173,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,47.99999999999591,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1174,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.49999999999616,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1175,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,48.99999999999642,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
1176,0,1,,0,2,,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,49.499999999996675,,,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
