tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7cbf536e775fbb86_score,player_514d83b4_x,player_514d83b4_y,player_514d83b4_move_target,player_514d83b4_item,player_514d83b4_score,player_514d83b4_cut_speed,player_514d83b4_speed,player_eac5942a_x,player_eac5942a_y,player_eac5942a_move_target,player_eac5942a_item,player_eac5942a_score,player_eac5942a_cut_speed,player_eac5942a_speed
1218,0,1,,0,2,tomato,2.7499999999999987,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1219,0,1,,0,2,tomato,2.791666666666665,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1220,0,1,,0,2,tomato,2.8333333333333317,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1221,0,1,,0,2,tomato,2.8749999999999982,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1222,0,1,,0,2,tomato,2.9166666666666647,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1223,0,1,,0,2,tomato,2.9583333333333313,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1224,0,1,,0,2,tomato,2.999999999999998,2,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1225,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1226,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1227,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1228,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1229,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1230,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1231,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1232,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1233,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1234,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1235,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1236,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1237,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1238,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1239,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1240,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1241,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1242,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1243,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1244,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1245,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1246,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1247,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1248,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1249,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1250,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1251,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1252,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1253,0,1,,0,2,tomato_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1254,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1255,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1256,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1257,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1258,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1259,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1260,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1261,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1262,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1263,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1264,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1265,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1266,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1267,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1268,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1269,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1270,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1271,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1272,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1273,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1274,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1275,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1276,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1277,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1278,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1279,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1280,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1281,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1282,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1283,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1284,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1285,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1286,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1287,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1288,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1289,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1290,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1291,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1292,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
1293,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.4249999999999905,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
