tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f12ade81e57f1c24_score,player_e08bb2a1_x,player_e08bb2a1_y,player_e08bb2a1_move_target,player_e08bb2a1_item,player_e08bb2a1_score,player_e08bb2a1_cut_speed,player_e08bb2a1_speed,player_d2afa516_x,player_d2afa516_y,player_d2afa516_move_target,player_d2afa516_item,player_d2afa516_score,player_d2afa516_cut_speed,player_d2afa516_speed
1399,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.00000000000136,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1400,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.50000000000091,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1401,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.00000000000045,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1402,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.5,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1403,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.99999999999955,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1404,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.49999999999909,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1405,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.99999999999864,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1406,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.49999999999818,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1407,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,70.99999999999773,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1408,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.49999999999727,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1409,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.99999999999682,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1410,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.49999999999636,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1411,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.99999999999591,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1412,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.49999999999545,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1413,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.999999999995,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1414,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.49999999999454,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1415,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.99999999999409,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1416,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.49999999999363,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1417,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,75.99999999999318,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1418,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.49999999999272,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1419,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.99999999999227,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1420,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.49999999999181,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1421,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.99999999999136,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1422,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.4999999999909,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1423,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.99999999999045,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1424,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.49999999999,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1425,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.99999999998954,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1426,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.49999999998909,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1427,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,80.99999999998863,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1428,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.49999999998818,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1429,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.99999999998772,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1430,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.49999999998727,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1431,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.99999999998681,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1432,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.49999999998636,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1433,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.9999999999859,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1434,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.49999999998545,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1435,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.999999999985,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1436,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.49999999998454,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1437,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,85.99999999998408,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1438,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.49999999998363,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1439,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.99999999998317,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1440,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.49999999998272,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1441,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,tomato_cut,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.137048156007157,87.94371843039113,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1442,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.488453684230638,88.29940671349033,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1443,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.83985921245412,88.65509499658953,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1444,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.1912647406776,89.01078327968872,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1445,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.54267026890108,89.36647156278792,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1446,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.89407579712456,89.72215984588712,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1447,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24548132534804,90.07784812898632,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1448,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.596886853571522,90.43353641208552,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1449,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.948292381795003,90.78922469518471,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1450,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.299697910018484,91.14491297828391,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1451,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.651103438241964,91.50060126138311,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1452,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.002508966465445,91.85628954448231,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1453,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.353914494688926,92.2119778275815,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1454,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.705320022912407,92.5676661106807,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1455,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.056725551135887,92.9233543937799,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1456,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.408131079359368,93.2790426768791,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1457,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.75953660758285,93.6347309599783,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1458,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.11094213580633,93.9904192430775,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1459,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.46234766402981,94.3461075261767,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1460,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.81375319225329,94.7017958092759,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1461,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.16515872047677,95.05748409237509,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1462,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.516564248700252,95.41317237547429,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1463,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.867969776923733,95.76886065857349,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1464,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.21937530514744,96.12454894167269,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1465,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.57078083337127,96.48023722477188,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1466,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.92218636159511,96.83592550787108,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1467,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.273591889818945,97.19161379097028,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1468,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.62499741804278,97.54730207406948,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1469,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.97640294626662,97.90299035716868,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1470,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.32780847449045,98.25867864026787,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1471,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.67921400271429,98.61436692336707,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1472,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.030619530938125,98.97005520646627,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1473,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.38202505916196,99.32574348956547,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1474,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.733430587385556,99.68143177266467,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1475,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.08483611560914,100.03712005576386,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1476,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.43624164383273,100.39280833886306,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1477,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.787647172056325,100.74849662196226,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1478,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.13905270027991,101.10418490506146,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
