tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,00d11ae469e68e2c_score,player_f704c1b9_x,player_f704c1b9_y,player_f704c1b9_move_target,player_f704c1b9_item,player_f704c1b9_score,player_f704c1b9_cut_speed,player_f704c1b9_speed,player_10281b26_x,player_10281b26_y,player_10281b26_move_target,player_10281b26_item,player_10281b26_score,player_10281b26_cut_speed,player_10281b26_speed
761,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,95.88805209278908,32.21281180910767,,,0,1.0,30.0
762,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,96.76645765445633,31.32348415900825,,,0,1.0,30.0
763,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,97.64486321612358,30.434156508908746,,,0,1.0,30.0
764,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,98.52326877779083,29.544828858809243,,,0,1.0,30.0
765,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,99.40167433945808,28.65550120870974,,,0,1.0,30.0
766,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,100.28007990112533,27.76617355861039,,,0,1.0,30.0
767,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,101.15848546279258,26.876845908511243,,,0,1.0,30.0
768,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,102.03689102445983,25.987518258412095,,,0,1.0,30.0
769,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,102.9152965861276,25.098190608312947,,,0,1.0,30.0
770,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,103.79370214779561,24.2088629582138,,,0,1.0,30.0
771,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,,0,1.0,30.0
772,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
773,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
774,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
775,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
776,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
777,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
778,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
779,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
780,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
781,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
782,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
783,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
784,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.88388347648305,24.88388347648305,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
785,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.7677669529661,25.7677669529661,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
786,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.65165042944915,26.65165042944915,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
787,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.535533905932198,27.535533905932198,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
788,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.419417382415247,28.419417382415247,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
789,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.303300858898297,29.303300858898297,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
790,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.187184335381346,30.187184335381346,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
791,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.071067811864395,31.071067811864395,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
792,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.954951288347445,31.954951288347445,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
793,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.838834764830494,32.838834764830494,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
794,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.722718241313544,33.722718241313544,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
795,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.60660171779659,34.60660171779659,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
796,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.49048519427964,35.49048519427964,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
797,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.37436867076269,36.37436867076269,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
798,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.25825214724574,37.25825214724574,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
799,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.14213562372879,38.14213562372879,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
800,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.02601910021184,39.02601910021184,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
801,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.80565318468376,39.95382555869017,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
802,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.820791727740755,41.203733885133886,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
803,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.835930270797746,42.4536422115776,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
804,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.85106881385474,43.70355053802132,,,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,0,1.0,30.0
805,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.86620735691173,44.953458864465034,,,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,0,1.0,30.0
806,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.88134589996872,46.20336719090875,,,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,0,1.0,30.0
807,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.89648444302571,47.453275517352466,,,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,0,1.0,30.0
808,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.911622986082705,48.70318384379618,,,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,0,1.0,30.0
809,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9267615291397,49.9530921702399,,,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,0,1.0,30.0
810,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.941900072196795,51.203000496683615,,,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,0,1.0,30.0
811,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.957038615254135,52.45290882312733,,,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,0,1.0,30.0
812,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.972177158311474,53.70281714957105,,,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,0,1.0,30.0
813,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.98731570136882,54.95272547601476,,,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,0,1.0,30.0
814,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99766893490219,56.20266313364169,,,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,0,1.0,30.0
815,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99785338569709,57.45266312003295,,,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,0,1.0,30.0
816,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998037836491996,58.70266310642421,,,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,0,1.0,30.0
817,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.9982222872869,59.95266309281547,,,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,0,1.0,30.0
818,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998406738081805,61.20266307920673,,,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,0,1.0,30.0
819,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99859118887671,62.45266306559799,,,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,0,1.0,30.0
820,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.998775639671614,63.70266305198925,,,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,0,1.0,30.0
821,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99896009046652,64.95266303837997,,,0,1.0,30.0,88.09009742330511,39.90990257669489,,plate,0,1.0,30.0
822,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99914454126142,66.20266302477052,,,0,1.0,30.0,87.20621394682206,40.79378605317794,,plate,0,1.0,30.0
823,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99932899205616,67.45266301116106,,,0,1.0,30.0,86.32233047033901,41.67766952966099,,plate,0,1.0,30.0
824,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999513442850706,68.70266299755161,,,0,1.0,30.0,85.43844699385596,42.56155300614404,,plate,0,1.0,30.0
825,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999697893645255,69.95266298394216,,,0,1.0,30.0,84.55456351737291,43.44543648262709,,plate,0,1.0,30.0
826,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.999882344439804,71.20266297033271,,,0,1.0,30.0,83.67068004088986,44.32931995911014,,plate,0,1.0,30.0
827,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997204937522,72.45266296379884,,,0,1.0,30.0,82.78679656440681,45.213203435593186,,plate,0,1.0,30.0
828,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997429659456,73.70266296379629,,,0,1.0,30.0,81.90291308792376,46.097086912076236,,plate,0,1.0,30.0
829,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997654381421,74.95266296379373,,,0,1.0,30.0,81.01902961144071,46.980970388559285,,plate,0,1.0,30.0
830,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99997879103387,76.20266296379117,,,0,1.0,30.0,80.13514613495767,47.864853865042335,,plate,0,1.0,30.0
831,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998103825352,77.45266296378861,,,0,1.0,30.0,79.25126265847462,48.748737341525384,,plate,0,1.0,30.0
832,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,None_cut,4.0,3,3,2,,3,3,tomato_cut,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.99998328547318,78.70266296378605,,,0,1.0,30.0,78.36737918199157,49.632620818008434,,plate,0,1.0,30.0
