tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5520d2bc08acecb9_score,player_e42bfb41_x,player_e42bfb41_y,player_e42bfb41_move_target,player_e42bfb41_item,player_e42bfb41_score,player_e42bfb41_cut_speed,player_e42bfb41_speed,player_9dfb96c6_x,player_9dfb96c6_y,player_9dfb96c6_move_target,player_9dfb96c6_item,player_9dfb96c6_score,player_9dfb96c6_cut_speed,player_9dfb96c6_speed
896,0,1,,0,2,,0,3,,1,0,tomato,2.9166666666666647,2,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
897,0,1,,0,2,,0,3,,1,0,tomato,2.9583333333333313,2,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
898,0,1,,0,2,,0,3,,1,0,tomato,2.999999999999998,2,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
899,0,1,,0,2,,0,3,,1,0,tomato_cut,3.0416666666666643,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
900,0,1,,0,2,,0,3,,1,0,tomato_cut,3.083333333333331,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
901,0,1,,0,2,,0,3,,1,0,tomato_cut,3.1249999999999973,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
902,0,1,,0,2,,0,3,,1,0,tomato_cut,3.166666666666664,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
903,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2083333333333304,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
904,0,1,,0,2,,0,3,,1,0,tomato_cut,3.249999999999997,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
905,0,1,,0,2,,0,3,,1,0,tomato_cut,3.2916666666666634,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
906,0,1,,0,2,,0,3,,1,0,tomato_cut,3.33333333333333,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
907,0,1,,0,2,,0,3,,1,0,tomato_cut,3.3749999999999964,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
908,0,1,,0,2,,0,3,,1,0,tomato_cut,3.416666666666663,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
909,0,1,,0,2,,0,3,,1,0,tomato_cut,3.4583333333333295,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
910,0,1,,0,2,,0,3,,1,0,tomato_cut,3.499999999999996,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
911,0,1,,0,2,,0,3,,1,0,tomato_cut,3.5416666666666625,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
912,0,1,,0,2,,0,3,,1,0,tomato_cut,3.583333333333329,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
913,0,1,,0,2,,0,3,,1,0,tomato_cut,3.6249999999999956,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
914,0,1,,0,2,,0,3,,1,0,tomato_cut,3.666666666666662,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
915,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7083333333333286,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
916,0,1,,0,2,,0,3,,1,0,tomato_cut,3.749999999999995,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
917,0,1,,0,2,,0,3,,1,0,tomato_cut,3.7916666666666616,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
918,0,1,,0,2,,0,3,,1,0,tomato_cut,3.833333333333328,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
919,0,1,,0,2,,0,3,,1,0,tomato_cut,3.8749999999999947,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
920,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
921,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
922,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
923,0,1,,0,2,,0,3,,1,0,tomato_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
924,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
925,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
926,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
927,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
928,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
929,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
930,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
931,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
932,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
933,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
934,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
935,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
936,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
937,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
938,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
939,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
940,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
941,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
942,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
943,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
944,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
945,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
946,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
947,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
948,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
949,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
950,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
951,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
952,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
953,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
954,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
955,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
956,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
957,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
958,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
959,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
960,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
961,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
962,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
963,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
964,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
965,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
966,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
967,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
968,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
969,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
970,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,25.24999999999993,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
971,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,26.499999999999858,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
972,0,1,,0,2,,0,3,,1,0,None_cut,3.916666666666661,3,2,0,,0.0,0,3,2,tomato,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,27.749999999999787,,tomato_cut,0,1.0,30.0,40.0,24.0,,plate,0,1.0,30.0
