tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4c8b20609aa9b4c7_score,player_c2bcb3be_x,player_c2bcb3be_y,player_c2bcb3be_move_target,player_c2bcb3be_item,player_c2bcb3be_score,player_c2bcb3be_cut_speed,player_c2bcb3be_speed,player_f5678f13_x,player_f5678f13_y,player_f5678f13_move_target,player_f5678f13_item,player_f5678f13_score,player_f5678f13_cut_speed,player_f5678f13_speed
1225,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.95576060854945,43.590552405432696,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1226,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.96192066818412,43.09059035320714,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1227,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.96808072781877,42.590628300981585,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1228,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.97424078745343,42.09066624875603,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1229,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98040084708808,41.590704196530474,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1230,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.98656090672274,41.09074214430492,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1231,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.9927209663574,40.59078009207936,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1232,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.07138633701715,40.12111924887432,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1233,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.42280978248556,39.765448668175026,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1234,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.77423322795397,39.40977808747573,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1235,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.12565667342238,39.05410750677643,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1236,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.4770801188908,38.698436926077136,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1237,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.82850356435921,38.34276634537784,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1238,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.17992700982762,37.98709576467854,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1239,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.53135045529604,37.631425183979246,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
1240,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.88277390076445,37.27575460327995,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1241,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.23419734623286,36.92008402258065,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1242,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.58562079170127,36.56441344188136,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1243,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.93704423716969,36.20874286118206,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1244,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.2884676826381,35.85307228048276,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1245,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.63989112810651,35.49740169978347,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1246,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.99131457357493,35.14173111908417,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1247,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.34273801904334,34.786060538384874,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1248,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.69416146451175,34.43038995768558,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1249,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.04558490998016,34.07471937698628,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1250,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.39700835544858,33.719048796286984,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1251,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.74843180091699,33.36337821558769,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1252,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.0998552463854,33.00770763488839,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1253,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.45127869185382,32.652037054189094,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1254,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.80270213732223,32.2963664734898,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1255,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.15412558279064,31.9406958927905,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1256,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.50554902825905,31.585025312091204,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1257,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.85697247372747,31.229354731391908,,,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
1258,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.20839591919588,30.87368415069261,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1259,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.55981936466429,30.518013569993315,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1260,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.9112428101327,30.162342989294018,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1261,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.26266625560112,29.80667240859472,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1262,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.61408970106953,29.451001827895425,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1263,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.96551314653794,29.09533124719613,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1264,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.31693659200636,28.73966066649683,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1265,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.66836003747477,28.383990085797535,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1266,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.01978348294318,28.02831950509824,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1267,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.3712069284116,27.672648924398942,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1268,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.72263037388001,27.316978343699645,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1269,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.07405381934842,26.96130776300035,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1270,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.42547726481683,26.605637182301052,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1271,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.77690071028525,26.249966601601873,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1272,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.12832415575366,25.89429602090293,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1273,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.47974760122207,25.53862544020399,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1274,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.83117104669049,25.18295485950505,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1275,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.1825944921589,24.827284278806108,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1276,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.53401793762747,24.471613698107166,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1277,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1278,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1279,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,40.0,,tomato_salad,0,0.2,30.0
1280,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,41.250000000000284,,tomato_salad,0,0.2,30.0
1281,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,42.50000000000057,,tomato_salad,0,0.2,30.0
1282,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,43.75000000000085,,tomato_salad,0,0.2,30.0
1283,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,45.00000000000114,,tomato_salad,0,0.2,30.0
1284,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,46.25000000000142,,tomato_salad,0,0.2,30.0
1285,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,47.500000000001705,,tomato_salad,0,0.2,30.0
1286,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,48.75000000000199,,tomato_salad,0,0.2,30.0
1287,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,50.000000000002274,,tomato_salad,0,0.2,30.0
1288,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,51.25000000000256,,tomato_salad,0,0.2,30.0
1289,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,52.50000000000284,,tomato_salad,0,0.2,30.0
1290,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,53.750000000003126,,tomato_salad,0,0.2,30.0
1291,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,55.00000000000341,,tomato_salad,0,0.2,30.0
1292,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,56.250000000003695,,tomato_salad,0,0.2,30.0
1293,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,57.50000000000398,,tomato_salad,0,0.2,30.0
1294,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,58.75000000000426,,tomato_salad,0,0.2,30.0
1295,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,60.00000000000455,,tomato_salad,0,0.2,30.0
1296,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,61.25000000000483,,tomato_salad,0,0.2,30.0
1297,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,62.500000000005116,,tomato_salad,0,0.2,30.0
1298,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,63.7500000000054,,tomato_salad,0,0.2,30.0
1299,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,65.00000000000568,,tomato_salad,0,0.2,30.0
1300,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,66.25000000000597,,tomato_salad,0,0.2,30.0
1301,0,1,,0,2,None_cut,3.2833333333333243,3,0,3,tomato,0.949999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,24.0,67.50000000000625,,tomato_salad,0,0.2,30.0
