tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8e3792e6c2a614c0_score,player_214e85f5_x,player_214e85f5_y,player_214e85f5_move_target,player_214e85f5_item,player_214e85f5_score,player_214e85f5_cut_speed,player_214e85f5_speed,player_f29cec2d_x,player_f29cec2d_y,player_f29cec2d_move_target,player_f29cec2d_item,player_f29cec2d_score,player_f29cec2d_cut_speed,player_f29cec2d_speed,9162471cd0840865_score,7dabdc4d1c4860e8_message,7fcfda588319e2f5_score
785,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8333333333333328,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,48.18235461120242,127.7155624958416,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
786,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8416666666666661,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.830999762260866,128.07130084087157,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
787,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8499999999999994,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.47964491331931,128.42703918590155,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
788,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8583333333333327,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,47.12829006437776,128.78277753093153,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
789,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.866666666666666,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.776935215436204,129.1385158759615,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
790,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8749999999999993,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.42558036649465,129.49425422099148,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
791,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8833333333333326,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,46.074225517553096,129.84999256602146,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
792,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8916666666666659,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.72287066861154,130.20573091105143,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
793,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.8999999999999992,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.37151581966999,130.5614692560814,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
794,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9083333333333325,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,45.02016097072843,130.9172076011114,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
795,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9166666666666659,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.66880612178688,131.27294594614136,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
796,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9249999999999992,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,44.317451272845325,131.62868429117134,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
797,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9333333333333325,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.96609642390377,131.98442263620132,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
798,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9416666666666658,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.61474157496222,132.3401609812313,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
799,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9499999999999991,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,43.26338672602066,132.69589932626127,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
800,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9583333333333324,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.91203187707911,133.05163767129125,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
801,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9666666666666657,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.560677028137555,133.40737601632122,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
802,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.974999999999999,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,42.209322179196,133.7631143613512,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
803,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9833333333333323,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.857967330254446,134.11885270638118,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
804,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9916666666666656,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.50661248131289,134.47459105141115,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
805,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,0.9999999999999989,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,41.15525763237134,134.83032939644113,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
806,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0083333333333322,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.80390278343048,135.1860677414711,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
807,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0166666666666655,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.45254793448964,135.5418060865021,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
808,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0249999999999988,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,40.099429709548886,135.707219946103,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
809,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.033333333333332,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.741543838386164,135.35805278954035,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
810,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0416666666666654,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.38365796722344,135.0088856329777,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
811,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0499999999999987,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,39.02577209606072,134.65971847641504,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
812,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.058333333333332,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.667886224898,134.31055131985238,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
813,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0666666666666653,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,38.310000353735276,133.96138416328972,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
814,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0749999999999986,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.952114482572554,133.61221700672706,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
815,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.083333333333332,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.59422861140983,133.2630498501644,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
816,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0916666666666652,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,37.23634274024711,132.91388269360175,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
817,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.0999999999999985,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.87845686908439,132.5647155370391,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
818,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1083333333333318,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.520570997921666,132.21554838047643,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
819,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1166666666666651,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,36.162685126758404,131.86638122391378,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
820,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1249999999999984,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.80479925559502,131.51721406735112,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
821,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1333333333333317,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.446913384431646,131.16804691078846,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
822,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.141666666666665,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,35.089027513268256,130.8188797542258,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
823,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1499999999999984,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.73114164210488,130.46971259766315,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
824,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1583333333333317,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.3732557709415,130.1205454411005,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
825,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.166666666666665,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,34.01536989977812,129.77137828453783,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
826,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1749999999999983,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.65748402861474,129.42221112797517,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
827,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1833333333333316,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,33.29959815745136,129.07304397141252,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
828,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1916666666666649,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.94171228628798,128.72387681484986,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
829,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.1999999999999982,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.583826415124605,128.3747096582872,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
830,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2083333333333315,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,32.22594054396122,128.02554250172454,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
831,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2166666666666648,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.868054672797957,127.67637534516189,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
832,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.224999999999998,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.51016880163488,127.32720818859923,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
833,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2333333333333314,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,31.152282930471802,126.97804103203657,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
834,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2416666666666647,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.794397059308725,126.62887387547391,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
835,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.249999999999998,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.436511188145648,126.27970671891126,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
836,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2583333333333313,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,30.07862531698257,125.9305395623486,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
837,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2666666666666646,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.720739445819493,125.58137240578594,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
838,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.274999999999998,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.362853574656416,125.23220524922328,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
839,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2833333333333312,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,29.00496770349334,124.88303809266063,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
840,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2916666666666645,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.64708183233026,124.53387093609797,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
841,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.2999999999999978,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,28.289195961167184,124.18470377953531,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
842,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3083333333333311,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.931310090004107,123.83553662297265,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
843,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3166666666666644,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.573424218840973,123.48636946641,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
844,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3249999999999977,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,27.21553834767754,123.13720230984734,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
845,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.333333333333331,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.857652476514108,122.78803515328468,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
846,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3416666666666643,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.499766605350676,122.43886799672202,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
847,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3499999999999976,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,26.141880734187243,122.08970084015937,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
848,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.358333333333331,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.78399486302381,121.74053368359671,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
849,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3666666666666643,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.426108991860378,121.39136652703411,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
850,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3749999999999976,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,25.068223120696945,121.04219937047222,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
851,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3833333333333309,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.710337249533513,120.69303221391031,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
852,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,1.3916666666666642,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,24.35245137837008,120.34386505734842,,tomato,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
