tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,3b41d4538bf03f7a_score,player_6b141d16_x,player_6b141d16_y,player_6b141d16_move_target,player_6b141d16_item,player_6b141d16_score,player_6b141d16_cut_speed,player_6b141d16_speed,player_11f94956_x,player_11f94956_y,player_11f94956_move_target,player_11f94956_item,player_11f94956_score,player_11f94956_cut_speed,player_11f94956_speed
920,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.72669895099884,90.21982765557541,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
921,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.6210383226005,89.3465252518205,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
922,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.51537769420216,88.47322284806557,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
923,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81198116439131,87.34382988687244,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
924,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.82729715156282,86.09392372217897,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
925,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.84261313873432,84.8440175574855,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
926,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.85792912590583,83.59411139279203,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
927,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.87324511307733,82.34420522809856,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
928,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.888561100248715,81.09429906340509,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
929,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.90387708741987,79.84439289871162,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
930,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.919193074591035,78.59448673401815,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
931,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.93450906176219,77.34458056932468,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
932,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.94982504893335,76.0946744046312,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
933,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.965141036104505,74.84476823993774,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
934,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.98045702327566,73.59486207524427,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
935,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.995773010446825,72.3449559105508,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
936,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.770762294577196,71.41251144311846,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
937,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.64934339192928,70.52335720713083,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
938,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.52792448928136,69.6342029711432,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
939,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.40650558663344,68.74504873515556,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
940,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.285086683985526,67.85589449916793,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
941,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.16366778133761,66.9667402631803,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
942,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.04224887868969,66.07758602719267,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
943,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.92082997604177,65.18843179120503,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
944,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.799411073393856,64.2992775552174,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
945,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.67799217074594,63.41012331922929,,plate,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
946,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.55657326809802,62.52096908324095,,plate,0,1.0,30.0,24.0,57.250000000000284,,,0,1.0,30.0
947,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.4351543654501,61.631814847252606,,plate,0,1.0,30.0,24.0,58.50000000000057,,,0,1.0,30.0
948,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.31373546280219,60.74266061126426,,plate,0,1.0,30.0,24.0,59.75000000000085,,,0,1.0,30.0
949,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.19231656015427,59.85350637527592,,plate,0,1.0,30.0,24.0,61.00000000000114,,,0,1.0,30.0
950,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.07089765750635,58.96435213928758,,plate,0,1.0,30.0,24.0,62.25000000000142,,,0,1.0,30.0
951,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.94947875485843,58.075197903299234,,plate,0,1.0,30.0,24.0,63.500000000001705,,,0,1.0,30.0
952,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.82805985221052,57.18604366731043,,plate,0,1.0,30.0,24.0,64.75000000000199,,,0,1.0,30.0
953,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.70664094956227,56.296889431321375,,plate,0,1.0,30.0,24.0,66.00000000000227,,,0,1.0,30.0
954,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.81679362595722,55.086664484781735,,plate,0,1.0,30.0,24.0,67.25000000000256,,,0,1.0,30.0
955,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.83197200313279,53.83675664143247,,plate,0,1.0,30.0,24.0,68.50000000000284,,,0,1.0,30.0
956,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.84715038030836,52.58684879808321,,plate,0,1.0,30.0,24.0,69.75000000000313,,,0,1.0,30.0
957,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.86232875748394,51.33694095473395,,plate,0,1.0,30.0,24.0,71.00000000000341,,,0,1.0,30.0
958,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.87750713465951,50.087033111384685,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
959,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.89268551183508,48.83712526803542,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
960,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.90786388901066,47.58721742468616,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
961,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.92304226618623,46.337309581336896,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
962,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.93822064336175,45.08740173798763,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
963,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.95339902053661,43.83749389463837,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
964,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.96857739771147,42.58758605128911,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
965,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.98375577488633,41.337678207939845,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
966,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99773396732999,40.08776299305053,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
967,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99791003536481,38.83776300545064,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
968,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99808610339963,37.58776301785075,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
969,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99826217143445,36.337763030250855,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
970,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99843823946927,35.08776304265096,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
971,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99861430750408,33.83776305505107,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
972,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9987903755389,32.58776306745118,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
973,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99896644357358,31.337763079851285,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
974,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99914251160769,30.087763092251393,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
975,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9993185796418,28.8377631046515,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
976,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.9994946476759,27.587763117051608,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
977,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99967071571001,26.337763129451716,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
978,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.99984678374412,25.087763141851823,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
979,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,plate,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
980,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
981,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
982,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
983,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
984,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
985,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
986,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
987,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
988,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
989,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
990,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
991,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
992,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,72.0,,,0,1.0,30.0
993,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,73.25000000000028,,,0,1.0,30.0
994,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,74.50000000000057,,,0,1.0,30.0
995,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,75.75000000000085,,,0,1.0,30.0
996,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,77.00000000000114,,,0,1.0,30.0
997,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,78.25000000000142,,,0,1.0,30.0
998,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,79.5000000000017,,,0,1.0,30.0
999,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,80.75000000000199,,,0,1.0,30.0
1000,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,82.00000000000227,,,0,1.0,30.0
1001,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,83.25000000000256,,,0,1.0,30.0
1002,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,84.50000000000284,,,0,1.0,30.0
1003,0,1,,0,2,tomato,2.458333333333333,2,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,30.0,24.0,85.75000000000313,,,0,1.0,30.0
