tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,62a6dfe6daedb3c5_score,player_d25110a3_x,player_d25110a3_y,player_d25110a3_move_target,player_d25110a3_item,player_d25110a3_score,player_d25110a3_cut_speed,player_d25110a3_speed,player_35cac17f_x,player_35cac17f_y,player_35cac17f_move_target,player_35cac17f_item,player_35cac17f_score,player_35cac17f_cut_speed,player_35cac17f_speed
493,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,87.98028617784195,41.60062508419977,,,0,1.0,30.0
494,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,87.99568041921444,40.350719880861384,,,0,1.0,30.0
495,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,88.76220637195516,39.41482530569477,,,0,1.0,30.0
496,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,89.64097039650952,38.52585185887566,,,0,1.0,30.0
497,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,90.51973442106387,37.63687841205669,,,0,1.0,30.0
498,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,91.39849844561823,36.74790496523805,,,0,1.0,30.0
499,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,92.27726247017259,35.858931518419425,,,0,1.0,30.0
500,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,93.15602649472694,34.9699580716008,,,0,1.0,30.0
501,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.6250000000000007,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,94.0347905192813,34.080984624782175,,,0,1.0,30.0
502,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.6666666666666674,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,94.91355454383566,33.19201117796354,,,0,1.0,30.0
503,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,95.79231856839002,32.30303773114491,,,0,1.0,30.0
504,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,96.67108259294437,31.4140642843262,,,0,1.0,30.0
505,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,97.54984661749873,30.52509083750745,,,0,1.0,30.0
506,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,98.42861064205309,29.636117390688696,,,0,1.0,30.0
507,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,99.30737466660744,28.747143943869943,,,0,1.0,30.0
508,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,100.1861386911618,27.85817049705119,,,0,1.0,30.0
509,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,101.06490271571616,26.969197050232438,,,0,1.0,30.0
510,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,101.94366674027052,26.080223603413685,,,0,1.0,30.0
511,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,102.82243076482487,25.191250156595277,,,0,1.0,30.0
512,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,103.70119478937923,24.302276709776883,,,0,1.0,30.0
513,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,,0,1.0,30.0
514,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
515,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
516,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
517,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
518,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
519,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.375,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
520,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.4166666666666665,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
521,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
522,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
523,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.541666666666666,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
524,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.5833333333333326,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
525,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.624999999999999,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
526,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.6666666666666656,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
527,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.708333333333332,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
528,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
529,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.791666666666665,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
530,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.8333333333333317,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
531,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.8749999999999982,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
532,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
533,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
534,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.999999999999998,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
535,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
536,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
537,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
538,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
539,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
540,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
541,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
542,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
543,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.250000000000284,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
544,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.50000000000057,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
545,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.75000000000085,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
546,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000000114,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
547,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,62.25000000000142,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
548,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,63.500000000001705,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
549,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,64.75000000000199,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
550,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,66.00000000000227,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
551,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,67.25000000000256,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
552,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,68.50000000000284,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
553,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,69.75000000000313,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
554,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,71.00000000000341,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
555,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,72.2500000000037,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
556,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,73.50000000000398,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
557,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,74.75000000000426,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
558,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,76.00000000000455,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
559,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,77.25000000000483,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
560,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,78.50000000000512,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
561,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,79.7500000000054,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
562,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,81.00000000000568,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
563,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,82.25000000000597,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
564,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,83.50000000000625,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
565,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,84.75000000000654,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
566,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,86.00000000000682,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
567,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,87.2500000000071,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
568,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.49189088134284,88.29803951736653,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
569,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.37026745516934,89.18739579836529,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
570,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.24864402899584,90.07675207936404,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
571,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.12702060282234,90.9661083603628,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
572,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.00539717664884,91.85546464136155,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
573,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.883773750475342,92.7448209223603,,,0,1.0,30.0,104.0,24.0,,plate,0,1.0,30.0
