tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4e21469edf330d11_score,player_81f1160d_x,player_81f1160d_y,player_81f1160d_move_target,player_81f1160d_item,player_81f1160d_score,player_81f1160d_cut_speed,player_81f1160d_speed,player_f61b9550_x,player_f61b9550_y,player_f61b9550_move_target,player_f61b9550_item,player_f61b9550_score,player_f61b9550_cut_speed,player_f61b9550_speed
595,0,1,,0,2,,0.0,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
596,0,1,,0,2,tomato,0.0,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
597,0,1,,0,2,tomato,0.008333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
598,0,1,,0,2,tomato,0.016666666666666666,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
599,0,1,,0,2,tomato,0.025,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
600,0,1,,0,2,tomato,0.03333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
601,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
602,0,1,,0,2,tomato,0.049999999999999996,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
603,0,1,,0,2,tomato,0.05833333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
604,0,1,,0,2,tomato,0.06666666666666667,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
605,0,1,,0,2,tomato,0.075,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
606,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
607,0,1,,0,2,tomato,0.09166666666666666,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
608,0,1,,0,2,tomato,0.09999999999999999,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
609,0,1,,0,2,tomato,0.10833333333333332,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
610,0,1,,0,2,tomato,0.11666666666666665,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
611,0,1,,0,2,tomato,0.12499999999999999,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
612,0,1,,0,2,tomato,0.13333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
613,0,1,,0,2,tomato,0.14166666666666666,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
614,0,1,,0,2,tomato,0.15,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
615,0,1,,0,2,tomato,0.15833333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
616,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
617,0,1,,0,2,tomato,0.175,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
618,0,1,,0,2,tomato,0.18333333333333332,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
619,0,1,,0,2,tomato,0.19166666666666665,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
620,0,1,,0,2,tomato,0.19999999999999998,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
621,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
622,0,1,,0,2,tomato,0.21666666666666665,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
623,0,1,,0,2,tomato,0.22499999999999998,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
624,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
625,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
626,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
627,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,41.250000000000284,,,0,0.2,30.0
628,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,42.50000000000057,,,0,0.2,30.0
629,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,43.75000000000085,,,0,0.2,30.0
630,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,45.00000000000114,,,0,0.2,30.0
631,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,46.25000000000142,,,0,0.2,30.0
632,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,47.500000000001705,,,0,0.2,30.0
633,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,48.75000000000199,,,0,0.2,30.0
634,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,50.000000000002274,,,0,0.2,30.0
635,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,51.25000000000256,,,0,0.2,30.0
636,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,52.50000000000284,,,0,0.2,30.0
637,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,53.750000000003126,,,0,0.2,30.0
638,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,55.00000000000341,,,0,0.2,30.0
639,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.250000000003695,,,0,0.2,30.0
640,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,57.50000000000398,,,0,0.2,30.0
641,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,58.75000000000426,,,0,0.2,30.0
642,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,60.00000000000455,,,0,0.2,30.0
643,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,61.25000000000483,,,0,0.2,30.0
644,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,62.500000000005116,,,0,0.2,30.0
645,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,63.7500000000054,,,0,0.2,30.0
646,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,65.00000000000568,,,0,0.2,30.0
647,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,66.25000000000597,,,0,0.2,30.0
648,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,67.50000000000625,,,0,0.2,30.0
649,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,68.75000000000654,,,0,0.2,30.0
650,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,70.00000000000682,,,0,0.2,30.0
651,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,71.2500000000071,,,0,0.2,30.0
652,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,72.50000000000739,,,0,0.2,30.0
653,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,73.75000000000767,,,0,0.2,30.0
654,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,75.00000000000796,,,0,0.2,30.0
655,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,76.25000000000824,,,0,0.2,30.0
656,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,77.50000000000853,,,0,0.2,30.0
657,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,78.75000000000881,,,0,0.2,30.0
658,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,80.0000000000091,,,0,0.2,30.0
659,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,81.25000000000938,,,0,0.2,30.0
660,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,82.50000000000966,,,0,0.2,30.0
661,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,83.75000000000995,,,0,0.2,30.0
662,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,85.00000000001023,,,0,0.2,30.0
663,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,86.25000000001052,,,0,0.2,30.0
664,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,87.5000000000108,,,0,0.2,30.0
665,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.66756619610841,88.47591077356992,,,0,0.2,30.0
666,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,25.545942769935266,89.36526705456868,,,0,0.2,30.0
667,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,26.42431934376212,90.25462333556743,,,0,0.2,30.0
668,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,27.302695917588977,91.14397961656618,,,0,0.2,30.0
669,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,28.181072491415833,92.03333589756494,,,0,0.2,30.0
670,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,29.05944906524269,92.9226921785637,,,0,0.2,30.0
671,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,29.937825639069217,93.81204845956245,,,0,0.2,30.0
672,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,30.816202212895718,94.7014047405612,,,0,0.2,30.0
673,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,31.694578786722218,95.59076102155996,,,0,0.2,30.0
674,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,32.57295536054872,96.48011730255871,,,0,0.2,30.0
675,0,1,,0,2,tomato,0.2333333333333333,0,0,3,tomato,0.5666666666666671,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,33.45133193437522,97.36947358355746,,,0,0.2,30.0
