tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e0879586d3df974c_score,player_da248a9f_x,player_da248a9f_y,player_da248a9f_move_target,player_da248a9f_item,player_da248a9f_score,player_da248a9f_cut_speed,player_da248a9f_speed,player_3b27a95e_x,player_3b27a95e_y,player_3b27a95e_move_target,player_3b27a95e_item,player_3b27a95e_score,player_3b27a95e_cut_speed,player_3b27a95e_speed
385,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.499999999995254,24.0,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
386,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.057702995035356,24.14054025181224,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
387,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.701960482636,24.49189088134284,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
388,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.34621797023664,24.84324151087344,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
389,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.99047545783728,25.19459214040404,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
390,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.63473294543792,25.54594276993464,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
391,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.27899043303856,25.89729339946524,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
392,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.9232479206392,26.24864402899584,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
393,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.56750540823984,26.59999465852644,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
394,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.21176289584048,26.95134528805704,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
395,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.85602038344112,27.30269591758764,,tomato,0,1.0,12.0,56.0,56.0,,,0,0.2,30.0
396,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.50027787104176,27.65404654711824,,tomato,0,1.0,12.0,56.88388347648305,55.11611652351695,,,0,0.2,30.0
397,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.1445353586424,28.00539717664884,,tomato,0,1.0,12.0,57.7677669529661,54.2322330470339,,,0,0.2,30.0
398,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.78879284624304,28.356747806179442,,tomato,0,1.0,12.0,58.65165042944915,53.34834957055085,,,0,0.2,30.0
399,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.43305033384349,28.708098435710042,,tomato,0,1.0,12.0,59.5355339059322,52.4644660940678,,,0,0.2,30.0
400,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.07730782144376,29.059449065240642,,tomato,0,1.0,12.0,60.41941738241525,51.58058261758475,,,0,0.2,30.0
401,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.72156530904403,29.410799694771242,,tomato,0,1.0,12.0,61.3033008588983,50.6966991411017,,,0,0.2,30.0
402,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.3658227966443,29.762150324301842,,tomato,0,1.0,12.0,62.187184335381346,49.812815664618654,,,0,0.2,30.0
403,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.01008028424457,30.113500953832443,,tomato,0,1.0,12.0,63.071067811864395,48.928932188135605,,,0,0.2,30.0
404,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.654337771844844,30.464851583363043,,tomato,0,1.0,12.0,63.954951288347445,48.045048711652555,,,0,0.2,30.0
405,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.298595259445115,30.816202212893643,,tomato,0,1.0,12.0,64.8388347648305,47.161165235169506,,,0,0.2,30.0
406,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.94285274704538,31.167552842424243,,tomato,0,1.0,12.0,65.72271824131354,46.277281758686456,,,0,0.2,30.0
407,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.58711023464566,31.518903471954843,,tomato,0,1.0,12.0,66.6066017177966,45.39339828220341,,,0,0.2,30.0
408,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.23136772224592,31.870254101485443,,tomato,0,1.0,12.0,67.49048519427964,44.50951480572036,,,0,0.2,30.0
409,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.875625209846195,32.22160473101604,,tomato,0,1.0,12.0,68.37436867076269,43.62563132923731,,,0,0.2,30.0
410,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.51988269744648,32.57295536054664,,tomato,0,1.0,12.0,69.25825214724574,42.74174785275426,,,0,0.2,30.0
411,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.164140185046765,32.924305990077244,,tomato,0,1.0,12.0,70.14213562372879,41.85786437627121,,,0,0.2,30.0
412,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.80839767264705,33.275656619607844,,tomato,0,1.0,12.0,71.02601910021184,40.97398089978816,,,0,0.2,30.0
413,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.452655160247335,33.627007249138444,,tomato,0,1.0,12.0,71.10687394834918,42.22136315616871,,,0,0.2,30.0
414,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.09691264784762,33.978357878669044,,tomato,0,1.0,12.0,71.18772879648651,43.468745412549254,,,0,0.2,30.0
415,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.741170135447906,34.329708508199644,,tomato,0,1.0,12.0,71.26858364462385,44.7161276689298,,,0,0.2,30.0
416,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.38542762304819,34.681059137730244,,tomato,0,1.0,12.0,71.34943849276118,45.96350992531035,,,0,0.2,30.0
417,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.029685110648476,35.032409767260845,,tomato,0,1.0,12.0,71.43029334089786,47.210892181690895,,,0,0.2,30.0
418,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.67394259824876,35.383760396791445,,tomato,0,1.0,12.0,71.51114818903449,48.45827443807144,,,0,0.2,30.0
419,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.318200085849046,35.735111026322045,,tomato,0,1.0,12.0,71.59200303717112,49.70565669445199,,,0,0.2,30.0
420,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.96245757344933,36.086461655852645,,tomato,0,1.0,12.0,71.67285788530775,50.953038950832536,,,0,0.2,30.0
421,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.606715061049616,36.437812285383245,,tomato,0,1.0,12.0,71.75371273344437,52.20042120721308,,,0,0.2,30.0
422,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.2509725486499,36.789162914913845,,tomato,0,1.0,12.0,71.83456758158101,53.44780346359363,,,0,0.2,30.0
423,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.895230036250187,37.140513544444445,,tomato,0,1.0,12.0,71.91542242971764,54.69518571997418,,,0,0.2,30.0
424,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.53948752385047,37.491864173975046,,tomato,0,1.0,12.0,71.8907842343956,55.90320725024615,,,0,0.2,30.0
425,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.183745011450757,37.843214803505646,,tomato,0,1.0,12.0,71.01261141472611,56.792764723821456,,,0,0.2,30.0
426,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.828002499051042,38.194565433036246,,tomato,0,1.0,12.0,70.13443859505662,57.682322197396765,,,0,0.2,30.0
427,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.472259986651327,38.545916062566846,,tomato,0,1.0,12.0,69.25626577538713,58.57187967097207,,,0,0.2,30.0
428,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.116517474251612,38.897266692097446,,tomato,0,1.0,12.0,68.37809295571765,59.46143714454738,,,0,0.2,30.0
429,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.760774961851897,39.248617321628046,,tomato,0,1.0,12.0,67.49992013604816,60.35099461812269,,,0,0.2,30.0
430,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.405032449452182,39.599967951158646,,tomato,0,1.0,12.0,66.62174731637867,61.24055209169812,,,0,0.2,30.0
431,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato,0,1.0,12.0,65.74357449670919,62.13010956527411,,,0,0.2,30.0
432,0,1,,0,2,tomato,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,64.8654016770397,63.01966703885011,,,0,0.2,30.0
433,0,1,,0,2,tomato,0.041666666666666664,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,63.98722885737021,63.90922451242611,,,0,0.2,30.0
434,0,1,,0,2,tomato,0.08333333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,63.109056037700725,64.79878198600211,,,0,0.2,30.0
435,0,1,,0,2,tomato,0.125,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,62.23088321803124,65.68833945957813,,,0,0.2,30.0
436,0,1,,0,2,tomato,0.16666666666666666,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,61.35271039836175,66.57789693315415,,,0,0.2,30.0
437,0,1,,0,2,tomato,0.20833333333333331,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,60.474537578692264,67.46745440673017,,,0,0.2,30.0
438,0,1,,0,2,tomato,0.24999999999999997,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,59.59636475902278,68.35701188030619,,,0,0.2,30.0
439,0,1,,0,2,tomato,0.29166666666666663,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,58.71819193935329,69.24656935388221,,,0,0.2,30.0
440,0,1,,0,2,tomato,0.3333333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,57.8400191196838,70.13612682745823,,,0,0.2,30.0
441,0,1,,0,2,tomato,0.375,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.961846300014315,71.02568430103425,,,0,0.2,30.0
442,0,1,,0,2,tomato,0.4166666666666667,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
443,0,1,,0,2,tomato,0.45833333333333337,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
444,0,1,,0,2,tomato,0.5,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
445,0,1,,0,2,tomato,0.5416666666666666,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
446,0,1,,0,2,tomato,0.5833333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
447,0,1,,0,2,tomato,0.6249999999999999,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
448,0,1,,0,2,tomato,0.6666666666666665,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
449,0,1,,0,2,tomato,0.7083333333333331,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
450,0,1,,0,2,tomato,0.7499999999999998,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
451,0,1,,0,2,tomato,0.7916666666666664,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
452,0,1,,0,2,tomato,0.833333333333333,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
453,0,1,,0,2,tomato,0.8749999999999997,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
454,0,1,,0,2,tomato,0.9166666666666663,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
455,0,1,,0,2,tomato,0.9583333333333329,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
456,0,1,,0,2,tomato,0.9999999999999996,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
457,0,1,,0,2,tomato,1.0416666666666663,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
458,0,1,,0,2,tomato,1.083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
459,0,1,,0,2,tomato,1.1249999999999998,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
460,0,1,,0,2,tomato,1.1666666666666665,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
461,0,1,,0,2,tomato,1.2083333333333333,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
462,0,1,,0,2,tomato,1.25,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
463,0,1,,0,2,tomato,1.2916666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
464,0,1,,0,2,tomato,1.3333333333333335,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
465,0,1,,0,2,tomato,1.3750000000000002,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
466,0,1,,0,2,tomato,1.416666666666667,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
467,0,1,,0,2,tomato,1.4583333333333337,1,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
