tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,21ff497f2073c182_score,player_bc4a5ead_x,player_bc4a5ead_y,player_bc4a5ead_move_target,player_bc4a5ead_item,player_bc4a5ead_score,player_bc4a5ead_cut_speed,player_bc4a5ead_speed,player_5808f4df_x,player_5808f4df_y,player_5808f4df_move_target,player_5808f4df_item,player_5808f4df_score,player_5808f4df_cut_speed,player_5808f4df_speed
733,0,1,,0,2,,0.0,0,0,3,tomato,0.7,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
734,0,1,,0,2,,0.0,0,0,3,tomato,0.7083333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
735,0,1,,0,2,,0.0,0,0,3,tomato,0.7166666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
736,0,1,,0,2,,0.0,0,0,3,tomato,0.7249999999999999,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
737,0,1,,0,2,,0.0,0,0,3,tomato,0.7333333333333332,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
738,0,1,,0,2,,0.0,0,0,3,tomato,0.7416666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
739,0,1,,0,2,,0.0,0,0,3,tomato,0.7499999999999998,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
740,0,1,,0,2,,0.0,0,0,3,tomato,0.7583333333333331,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
741,0,1,,0,2,,0.0,0,0,3,tomato,0.7666666666666664,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
742,0,1,,0,2,,0.0,0,0,3,tomato,0.7749999999999997,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
743,0,1,,0,2,,0.0,0,0,3,tomato,0.783333333333333,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
744,0,1,,0,2,,0.0,0,0,3,tomato,0.7916666666666663,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
745,0,1,,0,2,,0.0,0,0,3,tomato,0.7999999999999996,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
746,0,1,,0,2,,0.0,0,0,3,tomato,0.8083333333333329,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
747,0,1,,0,2,,0.0,0,0,3,tomato,0.8166666666666662,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
748,0,1,,0,2,,0.0,0,0,3,tomato,0.8249999999999995,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
749,0,1,,0,2,,0.0,0,0,3,tomato,0.8333333333333328,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
750,0,1,,0,2,,0.0,0,0,3,tomato,0.8416666666666661,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
751,0,1,,0,2,,0.0,0,0,3,tomato,0.8499999999999994,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
752,0,1,,0,2,,0.0,0,0,3,tomato,0.8583333333333327,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
753,0,1,,0,2,,0.0,0,0,3,tomato,0.866666666666666,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
754,0,1,,0,2,,0.0,0,0,3,tomato,0.8749999999999993,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
755,0,1,,0,2,,0.0,0,0,3,tomato,0.8833333333333326,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
756,0,1,,0,2,,0.0,0,0,3,tomato,0.8916666666666659,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
757,0,1,,0,2,,0.0,0,0,3,tomato,0.8999999999999992,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
758,0,1,,0,2,,0.0,0,0,3,tomato,0.9083333333333325,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
759,0,1,,0,2,,0.0,0,0,3,tomato,0.9166666666666659,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
760,0,1,,0,2,,0.0,0,0,3,tomato,0.9249999999999992,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
761,0,1,,0,2,,0.0,0,0,3,tomato,0.9333333333333325,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
762,0,1,,0,2,,0.0,0,0,3,tomato,0.9416666666666658,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
763,0,1,,0,2,,0.0,0,0,3,tomato,0.9499999999999991,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
764,0,1,,0,2,,0.0,0,0,3,tomato,0.9583333333333324,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
765,0,1,,0,2,,0.0,0,0,3,tomato,0.9666666666666657,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
766,0,1,,0,2,,0.0,0,0,3,tomato,0.974999999999999,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
767,0,1,,0,2,,0.0,0,0,3,tomato,0.9833333333333323,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
768,0,1,,0,2,,0.0,0,0,3,tomato,0.9916666666666656,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
769,0,1,,0,2,,0.0,0,0,3,tomato,0.9999999999999989,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
770,0,1,,0,2,,0.0,0,0,3,tomato,1.0083333333333322,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
771,0,1,,0,2,,0.0,0,0,3,tomato,1.0166666666666655,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
772,0,1,,0,2,,0.0,0,0,3,tomato,1.0249999999999988,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
773,0,1,,0,2,,0.0,0,0,3,tomato,1.033333333333332,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
774,0,1,,0,2,,0.0,0,0,3,tomato,1.0416666666666654,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
775,0,1,,0,2,,0.0,0,0,3,tomato,1.0499999999999987,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
776,0,1,,0,2,,0.0,0,0,3,tomato,1.058333333333332,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
777,0,1,,0,2,,0.0,0,0,3,tomato,1.0666666666666653,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
778,0,1,,0,2,,0.0,0,0,3,tomato,1.0749999999999986,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
779,0,1,,0,2,,0.0,0,0,3,tomato,1.083333333333332,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
780,0,1,,0,2,,0.0,0,0,3,tomato,1.0916666666666652,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
781,0,1,,0,2,,0.0,0,0,3,tomato,1.0999999999999985,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
782,0,1,,0,2,,0.0,0,0,3,tomato,1.1083333333333318,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
783,0,1,,0,2,,0.0,0,0,3,tomato,1.1166666666666651,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
784,0,1,,0,2,,0.0,0,0,3,tomato,1.1249999999999984,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
785,0,1,,0,2,,0.0,0,0,3,tomato,1.1333333333333317,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
786,0,1,,0,2,,0.0,0,0,3,tomato,1.141666666666665,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
787,0,1,,0,2,,0.0,0,0,3,tomato,1.1499999999999984,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
788,0,1,,0,2,,0.0,0,0,3,tomato,1.1583333333333317,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
789,0,1,,0,2,,0.0,0,0,3,tomato,1.166666666666665,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
790,0,1,,0,2,,0.0,0,0,3,tomato,1.1749999999999983,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
791,0,1,,0,2,,0.0,0,0,3,tomato,1.1833333333333316,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
792,0,1,,0,2,,0.0,0,0,3,tomato,1.1916666666666649,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
793,0,1,,0,2,,0.0,0,0,3,tomato,1.1999999999999982,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
794,0,1,,0,2,,0.0,0,0,3,tomato,1.2083333333333315,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
795,0,1,,0,2,,0.0,0,0,3,tomato,1.2166666666666648,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
796,0,1,,0,2,,0.0,0,0,3,tomato,1.224999999999998,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
797,0,1,,0,2,,0.0,0,0,3,tomato,1.2333333333333314,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
798,0,1,,0,2,,0.0,0,0,3,tomato,1.2416666666666647,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
799,0,1,,0,2,,0.0,0,0,3,tomato,1.249999999999998,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
800,0,1,,0,2,,0.0,0,0,3,tomato,1.2583333333333313,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
801,0,1,,0,2,,0.0,0,0,3,tomato,1.2666666666666646,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
802,0,1,,0,2,,0.0,0,0,3,tomato,1.274999999999998,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,88.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
803,0,1,,0,2,,0.0,0,0,3,tomato,1.2833333333333312,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.64644660940678,24.35355339059322,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
804,0,1,,0,2,,0.0,0,0,3,tomato,1.2916666666666645,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,87.29289321881356,24.70710678118644,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
805,0,1,,0,2,,0.0,0,0,3,tomato,1.2999999999999978,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.93933982822034,25.06066017177966,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
806,0,1,,0,2,,0.0,0,0,3,tomato,1.3083333333333311,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.58578643762712,25.41421356237288,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
807,0,1,,0,2,,0.0,0,0,3,tomato,1.3166666666666644,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,86.2322330470339,25.7677669529661,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
808,0,1,,0,2,,0.0,0,0,3,tomato,1.3249999999999977,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.87867965644068,26.12132034355932,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
809,0,1,,0,2,,0.0,0,0,3,tomato,1.333333333333331,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.52512626584746,26.47487373415254,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
810,0,1,,0,2,,0.0,0,0,3,tomato,1.3416666666666643,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,85.17157287525424,26.828427124745758,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
811,0,1,,0,2,,0.0,0,0,3,tomato,1.3499999999999976,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.81801948466102,27.181980515338978,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
812,0,1,,0,2,,0.0,0,0,3,tomato,1.358333333333331,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.4644660940678,27.535533905932198,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
813,0,1,,0,2,,0.0,0,0,3,tomato,1.3666666666666643,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,84.11091270347458,27.889087296525418,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
814,0,1,,0,2,,0.0,0,0,3,tomato,1.3749999999999976,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.75735931288136,28.242640687118637,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
815,0,1,,0,2,,0.0,0,0,3,tomato,1.3833333333333309,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.40380592228814,28.596194077711857,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
816,0,1,,0,2,,0.0,0,0,3,tomato,1.3916666666666642,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.05025253169492,28.949747468305077,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
817,0,1,,0,2,,0.0,0,0,3,tomato,1.3999999999999975,1,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.6966991411017,29.303300858898297,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
