tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d36e8da02821da21_score,player_d06e049d_x,player_d06e049d_y,player_d06e049d_move_target,player_d06e049d_item,player_d06e049d_score,player_d06e049d_cut_speed,player_d06e049d_speed,player_470227e3_x,player_470227e3_y,player_470227e3_move_target,player_470227e3_item,player_470227e3_score,player_470227e3_cut_speed,player_470227e3_speed
1372,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.8750000000027,,plate,0,1.0,15.0,24.0,32.749999999999716,,tomato_cut,0,0.5,30.0
1373,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,36.50000000000284,,plate,0,1.0,15.0,24.0,34.0,,tomato_cut,0,0.5,30.0
1374,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.125000000002984,,plate,0,1.0,15.0,24.0,35.250000000000284,,tomato_cut,0,0.5,30.0
1375,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.750000000003126,,plate,0,1.0,15.0,24.0,36.50000000000057,,tomato_cut,0,0.5,30.0
1376,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,38.37500000000327,,plate,0,1.0,15.0,24.0,37.75000000000085,,tomato_cut,0,0.5,30.0
1377,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.00000000000341,,plate,0,1.0,15.0,24.0,39.00000000000114,,tomato_cut,0,0.5,30.0
1378,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.62500000000355,,plate,0,1.0,15.0,24.0,40.25000000000142,,tomato_cut,0,0.5,30.0
1379,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,24.0,41.500000000001705,,tomato_cut,0,0.5,30.0
1380,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,42.75000000000199,,tomato_cut,0,0.5,30.0
1381,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,44.000000000002274,,tomato_cut,0,0.5,30.0
1382,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,45.25000000000256,,tomato_cut,0,0.5,30.0
1383,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,46.50000000000284,,tomato_cut,0,0.5,30.0
1384,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,47.750000000003126,,tomato_cut,0,0.5,30.0
1385,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,49.00000000000341,,tomato_cut,0,0.5,30.0
1386,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,50.250000000003695,,tomato_cut,0,0.5,30.0
1387,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,51.50000000000398,,tomato_cut,0,0.5,30.0
1388,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,52.75000000000426,,tomato_cut,0,0.5,30.0
1389,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,54.00000000000455,,tomato_cut,0,0.5,30.0
1390,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.0,55.25000000000483,,tomato_cut,0,0.5,30.0
1391,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,24.49189088134284,56.29803951736466,,tomato_cut,0,0.5,30.0
1392,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,25.37026745516934,57.18739579836412,,tomato_cut,0,0.5,30.0
1393,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,26.24864402899584,58.07675207936359,,tomato_cut,0,0.5,30.0
1394,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,27.12702060282234,58.966108360362995,,tomato_cut,0,0.5,30.0
1395,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,28.00539717664884,59.85546464136196,,tomato_cut,0,0.5,30.0
1396,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,plate,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,,0,1.0,15.0,28.883773750475342,60.74482092236093,,tomato_cut,0,0.5,30.0
1397,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,29.762150324301842,61.63417720335989,,tomato_cut,0,0.5,30.0
1398,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,30.640526898128343,62.52353348435886,,tomato_cut,0,0.5,30.0
1399,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,31.518903471954843,63.412889765357825,,tomato_cut,0,0.5,30.0
1400,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,32.39728004578134,64.30224604635671,,tomato_cut,0,0.5,30.0
1401,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,33.275656619607844,65.19160232735547,,tomato_cut,0,0.5,30.0
1402,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,34.154033193434344,66.08095860835422,,tomato_cut,0,0.5,30.0
1403,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,35.032409767260845,66.97031488935298,,tomato_cut,0,0.5,30.0
1404,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,35.910786341087345,67.85967117035173,,tomato_cut,0,0.5,30.0
1405,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,36.789162914913845,68.74902745135049,,tomato_cut,0,0.5,30.0
1406,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,37.667539488740346,69.63838373234924,,tomato_cut,0,0.5,30.0
1407,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,38.545916062566846,70.52774001334835,,tomato_cut,0,0.5,30.0
1408,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,39.424292636393346,71.41709629434803,,tomato_cut,0,0.5,30.0
1409,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,plate,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,tomato_cut,0,0.5,30.0
1410,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1411,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1412,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1413,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1414,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1415,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1416,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1417,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,40.0,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1418,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,39.37499999999986,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1419,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,38.749999999999716,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1420,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,38.124999999999574,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1421,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,37.49999999999943,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1422,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,36.87499999999929,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1423,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,36.24999999999915,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1424,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,35.624999999999005,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1425,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,34.99999999999886,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1426,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,34.37499999999872,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1427,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,33.74999999999858,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1428,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,33.12499999999844,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1429,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,32.499999999998295,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1430,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,31.874999999998153,,plate,0,1.0,15.0,40.0,72.0,,,0,0.5,30.0
1431,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,31.24999999999801,,plate,0,1.0,15.0,40.0,70.74999999999972,,,0,0.5,30.0
1432,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,30.62499999999787,,plate,0,1.0,15.0,40.0,69.49999999999943,,,0,0.5,30.0
1433,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.999999999997726,,plate,0,1.0,15.0,40.0,68.24999999999915,,,0,0.5,30.0
1434,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,29.374999999997584,,plate,0,1.0,15.0,40.0,66.99999999999886,,,0,0.5,30.0
1435,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,28.749999999997442,,plate,0,1.0,15.0,40.0,65.74999999999858,,,0,0.5,30.0
1436,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,28.1249999999973,,plate,0,1.0,15.0,40.0,64.4999999999983,,,0,0.5,30.0
1437,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,27.499999999997158,,plate,0,1.0,15.0,40.0,63.24999999999801,,,0,0.5,30.0
1438,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,26.874999999997016,,plate,0,1.0,15.0,40.0,61.999999999997726,,,0,0.5,30.0
1439,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,26.249999999996874,,plate,0,1.0,15.0,40.0,60.74999999999744,,,0,0.5,30.0
1440,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.62499999999673,,plate,0,1.0,15.0,40.0,59.49999999999716,,,0,0.5,30.0
1441,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.99999999999659,,plate,0,1.0,15.0,40.0,58.249999999996874,,,0,0.5,30.0
1442,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.374999999996447,,plate,0,1.0,15.0,40.0,56.99999999999659,,,0,0.5,30.0
1443,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,plate,0,1.0,15.0,40.0,55.749999999996305,,,0,0.5,30.0
1444,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato,0.0,0,3,2,,3,3,,3,4,tomato_salad,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,plate,0,1.0,15.0,40.0,54.49999999999602,,,0,0.5,30.0
