tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,619a467c1e2f62ad_score,player_db0cb1e1_x,player_db0cb1e1_y,player_db0cb1e1_move_target,player_db0cb1e1_item,player_db0cb1e1_score,player_db0cb1e1_cut_speed,player_db0cb1e1_speed,player_e97c8041_x,player_e97c8041_y,player_e97c8041_move_target,player_e97c8041_item,player_e97c8041_score,player_e97c8041_cut_speed,player_e97c8041_speed
608,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
609,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
610,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
611,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
612,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
613,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
614,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
615,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
616,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,72.0,,,0,0.2,30.0
617,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,70.74999999999972,,,0,0.2,30.0
618,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,69.49999999999943,,,0,0.2,30.0
619,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,68.24999999999915,,,0,0.2,30.0
620,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,66.99999999999886,,,0,0.2,30.0
621,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,65.74999999999858,,,0,0.2,30.0
622,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,64.4999999999983,,,0,0.2,30.0
623,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,63.24999999999801,,,0,0.2,30.0
624,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,61.999999999997726,,,0,0.2,30.0
625,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,60.74999999999744,,,0,0.2,30.0
626,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,59.49999999999716,,,0,0.2,30.0
627,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,58.249999999996874,,,0,0.2,30.0
628,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,56.99999999999659,,,0,0.2,30.0
629,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,55.749999999996305,,,0,0.2,30.0
630,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,tomato_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,plate,0,1.0,12.0,56.0,54.49999999999602,,,0,0.2,30.0
631,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,53.24999999999574,,,0,0.2,30.0
632,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,51.99999999999545,,,0,0.2,30.0
633,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,50.74999999999517,,,0,0.2,30.0
634,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,49.499999999994884,,,0,0.2,30.0
635,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,48.2499999999946,,,0,0.2,30.0
636,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,46.999999999994316,,,0,0.2,30.0
637,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,45.74999999999403,,,0,0.2,30.0
638,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,44.49999999999375,,,0,0.2,30.0
639,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,43.24999999999346,,,0,0.2,30.0
640,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,41.99999999999318,,,0,0.2,30.0
641,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.749999999992895,,,0,0.2,30.0
642,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,,0,0.2,30.0
643,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
644,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
645,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
646,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
647,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
648,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
649,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
650,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
651,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
652,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
653,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
654,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
655,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
656,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
657,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
658,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
659,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
660,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
661,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
662,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato_cut,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
663,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
664,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
665,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,56.0,40.0,,tomato_salad,0,0.2,30.0
666,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,57.250000000000284,40.0,,tomato_salad,0,0.2,30.0
667,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,58.50000000000057,40.0,,tomato_salad,0,0.2,30.0
668,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,59.75000000000085,40.0,,tomato_salad,0,0.2,30.0
669,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,61.00000000000114,40.0,,tomato_salad,0,0.2,30.0
670,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,62.25000000000142,40.0,,tomato_salad,0,0.2,30.0
671,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,63.500000000001705,40.0,,tomato_salad,0,0.2,30.0
672,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,64.75000000000199,40.0,,tomato_salad,0,0.2,30.0
673,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,66.00000000000227,40.0,,tomato_salad,0,0.2,30.0
674,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,67.25000000000256,40.0,,tomato_salad,0,0.2,30.0
675,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,68.50000000000284,40.0,,tomato_salad,0,0.2,30.0
676,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,69.75000000000313,40.0,,tomato_salad,0,0.2,30.0
677,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,71.00000000000341,40.0,,tomato_salad,0,0.2,30.0
678,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,72.12016826116314,40.31621556657754,,tomato_salad,0,0.2,30.0
679,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,73.0095245421619,41.19459214040404,,tomato_salad,0,0.2,30.0
680,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,73.89888082316065,42.07296871423054,,tomato_salad,0,0.2,30.0
681,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,74.7882371041594,42.95134528805704,,tomato_salad,0,0.2,30.0
682,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,75.67759338515816,43.82972186188354,,tomato_salad,0,0.2,30.0
683,0,1,,0,2,None_cut,3.0416666666666643,3,0,3,None_cut,3.7083333333333286,3,2,2,,2,3,tomato_cut,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,76.56694966615692,44.70809843571004,,tomato_salad,0,0.2,30.0
