tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b798728e6268c9fe_score,player_e0376b21_x,player_e0376b21_y,player_e0376b21_move_target,player_e0376b21_item,player_e0376b21_score,player_e0376b21_cut_speed,player_e0376b21_speed,player_a0274873_x,player_a0274873_y,player_a0274873_move_target,player_a0274873_item,player_a0274873_score,player_a0274873_cut_speed,player_a0274873_speed
1868,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,61.00000000002029,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1869,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.50000000002004,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1870,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,60.00000000001978,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1871,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.500000000019526,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1872,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,59.00000000001927,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1873,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.500000000019014,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1874,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,58.00000000001876,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1875,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.5000000000185,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1876,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,57.00000000001825,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1877,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.50000000001799,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1878,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,None_cut,3.916666666666661,3,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1879,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.0,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1880,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.041666666666666664,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1881,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.08333333333333333,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1882,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.125,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1883,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.16666666666666666,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1884,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.20833333333333331,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1885,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.24999999999999997,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1886,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.29166666666666663,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1887,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.3333333333333333,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1888,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.375,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1889,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.4166666666666667,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1890,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.45833333333333337,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1891,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1892,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1893,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1894,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1895,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1896,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7083333333333331,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1897,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1898,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.7916666666666664,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1899,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.833333333333333,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1900,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.8749999999999997,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1901,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9166666666666663,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1902,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9583333333333329,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1903,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,0.9999999999999996,0,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1904,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1905,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1906,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.1249999999999998,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1907,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.1666666666666665,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1908,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.2083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1909,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.25,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1910,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1911,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.3333333333333335,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1912,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.3750000000000002,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1913,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.416666666666667,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1914,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1915,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.5000000000000004,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1916,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1917,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.583333333333334,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1918,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.6250000000000007,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1919,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.6666666666666674,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1920,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7083333333333341,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1921,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7500000000000009,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1922,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.7916666666666676,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1923,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.8333333333333344,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1924,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.875000000000001,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1925,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.9166666666666679,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1926,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,1.9583333333333346,1,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1927,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1928,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1929,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1930,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1931,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1932,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1933,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1934,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1935,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1936,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.375,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1937,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.4166666666666665,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1938,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.458333333333333,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1939,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.4999999999999996,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1940,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.541666666666666,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1941,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.5833333333333326,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1942,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.624999999999999,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1943,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.6666666666666656,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
1944,0,1,,0,2,None_cut,3.6249999999999956,3,0,3,tomato,2.708333333333332,2,2,2,,2,3,tomato_salad,2,4,tomato_cut,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,56.0,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
