tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,93bc35c5d26cef21_score,player_8ad82f58_x,player_8ad82f58_y,player_8ad82f58_move_target,player_8ad82f58_item,player_8ad82f58_score,player_8ad82f58_cut_speed,player_8ad82f58_speed,player_a143bd25_x,player_a143bd25_y,player_a143bd25_move_target,player_a143bd25_item,player_a143bd25_score,player_a143bd25_cut_speed,player_a143bd25_speed
731,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.291666666666667,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,34.86966375924669,35.00291800625859,,tomato,0,0.5,30.0
732,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.3333333333333335,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,33.99118146547326,34.113666152436075,,tomato,0,0.5,30.0
733,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.375,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,33.11269917169983,33.22441429861356,,tomato,0,0.5,30.0
734,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4166666666666665,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,32.2342168779264,32.335162444791045,,tomato,0,0.5,30.0
735,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.458333333333333,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,31.35573458415297,31.44591059096853,,tomato,0,0.5,30.0
736,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.4999999999999996,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,30.47725229037954,30.556658737146016,,tomato,0,0.5,30.0
737,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.541666666666666,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,29.598769996606293,29.6674068833235,,tomato,0,0.5,30.0
738,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.5833333333333326,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,28.720287702833097,28.778155029500986,,tomato,0,0.5,30.0
739,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.624999999999999,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,27.8418054090599,27.88890317567847,,tomato,0,0.5,30.0
740,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.6666666666666656,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,26.96332311528671,26.999651321855957,,tomato,0,0.5,30.0
741,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.708333333333332,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,26.084840821513517,26.110399468033442,,tomato,0,0.5,30.0
742,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.7499999999999987,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,25.20635852774032,25.221147614210928,,tomato,0,0.5,30.0
743,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.791666666666665,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.327876233967125,24.331895760388413,,tomato,0,0.5,30.0
744,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,2.8333333333333317,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,tomato,0,0.5,30.0
745,0,1,,0,2,,0,3,,1,0,tomato,0.0,0,2,0,tomato,2.8749999999999982,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
746,0,1,,0,2,,0,3,,1,0,tomato,0.020833333333333332,0,2,0,tomato,2.9166666666666647,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
747,0,1,,0,2,,0,3,,1,0,tomato,0.041666666666666664,0,2,0,tomato,2.9583333333333313,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
748,0,1,,0,2,,0,3,,1,0,tomato,0.0625,0,2,0,tomato,2.999999999999998,2,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
749,0,1,,0,2,,0,3,,1,0,tomato,0.08333333333333333,0,2,0,tomato_cut,3.0416666666666643,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
750,0,1,,0,2,,0,3,,1,0,tomato,0.10416666666666666,0,2,0,tomato_cut,3.083333333333331,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
751,0,1,,0,2,,0,3,,1,0,tomato,0.12499999999999999,0,2,0,tomato_cut,3.1249999999999973,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
752,0,1,,0,2,,0,3,,1,0,tomato,0.14583333333333331,0,2,0,tomato_cut,3.166666666666664,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
753,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,tomato_cut,3.2083333333333304,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
754,0,1,,0,2,,0,3,,1,0,tomato,0.1875,0,2,0,tomato_cut,3.249999999999997,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
755,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333334,0,2,0,tomato_cut,3.2916666666666634,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
756,0,1,,0,2,,0,3,,1,0,tomato,0.22916666666666669,0,2,0,tomato_cut,3.33333333333333,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
757,0,1,,0,2,,0,3,,1,0,tomato,0.25,0,2,0,tomato_cut,3.3749999999999964,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
758,0,1,,0,2,,0,3,,1,0,tomato,0.2708333333333333,0,2,0,tomato_cut,3.416666666666663,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
759,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,tomato_cut,3.4583333333333295,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
760,0,1,,0,2,,0,3,,1,0,tomato,0.31249999999999994,0,2,0,tomato_cut,3.499999999999996,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
761,0,1,,0,2,,0,3,,1,0,tomato,0.33333333333333326,0,2,0,tomato_cut,3.5416666666666625,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
762,0,1,,0,2,,0,3,,1,0,tomato,0.3541666666666666,0,2,0,tomato_cut,3.583333333333329,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
763,0,1,,0,2,,0,3,,1,0,tomato,0.3749999999999999,0,2,0,tomato_cut,3.6249999999999956,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
764,0,1,,0,2,,0,3,,1,0,tomato,0.3958333333333332,0,2,0,tomato_cut,3.666666666666662,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
765,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666665,0,2,0,tomato_cut,3.7083333333333286,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
766,0,1,,0,2,,0,3,,1,0,tomato,0.43749999999999983,0,2,0,tomato_cut,3.749999999999995,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
767,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333315,0,2,0,tomato_cut,3.7916666666666616,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
768,0,1,,0,2,,0,3,,1,0,tomato,0.47916666666666646,0,2,0,tomato_cut,3.833333333333328,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
769,0,1,,0,2,,0,3,,1,0,tomato,0.4999999999999998,0,2,0,tomato_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
770,0,1,,0,2,,0,3,,1,0,tomato,0.5208333333333331,0,2,0,tomato_cut,3.916666666666661,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
771,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666665,0,2,0,tomato_cut,3.9583333333333277,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
772,0,1,,0,2,,0,3,,1,0,tomato,0.5624999999999999,0,2,0,tomato_cut,3.9999999999999942,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
773,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
774,0,1,,0,2,,0,3,,1,0,tomato,0.6041666666666666,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
775,0,1,,0,2,,0,3,,1,0,tomato,0.625,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
776,0,1,,0,2,,0,3,,1,0,tomato,0.6458333333333334,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
777,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
778,0,1,,0,2,,0,3,,1,0,tomato,0.6875000000000001,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
779,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333335,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
780,0,1,,0,2,,0,3,,1,0,tomato,0.7291666666666669,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
781,0,1,,0,2,,0,3,,1,0,tomato,0.7500000000000002,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
782,0,1,,0,2,,0,3,,1,0,tomato,0.7708333333333336,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
783,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
784,0,1,,0,2,,0,3,,1,0,tomato,0.8125000000000003,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
785,0,1,,0,2,,0,3,,1,0,tomato,0.8333333333333337,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
786,0,1,,0,2,,0,3,,1,0,tomato,0.8541666666666671,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
787,0,1,,0,2,,0,3,,1,0,tomato,0.8750000000000004,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
788,0,1,,0,2,,0,3,,1,0,tomato,0.8958333333333338,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
789,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666672,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
790,0,1,,0,2,,0,3,,1,0,tomato,0.9375000000000006,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
791,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333339,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
792,0,1,,0,2,,0,3,,1,0,tomato,0.9791666666666673,0,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
793,0,1,,0,2,,0,3,,1,0,tomato,1.0000000000000007,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
794,0,1,,0,2,,0,3,,1,0,tomato,1.020833333333334,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
795,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666672,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
796,0,1,,0,2,,0,3,,1,0,tomato,1.0625000000000004,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
797,0,1,,0,2,,0,3,,1,0,tomato,1.0833333333333337,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
798,0,1,,0,2,,0,3,,1,0,tomato,1.104166666666667,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
799,0,1,,0,2,,0,3,,1,0,tomato,1.1250000000000002,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
800,0,1,,0,2,,0,3,,1,0,tomato,1.1458333333333335,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
801,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666667,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
802,0,1,,0,2,,0,3,,1,0,tomato,1.1875,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.0,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
803,0,1,,0,2,,0,3,,1,0,tomato,1.2083333333333333,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,24.625000000000142,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
804,0,1,,0,2,,0,3,,1,0,tomato,1.2291666666666665,1,2,0,tomato_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.0,25.250000000000284,,,0,1.0,15.0,24.0,24.0,,,0,0.5,30.0
