tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,6cd460573c624b6b_score,player_b3228c38_x,player_b3228c38_y,player_b3228c38_move_target,player_b3228c38_item,player_b3228c38_score,player_b3228c38_cut_speed,player_b3228c38_speed,player_43f6ad55_x,player_43f6ad55_y,player_43f6ad55_move_target,player_43f6ad55_item,player_43f6ad55_score,player_43f6ad55_cut_speed,player_43f6ad55_speed
534,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,89.82850356435917,38.34276634538118,,,0,1.0,12.0,59.5355339059322,68.4644660940678,,,0,0.2,30.0
535,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.17992700982758,37.98709576468188,,,0,1.0,12.0,60.41941738241525,67.58058261758475,,,0,0.2,30.0
536,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.53135045529599,37.631425183982586,,,0,1.0,12.0,61.3033008588983,66.6966991411017,,,0,0.2,30.0
537,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,90.8827739007644,37.27575460328329,,,0,1.0,12.0,62.187184335381346,65.81281566461865,,,0,0.2,30.0
538,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.23419734623282,36.92008402258399,,,0,1.0,12.0,63.071067811864395,64.9289321881356,,,0,0.2,30.0
539,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.58562079170123,36.564413441884696,,,0,1.0,12.0,63.954951288347445,64.04504871165256,,,0,0.2,30.0
540,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,91.93704423716964,36.2087428611854,,,0,1.0,12.0,64.8388347648305,63.161165235169506,,,0,0.2,30.0
541,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.28846768263806,35.8530722804861,,,0,1.0,12.0,65.72271824131354,62.277281758686456,,,0,0.2,30.0
542,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.63989112810647,35.497401699786806,,,0,1.0,12.0,66.6066017177966,61.39339828220341,,,0,0.2,30.0
543,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,92.99131457357488,35.14173111908751,,,0,1.0,12.0,67.49048519427964,60.50951480572036,,,0,0.2,30.0
544,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.3427380190433,34.78606053838821,,,0,1.0,12.0,68.37436867076269,59.62563132923731,,,0,0.2,30.0
545,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,93.69416146451171,34.43038995768892,,,0,1.0,12.0,69.25825214724574,58.74174785275426,,,0,0.2,30.0
546,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.04558490998012,34.07471937698962,,,0,1.0,12.0,70.14213562372879,57.85786437627121,,,0,0.2,30.0
547,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.39700835544853,33.71904879629032,,,0,1.0,12.0,71.02601910021184,56.97398089978816,,,0,0.2,30.0
548,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,94.74843180091695,33.36337821559103,,,0,1.0,12.0,71.90990257669489,56.09009742330511,,,0,0.2,30.0
549,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.09985524638536,33.00770763489173,,,0,1.0,12.0,72.79378605317794,55.20621394682206,,,0,0.2,30.0
550,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.45127869185377,32.652037054192434,,,0,1.0,12.0,73.67766952966099,54.32233047033901,,,0,0.2,30.0
551,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,95.80270213732219,32.29636647349314,,,0,1.0,12.0,74.56155300614404,53.43844699385596,,,0,0.2,30.0
552,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.1541255827906,31.94069589279384,,,0,1.0,12.0,75.44543648262709,52.55456351737291,,,0,0.2,30.0
553,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.50554902825901,31.585025312094544,,,0,1.0,12.0,76.32931995911014,51.67068004088986,,,0,0.2,30.0
554,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,96.85697247372742,31.229354731395247,,,0,1.0,12.0,77.21320343559319,50.786796564406814,,,0,0.2,30.0
555,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.20839591919584,30.87368415069595,,,0,1.0,12.0,78.09708691207624,49.902913087923764,,,0,0.2,30.0
556,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.55981936466425,30.518013569996654,,,0,1.0,12.0,78.98097038855929,49.019029611440715,,,0,0.2,30.0
557,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,97.91124281013266,30.162342989297358,,,0,1.0,12.0,79.86485386504233,48.135146134957665,,,0,0.2,30.0
558,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.26266625560108,29.80667240859806,,,0,1.0,12.0,80.74873734152538,47.251262658474616,,,0,0.2,30.0
559,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.61408970106949,29.451001827898764,,,0,1.0,12.0,81.63262081800843,46.367379181991566,,,0,0.2,30.0
560,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,98.9655131465379,29.095331247199468,,,0,1.0,12.0,82.51650429449148,45.48349570550852,,,0,0.2,30.0
561,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.31693659200631,28.73966066650017,,,0,1.0,12.0,83.40038777097453,44.59961222902547,,,0,0.2,30.0
562,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,99.66836003747473,28.383990085800875,,,0,1.0,12.0,84.28427124745758,43.71572875254242,,,0,0.2,30.0
563,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.01978348294314,28.028319505101578,,,0,1.0,12.0,85.16815472394063,42.83184527605937,,,0,0.2,30.0
564,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.37120692841155,27.67264892440228,,,0,1.0,12.0,86.05203820042368,41.94796179957632,,,0,0.2,30.0
565,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,100.72263037387997,27.316978343702985,,,0,1.0,12.0,86.93592167690673,41.06407832309327,,,0,0.2,30.0
566,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.07405381934838,26.96130776300369,,,0,1.0,12.0,87.81980515338978,40.18019484661022,,,0,0.2,30.0
567,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.42547726481679,26.605637182304392,,,0,1.0,12.0,88.70368862987283,39.29631137012717,,,0,0.2,30.0
568,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,101.7769007102852,26.249966601605095,,,0,1.0,12.0,89.58757210635588,38.41242789364412,,,0,0.2,30.0
569,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.12832415575362,25.8942960209058,,,0,1.0,12.0,90.47145558283893,37.52854441716107,,,0,0.2,30.0
570,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.47974760122203,25.538625440206502,,,0,1.0,12.0,91.35533905932198,36.64466094067802,,,0,0.2,30.0
571,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,102.83117104669044,25.182954859507205,,,0,1.0,12.0,92.23922253580503,35.76077746419497,,,0,0.2,30.0
572,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.18259449215886,24.82728427880791,,,0,1.0,12.0,93.12310601228808,34.876893987711924,,,0,0.2,30.0
573,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,103.53401793762727,24.471613698108612,,,0,1.0,12.0,94.00698948877113,33.993010511228874,,,0,0.2,30.0
574,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,,0,1.0,12.0,94.89087296525418,33.109127034745825,,,0,0.2,30.0
575,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,95.77475644173722,32.225243558262775,,,0,0.2,30.0
576,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,96.65863991822027,31.341360081779726,,,0,0.2,30.0
577,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,97.54252339470332,30.457476605296677,,,0,0.2,30.0
578,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,98.42640687118637,29.573593128813627,,,0,0.2,30.0
579,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,99.31029034766942,28.689709652330578,,,0,0.2,30.0
580,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,100.19417382415247,27.80582617584753,,,0,0.2,30.0
581,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,101.07805730063552,26.92194269936448,,,0,0.2,30.0
582,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,99.85813455618006,26.64938353594988,,,0,0.2,30.0
583,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,98.6382118117246,26.376824372535282,,,0,0.2,30.0
584,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,97.41828906726914,26.104265209120683,,,0,0.2,30.0
585,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,96.19836632281368,25.831706045706085,,,0,0.2,30.0
586,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,94.97844357835822,25.559146882291486,,,0,0.2,30.0
587,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,93.75852083390276,25.286587718876888,,,0,0.2,30.0
588,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,92.5385980894473,25.01402855546229,,,0,0.2,30.0
589,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,91.31867534499185,24.74146939204769,,,0,0.2,30.0
590,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,90.09875260053639,24.46891022863283,,,0,0.2,30.0
591,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.87882985608093,24.19635106521795,,,0,0.2,30.0
592,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,,0,0.2,30.0
593,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
594,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
595,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
596,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
597,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
598,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
599,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
600,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
601,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
602,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
603,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
604,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
605,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
606,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
607,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
608,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
609,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
610,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
611,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
612,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
613,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
614,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
615,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
616,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,plate,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,104.0,24.0,,plate,0,1.0,12.0,88.0,24.0,,tomato,0,0.2,30.0
