tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,1e0820810043726d_score,player_ee722195_x,player_ee722195_y,player_ee722195_move_target,player_ee722195_item,player_ee722195_score,player_ee722195_cut_speed,player_ee722195_speed,player_b9d95bf8_x,player_b9d95bf8_y,player_b9d95bf8_move_target,player_b9d95bf8_item,player_b9d95bf8_score,player_b9d95bf8_cut_speed,player_b9d95bf8_speed
782,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.40380592228814,28.596194077711857,,tomato,0,1.0,12.0,61.300430950625355,82.69881480404219,,plate,0,0.2,30.0
783,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,83.05025253169492,28.949747468305077,,tomato,0,1.0,12.0,60.41661035971461,83.5827611616239,,plate,0,0.2,30.0
784,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.6966991411017,29.303300858898297,,tomato,0,1.0,12.0,59.532789768803866,84.46670751920564,,plate,0,0.2,30.0
785,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,82.34314575050848,29.656854249491516,,tomato,0,1.0,12.0,58.64896917789312,85.35065387678736,,plate,0,0.2,30.0
786,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.98959235991526,30.010407640084736,,tomato,0,1.0,12.0,57.76514858698238,86.23460023436908,,plate,0,0.2,30.0
787,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.63603896932204,30.363961030677956,,tomato,0,1.0,12.0,56.88132799607163,87.11854659195082,,plate,0,0.2,30.0
788,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,81.28248557872882,30.717514421271176,,tomato,0,1.0,12.0,55.99749373434608,88.00247927970177,,plate,0,0.2,30.0
789,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.9289321881356,31.071067811864395,,tomato,0,1.0,12.0,55.11361100336802,88.8863635016891,,plate,0,0.2,30.0
790,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.57537879754238,31.424621202457615,,tomato,0,1.0,12.0,54.22972827238996,89.77024772367643,,plate,0,0.2,30.0
791,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,80.22182540694916,31.778174593050835,,tomato,0,1.0,12.0,53.345845541411904,90.65413194566376,,plate,0,0.2,30.0
792,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.86827201635595,32.131727983644055,,tomato,0,1.0,12.0,52.461962810433846,91.5380161676511,,plate,0,0.2,30.0
793,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.51471862576273,32.485281374237275,,tomato,0,1.0,12.0,51.57808007945579,92.42190038963842,,plate,0,0.2,30.0
794,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,79.1611652351695,32.838834764830494,,tomato,0,1.0,12.0,50.69419734847773,93.30578461162575,,plate,0,0.2,30.0
795,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.80761184457629,33.192388155423714,,tomato,0,1.0,12.0,49.81031461749967,94.18966883361308,,plate,0,0.2,30.0
796,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.45405845398307,33.545941546016934,,tomato,0,1.0,12.0,48.92643188652161,95.07355305560041,,plate,0,0.2,30.0
797,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,78.10050506338985,33.899494936610154,,tomato,0,1.0,12.0,48.042549155543554,95.95743727758774,,plate,0,0.2,30.0
798,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.74695167279663,34.25304832720337,,tomato,0,1.0,12.0,47.158666424565496,96.84132149957507,,plate,0,0.2,30.0
799,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.3933982822034,34.60660171779659,,tomato,0,1.0,12.0,46.27478369358744,97.7252057215624,,plate,0,0.2,30.0
800,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,77.03984489161019,34.96015510838981,,tomato,0,1.0,12.0,45.39090096260938,98.60908994354973,,plate,0,0.2,30.0
801,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.68629150101697,35.31370849898303,,tomato,0,1.0,12.0,44.50701823163193,99.49297416553733,,plate,0,0.2,30.0
802,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,76.33273811042375,35.66726188957625,,tomato,0,1.0,12.0,43.623135500654584,100.37685838752503,,plate,0,0.2,30.0
803,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.97918471983053,36.02081528016947,,tomato,0,1.0,12.0,42.739252769677236,101.26074260951272,,plate,0,0.2,30.0
804,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.62563132923731,36.37436867076269,,tomato,0,1.0,12.0,41.85537003869989,102.1446268315004,,plate,0,0.2,30.0
805,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,75.27207793864409,36.72792206135591,,tomato,0,1.0,12.0,40.97148730772254,103.02851105348809,,plate,0,0.2,30.0
806,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.91852454805087,37.08147545194913,,tomato,0,1.0,12.0,40.086328483419905,103.7015546942812,,plate,0,0.2,30.0
807,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.56497115745765,37.43502884254235,,tomato,0,1.0,12.0,39.19181164140086,102.8284340729784,,plate,0,0.2,30.0
808,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,74.21141776686443,37.78858223313557,,tomato,0,1.0,12.0,38.29729479938182,101.9553134516756,,plate,0,0.2,30.0
809,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.85786437627121,38.14213562372879,,tomato,0,1.0,12.0,37.40277795736277,101.08219283037279,,plate,0,0.2,30.0
810,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.50431098567799,38.49568901432201,,tomato,0,1.0,12.0,36.50826111534373,100.20907220906999,,plate,0,0.2,30.0
811,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,73.15075759508477,38.84924240491523,,tomato,0,1.0,12.0,35.613744273324684,99.33595158776718,,plate,0,0.2,30.0
812,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.79720420449155,39.20279579550845,,tomato,0,1.0,12.0,34.71922743130564,98.46283096646438,,plate,0,0.2,30.0
813,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.44365081389833,39.55634918610167,,tomato,0,1.0,12.0,33.82471058928621,97.58971034516158,,plate,0,0.2,30.0
814,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.09009742330511,39.90990257669489,,tomato,0,1.0,12.0,32.93019374726649,96.71658972385877,,plate,0,0.2,30.0
815,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.73654403271189,40.26345596728811,,tomato,0,1.0,12.0,32.03567690524677,95.84346910255597,,plate,0,0.2,30.0
816,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.38299064211867,40.61700935788133,,tomato,0,1.0,12.0,31.141160063227364,94.97034848125317,,plate,0,0.2,30.0
817,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.02943725152545,40.97056274847455,,tomato,0,1.0,12.0,30.246643221207965,94.09722785995037,,plate,0,0.2,30.0
818,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.67588386093223,41.32411613906777,,tomato,0,1.0,12.0,29.352126379188565,93.22410723864756,,plate,0,0.2,30.0
819,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.32233047033901,41.67766952966099,,tomato,0,1.0,12.0,28.457609537169166,92.35098661734476,,plate,0,0.2,30.0
820,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.96877707974579,42.03122292025421,,tomato,0,1.0,12.0,27.56309269514968,91.47786599604196,,plate,0,0.2,30.0
821,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.61522368915257,42.38477631084743,,tomato,0,1.0,12.0,26.668575853129926,90.60474537473915,,plate,0,0.2,30.0
822,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.26167029855935,42.73832970144065,,tomato,0,1.0,12.0,25.77405901111017,89.73162475343635,,plate,0,0.2,30.0
823,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.90811690796613,43.09188309203387,,tomato,0,1.0,12.0,24.879542169090417,88.8585041321342,,plate,0,0.2,30.0
824,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.55456351737291,43.44543648262709,,tomato,0,1.0,12.0,24.196010171520857,87.89495526758364,,plate,0,0.2,30.0
825,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.20101012677969,43.79898987322031,,tomato,0,1.0,12.0,24.18059684804358,86.64505029941287,,plate,0,0.2,30.0
826,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.84745673618647,44.15254326381353,,tomato,0,1.0,12.0,24.165183524566306,85.3951453312421,,plate,0,0.2,30.0
827,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.49390334559325,44.50609665440675,,tomato,0,1.0,12.0,24.14977020108903,84.14524036307134,,plate,0,0.2,30.0
828,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.14034995500003,44.85965004499997,,tomato,0,1.0,12.0,24.134356877611754,82.89533539490057,,plate,0,0.2,30.0
829,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.78679656440681,45.213203435593186,,tomato,0,1.0,12.0,24.11894355413448,81.6454304267298,,plate,0,0.2,30.0
830,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.4332431738136,45.566756826186406,,tomato,0,1.0,12.0,24.103530230657203,80.39552545855904,,plate,0,0.2,30.0
831,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.07968978322037,45.920310216779626,,tomato,0,1.0,12.0,24.088116907179927,79.14562049038827,,plate,0,0.2,30.0
832,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.72613639262715,46.273863607372846,,tomato,0,1.0,12.0,24.07270358370265,77.8957155222175,,plate,0,0.2,30.0
833,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.37258300203393,46.627416997966066,,tomato,0,1.0,12.0,24.057290260225376,76.64581055404673,,plate,0,0.2,30.0
834,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.01902961144071,46.980970388559285,,tomato,0,1.0,12.0,24.0418769367481,75.39590558587597,,plate,0,0.2,30.0
835,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.6654762208475,47.334523779152505,,tomato,0,1.0,12.0,24.026463613270824,74.1460006177052,,plate,0,0.2,30.0
836,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.31192283025428,47.688077169745725,,tomato,0,1.0,12.0,24.011050289793552,72.89609564953443,,plate,0,0.2,30.0
837,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.958369439661055,48.041630560338945,,tomato,0,1.0,12.0,24.0023366883949,71.64614887349265,,plate,0,0.2,30.0
838,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.604816049067836,48.395183950932164,,tomato,0,1.0,12.0,24.002150006005177,70.39614888743321,,plate,0,0.2,30.0
839,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.251262658474616,48.748737341525384,,tomato,0,1.0,12.0,24.001963323615453,69.14614890137378,,plate,0,0.2,30.0
840,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.897709267881396,49.102290732118604,,tomato,0,1.0,12.0,24.001776641225728,67.89614891531434,,plate,0,0.2,30.0
841,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.544155877288176,49.455844122711824,,tomato,0,1.0,12.0,24.001589958836004,66.6461489292549,,plate,0,0.2,30.0
842,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.19060248669496,49.80939751330504,,tomato,0,1.0,12.0,24.00140327644628,65.39614894319547,,plate,0,0.2,30.0
843,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.83704909610174,50.16295090389826,,tomato,0,1.0,12.0,24.001216594056554,64.14614895713603,,plate,0,0.2,30.0
844,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.48349570550852,50.51650429449148,,tomato,0,1.0,12.0,24.00102991166683,62.89614897107597,,plate,0,0.2,30.0
845,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.1299423149153,50.8700576850847,,tomato,0,1.0,12.0,24.000843229277105,61.64614898501582,,plate,0,0.2,30.0
846,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.77638892432208,51.22361107567792,,tomato,0,1.0,12.0,24.00065654688738,60.396148998955674,,plate,0,0.2,30.0
847,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.42283553372886,51.57716446627114,,tomato,0,1.0,12.0,24.000469864497717,59.14614901289553,,plate,0,0.2,30.0
848,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.06928214313564,51.93071785686436,,tomato,0,1.0,12.0,24.00028318210817,57.89614902683538,,plate,0,0.2,30.0
849,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.71572875254242,52.28427124745758,,tomato,0,1.0,12.0,24.000096499718623,56.646149040775235,,plate,0,0.2,30.0
850,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.3621753619492,52.6378246380508,,tomato,0,1.0,12.0,24.000027847094152,55.396149045794765,,plate,0,0.2,30.0
851,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.00862197135598,52.99137802864402,,tomato,0,1.0,12.0,24.000025586212633,54.14614904579661,,plate,0,0.2,30.0
852,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.65506858076276,53.34493141923724,,tomato,0,1.0,12.0,24.000023325331195,52.89614904579846,,plate,0,0.2,30.0
853,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.30151519016954,53.69848480983046,,tomato,0,1.0,12.0,24.000021064449758,51.64614904580031,,plate,0,0.2,30.0
854,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.94796179957632,54.05203820042368,,tomato,0,1.0,12.0,24.00001880356832,50.396149045802154,,plate,0,0.2,30.0
855,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.5944084089831,54.4055915910169,,tomato,0,1.0,12.0,24.000016542686883,49.146149045804,,plate,0,0.2,30.0
856,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.24085501838988,54.75914498161012,,tomato,0,1.0,12.0,24.000014281805445,47.89614904580585,,plate,0,0.2,30.0
857,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.88730162779666,55.11269837220334,,tomato,0,1.0,12.0,24.000012020924007,46.6461490458077,,plate,0,0.2,30.0
858,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.53374823720344,55.46625176279656,,tomato,0,1.0,12.0,24.00000976004257,45.396149045809544,,plate,0,0.2,30.0
859,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,tomato,0,1.0,12.0,24.000007499161132,44.14614904581139,,plate,0,0.2,30.0
