tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d6ce564be7313bda_score,player_54c8d17c_x,player_54c8d17c_y,player_54c8d17c_move_target,player_54c8d17c_item,player_54c8d17c_score,player_54c8d17c_cut_speed,player_54c8d17c_speed,player_2b65cc1d_x,player_2b65cc1d_y,player_2b65cc1d_move_target,player_2b65cc1d_item,player_2b65cc1d_score,player_2b65cc1d_cut_speed,player_2b65cc1d_speed
1367,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,83.2030004966901,40.05809992780313,,,1,1.0,30.0
1368,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,tomato,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,84.45290882313452,40.04296138474578,,,1,1.0,30.0
1369,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,85.70281714957895,40.027822841688426,,,1,1.0,30.0
1370,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,86.95272547602337,40.01268429863107,,,1,1.0,30.0
1371,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,88.08721304983902,39.72126494341936,,,1,1.0,30.0
1372,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,88.97643152431851,38.84274886237961,,,1,1.0,30.0
1373,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,89.865649998798,37.96423278133986,,,1,1.0,30.0
1374,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,90.7548684732775,37.08571670030011,,,1,1.0,30.0
1375,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,91.64408694775699,36.20720061926036,,,1,1.0,30.0
1376,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,92.53330542223648,35.328684538220614,,,1,1.0,30.0
1377,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,93.42252389671597,34.450168457180865,,,1,1.0,30.0
1378,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,94.31174237119546,33.57165237614112,,,1,1.0,30.0
1379,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,95.20096084567496,32.69313629510137,,,1,1.0,30.0
1380,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,96.09017932015445,31.814620214061698,,,1,1.0,30.0
1381,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,tomato,1,1.0,30.0,96.97939779463394,30.936104133022305,,,1,1.0,30.0
1382,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,97.86861626911343,30.05758805198291,,,1,1.0,30.0
1383,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,98.75783474359292,29.179071970943518,,,1,1.0,30.0
1384,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,99.64705321807241,28.300555889904125,,,1,1.0,30.0
1385,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,100.5362716925519,27.4220398088646,,,1,1.0,30.0
1386,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,101.4254901670314,26.54352372782485,,,1,1.0,30.0
1387,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,102.31470864151089,25.665007646785103,,,1,1.0,30.0
1388,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,103.20392711599006,24.786491565745354,,,1,1.0,30.0
1389,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,,1,1.0,30.0
1390,0,1,,0,2,tomato,0.3333333333333333,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1391,0,1,,0,2,tomato,0.375,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1392,0,1,,0,2,tomato,0.4166666666666667,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1393,0,1,,0,2,tomato,0.45833333333333337,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1394,0,1,,0,2,tomato,0.5,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1395,0,1,,0,2,tomato,0.5416666666666666,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1396,0,1,,0,2,tomato,0.5833333333333333,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1397,0,1,,0,2,tomato,0.6249999999999999,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1398,0,1,,0,2,tomato,0.6666666666666665,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1399,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1400,0,1,,0,2,tomato,0.7499999999999998,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1401,0,1,,0,2,tomato,0.7916666666666664,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1402,0,1,,0,2,tomato,0.833333333333333,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1403,0,1,,0,2,tomato,0.8749999999999997,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1404,0,1,,0,2,tomato,0.9166666666666663,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1405,0,1,,0,2,tomato,0.9583333333333329,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1406,0,1,,0,2,tomato,0.9999999999999996,0,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1407,0,1,,0,2,tomato,1.0416666666666663,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1408,0,1,,0,2,tomato,1.083333333333333,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1409,0,1,,0,2,tomato,1.1249999999999998,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1410,0,1,,0,2,tomato,1.1666666666666665,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1411,0,1,,0,2,tomato,1.2083333333333333,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1412,0,1,,0,2,tomato,1.25,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1413,0,1,,0,2,tomato,1.2916666666666667,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1414,0,1,,0,2,tomato,1.3333333333333335,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1415,0,1,,0,2,tomato,1.3750000000000002,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1416,0,1,,0,2,tomato,1.416666666666667,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1417,0,1,,0,2,tomato,1.4583333333333337,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
1418,0,1,,0,2,tomato,1.5000000000000004,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,103.11611652351695,24.88388347648305,,plate,1,1.0,30.0
1419,0,1,,0,2,tomato,1.5416666666666672,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,102.2322330470339,25.7677669529661,,plate,1,1.0,30.0
1420,0,1,,0,2,tomato,1.583333333333334,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,101.34834957055085,26.65165042944915,,plate,1,1.0,30.0
1421,0,1,,0,2,tomato,1.6250000000000007,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,100.4644660940678,27.535533905932198,,plate,1,1.0,30.0
1422,0,1,,0,2,tomato,1.6666666666666674,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,99.58058261758475,28.419417382415247,,plate,1,1.0,30.0
1423,0,1,,0,2,tomato,1.7083333333333341,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,98.6966991411017,29.303300858898297,,plate,1,1.0,30.0
1424,0,1,,0,2,tomato,1.7500000000000009,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,97.81281566461865,30.187184335381346,,plate,1,1.0,30.0
1425,0,1,,0,2,tomato,1.7916666666666676,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,96.9289321881356,31.071067811864395,,plate,1,1.0,30.0
1426,0,1,,0,2,tomato,1.8333333333333344,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,96.04504871165256,31.954951288347445,,plate,1,1.0,30.0
1427,0,1,,0,2,tomato,1.875000000000001,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,95.1611652351695,32.838834764830494,,plate,1,1.0,30.0
1428,0,1,,0,2,tomato,1.9166666666666679,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,94.27728175868646,33.722718241313544,,plate,1,1.0,30.0
1429,0,1,,0,2,tomato,1.9583333333333346,1,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,93.3933982822034,34.60660171779659,,plate,1,1.0,30.0
1430,0,1,,0,2,tomato,2.0000000000000013,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,92.50951480572036,35.49048519427964,,plate,1,1.0,30.0
1431,0,1,,0,2,tomato,2.041666666666668,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,91.62563132923731,36.37436867076269,,plate,1,1.0,30.0
1432,0,1,,0,2,tomato,2.0833333333333344,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,90.74174785275426,37.25825214724574,,plate,1,1.0,30.0
1433,0,1,,0,2,tomato,2.125000000000001,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,89.85786437627121,38.14213562372879,,plate,1,1.0,30.0
1434,0,1,,0,2,tomato,2.1666666666666674,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.97398089978816,39.02601910021184,,plate,1,1.0,30.0
1435,0,1,,0,2,tomato,2.208333333333334,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.19434681531624,39.95382555869017,,plate,1,1.0,30.0
1436,0,1,,0,2,tomato,2.2500000000000004,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.17920827225925,41.203733885133886,,plate,1,1.0,30.0
1437,0,1,,0,2,tomato,2.291666666666667,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.16406972920225,42.4536422115776,,plate,1,1.0,30.0
1438,0,1,,0,2,tomato,2.3333333333333335,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.14893118614526,43.70355053802132,,plate,1,1.0,30.0
1439,0,1,,0,2,tomato,2.375,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.13379264308827,44.953458864465034,,plate,1,1.0,30.0
1440,0,1,,0,2,tomato,2.4166666666666665,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.11865410003128,46.20336719090875,,plate,1,1.0,30.0
1441,0,1,,0,2,tomato,2.458333333333333,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.10351555697429,47.453275517352466,,plate,1,1.0,30.0
1442,0,1,,0,2,tomato,2.4999999999999996,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.0883770139173,48.70318384379618,,plate,1,1.0,30.0
1443,0,1,,0,2,tomato,2.541666666666666,2,0,3,None_cut,3.416666666666663,3,2,2,,2,3,tomato,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,40.0,,,1,1.0,30.0,88.0732384708603,49.9530921702399,,plate,1,1.0,30.0
