tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,91e0f7087dd7e64b_score,player_a33720bc_x,player_a33720bc_y,player_a33720bc_move_target,player_a33720bc_item,player_a33720bc_score,player_a33720bc_cut_speed,player_a33720bc_speed,player_59c4b247_x,player_59c4b247_y,player_59c4b247_move_target,player_59c4b247_item,player_59c4b247_score,player_59c4b247_cut_speed,player_59c4b247_speed
1201,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1202,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1203,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1204,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1205,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1206,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,88.0,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1207,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,87.37500000000057,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1208,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,86.75000000000114,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1209,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,86.1250000000017,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1210,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,85.50000000000227,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1211,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,84.87500000000284,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1212,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,84.25000000000341,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1213,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,83.62500000000398,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1214,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,83.00000000000455,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1215,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,82.37500000000512,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1216,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,81.75000000000568,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1217,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,81.12500000000625,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1218,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,80.50000000000682,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1219,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,79.87500000000739,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1220,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,79.25000000000796,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1221,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,78.62500000000853,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1222,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,78.0000000000091,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1223,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,77.37500000000966,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1224,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,76.75000000001023,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1225,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,76.1250000000108,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1226,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,75.50000000001137,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1227,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,74.87500000001194,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1228,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,74.2500000000125,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1229,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,73.62500000001307,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1230,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,73.00000000001364,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1231,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,72.37500000001421,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1232,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,71.75000000001478,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1233,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,71.12500000001535,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1234,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,70.50000000001592,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1235,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,69.87500000001648,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1236,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,69.25000000001705,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1237,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,68.62500000001762,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1238,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,68.00000000001819,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1239,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,67.37500000001876,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1240,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,66.75000000001933,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1241,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,66.1250000000199,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1242,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,65.50000000002046,,,0,1.0,15.0,104.0,40.0,,,1,0.5,30.0
1243,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,64.87500000002103,,,0,1.0,15.0,102.74999999999972,40.0,,,1,0.5,30.0
1244,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,64.2500000000216,,,0,1.0,15.0,101.49999999999943,40.0,,,1,0.5,30.0
1245,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,63.62500000002174,,,0,1.0,15.0,100.24999999999915,40.0,,,1,0.5,30.0
1246,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,63.0000000000216,,,0,1.0,15.0,98.99999999999886,40.0,,,1,0.5,30.0
1247,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,62.37500000002146,,,0,1.0,15.0,97.74999999999858,40.0,,,1,0.5,30.0
1248,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,61.750000000021316,,,0,1.0,15.0,96.4999999999983,40.0,,,1,0.5,30.0
1249,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,61.125000000021174,,,0,1.0,15.0,95.24999999999801,40.0,,,1,0.5,30.0
1250,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,60.50000000002103,,,0,1.0,15.0,93.99999999999773,40.0,,,1,0.5,30.0
1251,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,59.87500000002089,,,0,1.0,15.0,92.74999999999744,40.0,,,1,0.5,30.0
1252,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,59.25000000002075,,,0,1.0,15.0,91.49999999999716,40.0,,,1,0.5,30.0
1253,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,58.625000000020606,,,0,1.0,15.0,90.24999999999687,40.0,,,1,0.5,30.0
1254,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,58.000000000020464,,,0,1.0,15.0,88.99999999999659,40.0,,,1,0.5,30.0
1255,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,57.37500000002032,,,0,1.0,15.0,87.87983173883686,40.31621556657754,,,1,0.5,30.0
1256,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.75000000002018,,,0,1.0,15.0,86.9904754578381,41.19459214040404,,,1,0.5,30.0
1257,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,tomato,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,,0,1.0,15.0,86.10111917683935,42.07296871423054,,,1,0.5,30.0
1258,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,85.2117628958406,42.95134528805704,,,1,0.5,30.0
1259,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,84.32240661484184,43.82972186188354,,,1,0.5,30.0
1260,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,83.43305033384308,44.70809843571004,,,1,0.5,30.0
1261,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,82.54369405284433,45.58647500953654,,,1,0.5,30.0
1262,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,81.65433777184558,46.46485158336304,,,1,0.5,30.0
1263,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,80.76498149084682,47.34322815718954,,,1,0.5,30.0
1264,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,79.87562520984807,48.22160473101604,,,1,0.5,30.0
1265,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,78.98626892884931,49.099981304842544,,,1,0.5,30.0
1266,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,78.09691264785002,49.978357878669044,,,1,0.5,30.0
1267,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,77.20755636685033,50.856734452495544,,,1,0.5,30.0
1268,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,76.31820008585065,51.735111026322045,,,1,0.5,30.0
1269,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,75.42884380485096,52.613487600148545,,,1,0.5,30.0
1270,0,1,,0,2,,0,3,,1,0,None_cut,3.6249999999999956,3,2,0,None_cut,3.8749999999999947,3,3,2,tomato,3,3,,3,4,,3,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,56.0,,tomato,0,1.0,15.0,74.53948752385128,53.491864173975046,,,1,0.5,30.0
