tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,fe91304808d4b13e_score,player_33813f04_x,player_33813f04_y,player_33813f04_move_target,player_33813f04_item,player_33813f04_score,player_33813f04_cut_speed,player_33813f04_speed,player_893a980b_x,player_893a980b_y,player_893a980b_move_target,player_893a980b_item,player_893a980b_score,player_893a980b_cut_speed,player_893a980b_speed,8100ec429f0080c6_score,d8563a256e29ba24_message,c2875acddb397d2c_score
2431,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999802958904,83.09496734488351,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2432,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999982515828414,81.84496734488607,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2433,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999984735766425,80.59496734488863,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2434,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99998695570433,79.34496734489119,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2435,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999989175641986,78.09496734489375,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2436,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999139557964,76.8449673448963,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2437,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999936155173,75.59496734489886,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2438,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999583545495,74.34496734490142,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2439,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999805539261,73.09496734490398,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2440,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999996612309,71.84496734490574,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2441,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999687956226,70.59496734490546,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2442,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999714681515,69.34496734490517,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2443,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999997414068,68.09496734490489,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2444,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999976813209,66.8449673449046,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2445,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999979485738,65.59496734490432,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2446,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999982158267,64.34496734490403,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2447,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999984830796,63.09496734490375,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2448,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999987503325,61.844967344903466,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2449,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999901758535,60.59496734490318,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2450,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.999999928483824,59.3449673449029,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2451,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.99999995520911,58.094967344902614,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2452,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,55.9999999819344,56.84496734490233,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2453,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,56.42168706004349,55.76814183034577,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2454,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,57.30020177715169,54.87892200835324,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2455,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,58.178716494259895,53.98970218636072,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2456,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.0572312113681,53.10048236436819,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2457,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,59.9357459284763,52.211262542375664,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2458,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,60.814260645584504,51.32204272038314,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2459,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,61.69277536269271,50.43282289839061,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2460,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,62.57129007980091,49.543603076398085,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2461,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,63.44980479690911,48.65438325440556,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2462,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,64.32831951401732,47.76516343241303,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2463,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.20683423112553,46.87594361042051,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2464,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.08534894823373,45.98672378842798,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2465,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.96386366534193,45.097503966436015,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2466,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.84237838245014,44.208284144444136,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2467,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.72089309955834,43.319064322452256,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2468,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.59940781666654,42.429844500460376,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2469,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.47792253377474,41.5406246784685,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2470,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.35643725088295,40.65140485647662,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2471,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.41693403291465,40.19041880219266,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2472,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.6668407192545,40.17514544491082,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2473,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.91674740559434,40.159872087628976,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2474,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.16665409193418,40.144598730347134,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2475,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.41656077827402,40.12932537306529,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2476,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.66646746461386,40.114052015783194,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2477,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.9163741509537,40.098778658501,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2478,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.16628083729354,40.0835053012188,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2479,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.41618752363338,40.06823194393661,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2480,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.66609420997322,40.05295858665441,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2481,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.91600089631307,40.037685229372215,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2482,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.1659075826529,40.02241187209002,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2483,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.41581426899275,40.00713851480782,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2484,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.66578533225972,40.00227576938159,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2485,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.91578531849395,40.002090255368906,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2486,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.16578530472817,40.00190474135622,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2487,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.4157852909624,40.001719227343536,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2488,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.66578527719663,40.00153371333085,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2489,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.91578526343086,40.001348199318166,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
2490,train,True,0,1,tomato_cut,4.0,3,0,2,None_cut,3.2916666666666634,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.16578524966509,40.00116268530548,,,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,
