tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c491135a605b2e20_score,player_46c5916f_x,player_46c5916f_y,player_46c5916f_move_target,player_46c5916f_item,player_46c5916f_score,player_46c5916f_cut_speed,player_46c5916f_speed,player_8158af8c_x,player_8158af8c_y,player_8158af8c_move_target,player_8158af8c_item,player_8158af8c_score,player_8158af8c_cut_speed,player_8158af8c_speed,9b014be8cab0c1c7_score,ae1cf4633400025e_message,eea443cfb65cfbb7_score
838,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.09998130484344,46.986268928843415,,,0,1.0,30.0,55.9999798519028,83.34496734488141,,,0,1.0,30.0,,,
839,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,65.97835787867065,46.09691264784395,,,0,1.0,30.0,55.99998207184081,82.09496734488397,,,0,1.0,30.0,,,
840,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,66.85673445249786,45.207556366844486,,,0,1.0,30.0,55.99998429177882,80.84496734488653,,,0,1.0,30.0,,,
841,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,67.73511102632507,44.31820008584502,,,0,1.0,30.0,55.9999865117168,79.59496734488908,,,0,1.0,30.0,,,
842,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,68.61348760015223,43.428843804845556,,,0,1.0,30.0,55.999988731654454,78.34496734489164,,,0,1.0,30.0,,,
843,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,69.49186417397894,42.53948752384609,,,0,1.0,30.0,55.99999095159211,77.0949673448942,,,0,1.0,30.0,,,
844,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,70.37024074780565,41.650131242846626,,,0,1.0,30.0,55.999993171529766,75.84496734489676,,,0,1.0,30.0,,,
845,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,71.24861732163237,40.76077496184716,,,0,1.0,30.0,55.99999539146742,74.59496734489932,,,0,1.0,30.0,,,
846,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,72.26074682117606,40.18626191223204,,,0,1.0,30.0,55.99999761140508,73.34496734490187,,,0,1.0,30.0,,,
847,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,73.51065929977217,40.171470162855755,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
848,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,74.76057177836829,40.15667841347976,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
849,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,76.0104842569644,40.14188666410383,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
850,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,77.26039673556052,40.1270949147279,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
851,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,78.51030921415663,40.11230316535197,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
852,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,79.76022169275275,40.09751141597604,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
853,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,81.01013417134887,40.08271966660011,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
854,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,82.26004664994498,40.06792791722418,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
855,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,83.5099591285411,40.05313616784825,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
856,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,84.75987160713721,40.03834441847232,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
857,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,86.00978408573333,40.02355266909639,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
858,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,87.25969656432945,40.00876091972046,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
859,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,88.50965804813718,40.00215515952682,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
860,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,89.75965803603977,40.00198124797642,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
861,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,91.00965802394235,40.00180733642601,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
862,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,92.25965801184493,40.00163342487561,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
863,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,93.50965799974752,40.0014595133252,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
864,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,94.7596579876501,40.001285601774796,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
865,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.00965797555268,40.00111169022439,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
866,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.25965796345527,40.00093777867423,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
867,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.50965795135785,40.00076386712418,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
868,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.75965793926044,40.00058995557413,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
869,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.00965792716302,40.00041604402408,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
870,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.2596579150656,40.00024213247403,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
871,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.50965790296819,40.00006822092398,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
872,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.75965790006394,40.00002492826012,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
873,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.0096579000628,40.00002288366558,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
874,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.25965790006167,40.00002083907072,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
875,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.50965790006053,40.00001879447583,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
876,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.7596579000594,40.000016749880935,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
877,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.00965790005826,40.00001470528604,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
878,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.25965790005712,40.00001266069115,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
879,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.50965790005598,40.000010616096255,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
880,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.75965790005485,40.00000857150136,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
881,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.00965790005371,40.00000652690647,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
882,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.25965790005257,40.000004482311574,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
883,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.50965790005144,40.00000243771668,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
884,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.7596579000503,40.00000039312179,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
885,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.66318847094585,39.156504274271576,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
886,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.55228281562877,38.27786256899406,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
887,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.44137716031169,37.39922086371654,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
888,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.3304715049946,36.52057915843903,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
889,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.21956584967752,35.641937453161304,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
890,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.10866019436044,34.76329574788308,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
891,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.99775453904336,33.88465404260485,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
892,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,126.88684888372627,33.006012337326624,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
893,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,127.77594322840919,32.1273706320484,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
894,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,128.6650375730921,31.248728926770475,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
895,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,129.554131917775,30.370087221492604,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
896,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,130.44322626245793,29.491445516214732,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
897,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,131.33232060714084,28.612803810936846,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
898,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,132.22141495182376,27.73416210565862,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0,,,
899,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.11050929650668,26.855520400380392,,,0,1.0,30.0,56.0,70.74999999999972,,,0,1.0,30.0,,,
900,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,133.9996036411896,25.976878695102165,,,0,1.0,30.0,56.0,69.49999999999943,,,0,1.0,30.0,,,
901,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,134.8886979858725,25.098236989823686,,,0,1.0,30.0,56.0,68.24999999999915,,,0,1.0,30.0,,,
902,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,135.77779233055463,24.21959528454483,,,0,1.0,30.0,56.0,66.99999999999886,,,0,1.0,30.0,,,
903,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,,0,1.0,30.0,56.0,65.74999999999858,,,0,1.0,30.0,,,
904,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato,2.6666666666666656,2,2,2,tomato,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,136.0,24.0,,plate,0,1.0,30.0,56.0,64.4999999999983,,,0,1.0,30.0,,,
