tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0c4c0c6d60baa47c_score,player_3cda7b26_x,player_3cda7b26_y,player_3cda7b26_move_target,player_3cda7b26_item,player_3cda7b26_score,player_3cda7b26_cut_speed,player_3cda7b26_speed,player_30efbcc2_x,player_30efbcc2_y,player_30efbcc2_move_target,player_30efbcc2_item,player_30efbcc2_score,player_30efbcc2_cut_speed,player_30efbcc2_speed
728,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.787647172056325,100.74849662196226,,,0,1.0,12.0,71.9987903755389,32.58776306745118,,plate,0,0.2,30.0
729,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.13905270027991,101.10418490506146,,,0,1.0,12.0,71.99896644357358,31.337763079851285,,plate,0,0.2,30.0
730,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.490458228503506,101.45987318816066,,,0,1.0,12.0,71.99914251160769,30.087763092251393,,plate,0,0.2,30.0
731,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.84186375672709,101.81556147125985,,,0,1.0,12.0,71.9993185796418,28.8377631046515,,plate,0,0.2,30.0
732,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.19326928495069,102.17124975435905,,,0,1.0,12.0,71.9994946476759,27.587763117051608,,plate,0,0.2,30.0
733,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.544674813174275,102.52693803745825,,,0,1.0,12.0,71.99967071571001,26.337763129451716,,plate,0,0.2,30.0
734,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.89608034139786,102.88262632055745,,,0,1.0,12.0,71.99984678374412,25.087763141851823,,plate,0,0.2,30.0
735,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.24748586962146,103.23831460365665,,,0,1.0,12.0,72.0,24.0,,plate,0,0.2,30.0
736,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.598891397845044,103.59400288675585,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
737,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.95302979119935,103.65366328485226,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
738,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.310942141162734,103.30452327032577,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
739,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.66885449112612,102.95538325579929,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
740,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.026766841089504,102.60624324127281,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
741,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.38467919105289,102.25710322674632,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
742,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.742591541016274,101.90796321221984,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
743,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.10050389097966,101.55882319769336,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
744,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.458416240943045,101.20968318316687,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
745,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.81632859090643,100.86054316864039,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
746,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.174240940869815,100.5114031541139,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
747,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.5321532908332,100.16226313958742,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
748,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.890065640796585,99.81312312506094,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
749,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.24797799075997,99.46398311053446,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
750,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.60589034072327,99.11484309600797,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
751,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.963802690685945,98.76570308148149,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
752,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.32171504064862,98.416563066955,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
753,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.679627390611294,98.06742305242852,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
754,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.03753974057397,97.71828303790204,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
755,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.395452090536644,97.36914302337556,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
756,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.75336444049932,97.02000300884907,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
757,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.11127679046199,96.67086299432259,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
758,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.46918914042467,96.3217229797961,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
759,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.82710149038734,95.97258296526962,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
760,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.18501384035002,95.62344295074314,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
761,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.54292619031269,95.27430293621666,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
762,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.900838540275366,94.92516292169017,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
763,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.25875089023804,94.57602290716369,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
764,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.616663240200715,94.2268828926372,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
765,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.97457559016339,93.87774287811072,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
766,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.332487940126065,93.52860286358424,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
767,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.69040029008874,93.17946284905776,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
768,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.048312640051414,92.83032283453127,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
769,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.40622499001409,92.48118282000463,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
770,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.76413733997676,92.13204280547764,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
771,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.12204968993944,91.78290279095064,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
772,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.47996203990211,91.43376277642365,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
773,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.83787438986479,91.08462276189665,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
774,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.19578673982746,90.73548274736966,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
775,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.553699089790136,90.38634273284266,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
776,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.91161143975281,90.03720271831567,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
777,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.269523789715485,89.68806270378867,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
778,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.62743613967816,89.33892268926168,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
779,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.985348489640835,88.98978267473468,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
780,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.34326083960351,88.6406426602077,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
781,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.701173189566184,88.29150264568071,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
782,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.805803606340724,87.83377051466039,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
783,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81193549354177,87.33380811611488,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
784,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.81806738074279,86.83384571756937,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
785,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.82419926794381,86.33388331902387,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
786,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.83033115514483,85.83392092047836,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
787,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.836463042345855,85.33395852193286,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
788,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.84259492954688,84.83399612338735,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
789,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.8487268167479,84.33403372484185,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
790,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.246106757457795,84.03057172932739,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
791,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.64348669816769,83.72710973381294,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
792,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.04086663887759,83.42364773829848,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
793,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.438246579587485,83.12018574278403,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
794,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.83562652029738,82.81672374726958,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
795,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.23300646100728,82.51326175175512,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
796,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.630386401717175,82.20979975624067,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
797,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.02776634242707,81.90633776072622,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
798,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.42514628313697,81.60287576521176,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
799,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.822526223846864,81.29941376969731,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
800,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.21990616455676,80.99595177418286,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
801,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.61728610526666,80.6924897786684,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
802,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.014666045976554,80.38902778315395,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
803,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.41204598668645,80.0855657876395,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
804,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.80942592739635,79.78210379212504,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
805,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.206805868106244,79.47864179661059,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
806,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.60418580881614,79.17517980109614,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
807,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.00156574952604,78.87171780558168,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
808,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.398945690235934,78.56825581006723,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
809,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.79632563094583,78.26479381455277,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
810,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.19370557165539,77.96133181903832,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
811,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.59108551236457,77.65786982352387,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
812,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.98846545307376,77.35440782800941,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
813,0,1,,0,2,,0.0,0,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.38584539378294,77.05094583249496,,,0,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
