tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2b3135bf58414cb7_score,player_1b1a764a_x,player_1b1a764a_y,player_1b1a764a_move_target,player_1b1a764a_item,player_1b1a764a_score,player_1b1a764a_cut_speed,player_1b1a764a_speed,player_75861fb8_x,player_75861fb8_y,player_75861fb8_move_target,player_75861fb8_item,player_75861fb8_score,player_75861fb8_cut_speed,player_75861fb8_speed
549,0,1,,0,2,tomato,1.6999999999999964,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00067787907636,67.45408495097627,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
550,0,1,,0,2,tomato,1.7083333333333297,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00060331993244,67.95408494541653,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
551,0,1,,0,2,tomato,1.716666666666663,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00052876078851,68.45408493985678,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
552,0,1,,0,2,tomato,1.7249999999999963,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00045420164459,68.95408493429704,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
553,0,1,,0,2,tomato,1.7333333333333296,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00037964250066,69.4540849287373,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
554,0,1,,0,2,tomato,1.741666666666663,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000305083356736,69.95408492317756,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
555,0,1,,0,2,tomato,1.7499999999999962,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00023052421281,70.45408491761782,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
556,0,1,,0,2,tomato,1.7583333333333295,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000155965068885,70.95408491205808,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
557,0,1,,0,2,tomato,1.7666666666666628,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00008140592496,71.45408490649834,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
558,0,1,,0,2,tomato,1.7749999999999961,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0000289439511,71.95408490260638,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
559,0,1,,0,2,tomato,1.7833333333333294,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002804204073,72.45408490260593,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
560,0,1,,0,2,tomato,1.7916666666666627,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002714013036,72.95408490260547,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
561,0,1,,0,2,tomato,1.799999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000026238219995,73.45408490260502,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
562,0,1,,0,2,tomato,1.8083333333333294,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000025336309626,73.95408490260456,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
563,0,1,,0,2,tomato,1.8166666666666627,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002443439926,74.45408490260411,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
564,0,1,,0,2,tomato,1.824999999999996,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002353248889,74.95408490260365,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
565,0,1,,0,2,tomato,1.8333333333333293,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002263057852,75.4540849026032,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
566,0,1,,0,2,tomato,1.8416666666666626,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002172866815,75.95408490260274,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
567,0,1,,0,2,tomato,1.8499999999999959,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00002082675778,76.45408490260229,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
568,0,1,,0,2,tomato,1.8583333333333292,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000019924847415,76.95408490260183,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
569,0,1,,0,2,tomato,1.8666666666666625,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000019022937046,77.45408490260138,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
570,0,1,,0,2,tomato,1.8749999999999958,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001812102668,77.95408490260093,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
571,0,1,,0,2,tomato,1.883333333333329,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001721911631,78.45408490260047,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
572,0,1,,0,2,tomato,1.8916666666666624,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001631720594,78.95408490260002,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
573,0,1,,0,2,tomato,1.8999999999999957,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001541529557,79.45408490259956,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
574,0,1,,0,2,tomato,1.908333333333329,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0000145133852,79.9540849025991,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
575,0,1,,0,2,tomato,1.9166666666666623,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000013611474834,80.45408490259865,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
576,0,1,,0,2,tomato,1.9249999999999956,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000012709564466,80.9540849025982,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
577,0,1,,0,2,tomato,1.933333333333329,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0000118076541,81.45408490259774,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
578,0,1,,0,2,tomato,1.9416666666666622,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001090574373,81.95408490259729,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
579,0,1,,0,2,tomato,1.9499999999999955,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00001000383336,82.45408490259683,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
580,0,1,,0,2,tomato,1.9583333333333288,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000910192299,82.95408490259638,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
581,0,1,,0,2,tomato,1.9666666666666621,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000008200012694,83.45408490259592,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
582,0,1,,0,2,tomato,1.9749999999999954,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000729810268,83.95408490259547,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
583,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000639619267,84.45408490259501,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
584,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000005494282654,84.95408490259456,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
585,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000459237264,85.4540849025941,,tomato,0,1.0,12.0,24.0,40.0,,,0,0.2,30.0
586,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000369046263,85.95408490259365,,tomato,0,1.0,12.0,24.0,41.250000000000284,,,0,0.2,30.0
587,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.000002788552614,86.4540849025932,,tomato,0,1.0,12.0,24.0,42.50000000000057,,,0,0.2,30.0
588,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0000018866426,86.95408490259274,,tomato,0,1.0,12.0,24.0,43.75000000000085,,,0,0.2,30.0
589,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.00000098473259,87.45408490259229,,tomato,0,1.0,12.0,24.0,45.00000000000114,,,0,0.2,30.0
590,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.89458170820616,87.91079436443303,,tomato,0,1.0,12.0,24.0,46.25000000000142,,,0,0.2,30.0
591,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.54318622424144,88.26649257056991,,tomato,0,1.0,12.0,24.0,47.500000000001705,,,0,0.2,30.0
592,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.191790740276716,88.62219077670679,,tomato,0,1.0,12.0,24.0,48.75000000000199,,,0,0.2,30.0
593,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.84039525631199,88.97788898284367,,tomato,0,1.0,12.0,24.0,50.000000000002274,,,0,0.2,30.0
594,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.48899977234727,89.33358718898054,,tomato,0,1.0,12.0,24.0,51.25000000000256,,,0,0.2,30.0
595,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,54.13760428838255,89.68928539511742,,tomato,0,1.0,12.0,24.0,52.50000000000284,,,0,0.2,30.0
596,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.786208804417825,90.0449836012543,,tomato,0,1.0,12.0,24.0,53.750000000003126,,,0,0.2,30.0
597,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.4348133204531,90.40068180739118,,tomato,0,1.0,12.0,24.0,55.00000000000341,,,0,0.2,30.0
598,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,53.08341783648838,90.75638001352806,,tomato,0,1.0,12.0,24.0,56.250000000003695,,,0,0.2,30.0
599,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.732022352524275,91.11207821966494,,tomato,0,1.0,12.0,24.0,57.50000000000398,,,0,0.2,30.0
600,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.38062686856026,91.46777642580182,,tomato,0,1.0,12.0,24.0,58.75000000000426,,,0,0.2,30.0
601,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,52.02923138459625,91.8234746319387,,tomato,0,1.0,12.0,24.0,60.00000000000455,,,0,0.2,30.0
602,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.67783590063224,92.17917283807557,,tomato,0,1.0,12.0,24.0,61.25000000000483,,,0,0.2,30.0
603,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,51.32644041666823,92.53487104421245,,tomato,0,1.0,12.0,24.0,62.500000000005116,,,0,0.2,30.0
604,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.975044932704215,92.89056925034933,,tomato,0,1.0,12.0,24.0,63.7500000000054,,,0,0.2,30.0
605,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.6236494487402,93.24626745648621,,tomato,0,1.0,12.0,24.0,65.00000000000568,,,0,0.2,30.0
606,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,50.27225396477619,93.60196566262309,,tomato,0,1.0,12.0,24.0,66.25000000000597,,,0,0.2,30.0
607,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.92085848081218,93.95766386875997,,tomato,0,1.0,12.0,24.0,67.50000000000625,,,0,0.2,30.0
608,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.569462996848166,94.31336207489684,,tomato,0,1.0,12.0,24.0,68.75000000000654,,,0,0.2,30.0
609,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,49.218067512884154,94.66906028103372,,tomato,0,1.0,12.0,24.0,70.00000000000682,,,0,0.2,30.0
610,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.86667202892014,95.0247584871706,,tomato,0,1.0,12.0,24.0,71.2500000000071,,,0,0.2,30.0
611,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.51527654495613,95.38045669330758,,tomato,0,1.0,12.0,24.0,72.50000000000739,,,0,0.2,30.0
612,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,48.16388106099212,95.73615489944488,,tomato,0,1.0,12.0,24.0,73.75000000000767,,,0,0.2,30.0
613,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.812485577028106,96.09185310558219,,tomato,0,1.0,12.0,24.0,75.00000000000796,,,0,0.2,30.0
614,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.461090093064094,96.4475513117195,,tomato,0,1.0,12.0,24.0,76.25000000000824,,,0,0.2,30.0
615,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,47.10969460910008,96.8032495178568,,tomato,0,1.0,12.0,24.0,77.50000000000853,,,0,0.2,30.0
616,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.75829912513607,97.1589477239941,,tomato,0,1.0,12.0,24.0,78.75000000000881,,,0,0.2,30.0
617,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.40690364117206,97.5146459301314,,tomato,0,1.0,12.0,24.0,80.0000000000091,,,0,0.2,30.0
618,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,46.055508157208045,97.8703441362687,,tomato,0,1.0,12.0,24.0,81.25000000000938,,,0,0.2,30.0
619,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.70411267324403,98.226042342406,,tomato,0,1.0,12.0,24.0,82.50000000000966,,,0,0.2,30.0
620,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.35271718928002,98.58174054854331,,tomato,0,1.0,12.0,24.0,83.75000000000995,,,0,0.2,30.0
621,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,45.00132170531601,98.93743875468061,,tomato,0,1.0,12.0,24.0,85.00000000001023,,,0,0.2,30.0
622,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.649926221352,99.29313696081792,,tomato,0,1.0,12.0,24.0,86.25000000001052,,,0,0.2,30.0
623,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.298530737387985,99.64883516695522,,tomato,0,1.0,12.0,24.0,87.5000000000108,,,0,0.2,30.0
624,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.94713525342397,100.00453337309251,,tomato,0,1.0,12.0,24.66756619610841,88.47591077356992,,,0,0.2,30.0
625,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.59573976945996,100.36023157922982,,tomato,0,1.0,12.0,25.545942769935266,89.36526705456868,,,0,0.2,30.0
626,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.24434428549595,100.71592978536712,,tomato,0,1.0,12.0,26.42431934376212,90.25462333556743,,,0,0.2,30.0
627,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.89294880153194,101.07162799150443,,tomato,0,1.0,12.0,27.302695917588977,91.14397961656618,,,0,0.2,30.0
628,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.541553317567924,101.42732619764173,,tomato,0,1.0,12.0,28.181072491415833,92.03333589756494,,,0,0.2,30.0
629,0,1,,0,2,tomato,1.9833333333333287,1,0,3,,0.0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.19015783360391,101.78302440377904,,tomato,0,1.0,12.0,29.05944906524269,92.9226921785637,,,0,0.2,30.0
