tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a321d74b26a7b8cc_score,player_8b96d76e_x,player_8b96d76e_y,player_8b96d76e_move_target,player_8b96d76e_item,player_8b96d76e_score,player_8b96d76e_cut_speed,player_8b96d76e_speed,player_5718437c_x,player_5718437c_y,player_5718437c_move_target,player_5718437c_item,player_5718437c_score,player_5718437c_cut_speed,player_5718437c_speed
340,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.95266303837997,24.001039909533944,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
341,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.20266302477052,24.000855458739217,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
342,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.45266301116106,24.00067100794449,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
343,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.70266299755161,24.000486557149763,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
344,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.125,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.95266298394216,24.000302106355036,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
345,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.11132055206235,25.240192333785643,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
346,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.26997812018254,26.48008256121625,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
347,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.42863568830273,27.719972788646857,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
348,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.58729325642292,28.959863016077463,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
349,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.74595082454312,30.19975324350807,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
350,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.375,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.9046083926633,31.439643470938677,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
351,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.0632659607835,32.67953369836928,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
352,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.22192352890369,33.91942392579989,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
353,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.38058109702402,35.1593141532305,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
354,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.53923866514492,36.399204380661104,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
355,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.69789623326582,37.63909460809171,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
356,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.85655380138672,38.87898483552232,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
357,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.75606177457885,40.031349119260334,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
358,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.8781209629847,40.92113557192058,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
359,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.00018015139054,41.810922024580826,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
360,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.12223933979638,42.70070847724107,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
361,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.24429852820222,43.59049492990132,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
362,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.36635771660806,44.480281382561564,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
363,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.4884169050139,45.37006783522181,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
364,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.61047609341975,46.25985428788206,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
365,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.73253528182559,47.1496407405423,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
366,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.85459447023143,48.03942719320255,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
367,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.976653658637275,48.929213645862795,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
368,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.09871284704312,49.81900009852304,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
369,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.22077203544896,50.70878655118329,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
370,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.3428312238548,51.59857300384353,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
371,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.46489041226095,52.48835945650378,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
372,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.58694960066732,53.378145909164026,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
373,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.709008789073685,54.26793236182427,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
374,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.83106797748006,55.15771881448452,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
375,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
376,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
377,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
378,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
379,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.583333333333334,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
380,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.6250000000000007,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
381,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.6666666666666674,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
382,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
383,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
384,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
385,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
386,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
387,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
388,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
389,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
390,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
391,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
392,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
393,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
394,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
395,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
396,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
397,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
398,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.375,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
399,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.4166666666666665,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
400,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
401,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
402,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.541666666666666,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
403,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.5833333333333326,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
404,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.624999999999999,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
405,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.6666666666666656,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
406,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.708333333333332,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
407,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
408,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.791666666666665,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
409,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.8333333333333317,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
410,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.8749999999999982,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
411,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
412,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
413,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.999999999999998,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
414,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.0416666666666643,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
415,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.083333333333331,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
416,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.1249999999999973,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
417,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.166666666666664,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
418,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.2083333333333304,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
419,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.249999999999997,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
420,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.2916666666666634,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
421,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato_cut,3.33333333333333,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.0,56.0,,,0,1.0,30.0,24.0,56.0,,,0,1.0,30.0
