tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,e478e72b3bb853c0_score,player_7a1d24fb_x,player_7a1d24fb_y,player_7a1d24fb_move_target,player_7a1d24fb_item,player_7a1d24fb_score,player_7a1d24fb_cut_speed,player_7a1d24fb_speed,player_46820551_x,player_46820551_y,player_46820551_move_target,player_46820551_item,player_46820551_score,player_46820551_cut_speed,player_46820551_speed,3284caf7de673929_score,e22dfb645001a75e_message,e0eec521a53e3f6c_score
1563,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2833333333333243,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,125.03984489161019,34.96015510838981,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1564,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.2916666666666576,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.68629150101697,35.31370849898303,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1565,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.299999999999991,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,124.33273811042375,35.66726188957625,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1566,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3083333333333242,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.97918471983053,36.02081528016947,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1567,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3166666666666575,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.62563132923731,36.37436867076269,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1568,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.324999999999991,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,123.27207793864409,36.72792206135591,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1569,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.333333333333324,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.91852454805087,37.08147545194913,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1570,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3416666666666575,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.56497115745765,37.43502884254235,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1571,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3499999999999908,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,122.21141776686443,37.78858223313557,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1572,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.358333333333324,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.85786437627121,38.14213562372879,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1573,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3666666666666574,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.50431098567799,38.49568901432201,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1574,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3749999999999907,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,121.15075759508477,38.84924240491523,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1575,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.383333333333324,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.79720420449155,39.20279579550845,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1576,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3916666666666573,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.44365081389833,39.55634918610167,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1577,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.3999999999999906,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,120.04471075017727,39.80221161601552,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1578,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.408333333333324,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.54474873659103,39.808374810868834,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1579,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.416666666666657,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,119.04478672300479,39.81453800572215,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1580,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.54482470941855,39.82070120057546,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1581,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,118.04486269583231,39.82686439542878,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1582,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.54490068224607,39.83302759028209,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1583,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,tomato_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,117.04493866865982,39.83919078513541,,plate,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,
1584,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.54497665507358,39.84535397998872,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1585,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,116.04501464148734,39.85151717484204,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1586,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.5450526279011,39.85768036969535,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1587,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,115.04509061431486,39.86384356454867,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1588,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.54512860072862,39.87000675940198,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1589,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,114.04516658714238,39.876169954255296,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1590,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.54520457355613,39.88233314910861,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1591,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,113.04524255996989,39.888496343961926,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1592,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.54528054638365,39.89465953881524,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1593,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,112.04531853279741,39.900822733668555,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1594,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.54535651921117,39.90698592852187,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1595,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,111.04539450562493,39.913149123375185,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1596,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.54543249203869,39.91931231822871,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1597,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,110.04547047845244,39.92547551308238,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1598,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.5455084648662,39.93163870793605,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1599,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,109.04554645127996,39.93780190278972,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1600,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.54558443769372,39.94396509764339,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1601,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,108.04562242410748,39.95012829249706,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1602,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.54566041052124,39.95629148735073,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1603,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,107.045698396935,39.9624546822044,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1604,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.54573638334875,39.96861787705807,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1605,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,106.04577436976251,39.97478107191174,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1606,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.54581235617627,39.98094426676541,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1607,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,105.04585034259003,39.98710746161908,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1608,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.54588832900379,39.99327065647275,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1609,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,104.04591492116134,39.99760726061339,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1610,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.54591492672108,39.997681819757275,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1611,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,103.04591493228082,39.9977563789012,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1612,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.54591493784056,39.99783093804513,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1613,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,102.0459149434003,39.99790549718905,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1614,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.54591494896005,39.99798005633298,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1615,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,101.04591495451979,39.9980546154769,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1616,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.54591496007953,39.99812917462083,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1617,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,100.04591496563927,39.998203733764754,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1618,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.54591497119901,39.99827829290868,,plate,0,1.0,12.0,24.0,24.0,,tomato_cut,0,0.2,30.0,,,
1619,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,99.04591497675875,39.998352852052605,,plate,0,1.0,12.0,25.24999999999993,24.0,,tomato_cut,0,0.2,30.0,,,
1620,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.5459149823185,39.99842741119653,,plate,0,1.0,12.0,26.499999999999858,24.0,,tomato_cut,0,0.2,30.0,,,
1621,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,98.04591498787823,39.998501970340456,,plate,0,1.0,12.0,27.749999999999787,24.0,,tomato_cut,0,0.2,30.0,,,
1622,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.54591499343798,39.99857652948438,,plate,0,1.0,12.0,28.999999999999716,24.0,,tomato_cut,0,0.2,30.0,,,
1623,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,97.04591499899772,39.99865108862831,,plate,0,1.0,12.0,30.249999999999645,24.0,,tomato_cut,0,0.2,30.0,,,
1624,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.54591500455746,39.99872564777223,,plate,0,1.0,12.0,31.499999999999574,24.0,,tomato_cut,0,0.2,30.0,,,
1625,train,True,0,1,,0.0,0,0,2,,0.0,0,1,0,None_cut,3.4249999999999905,3,2,2,plate,2,3,tomato,2,4,tomato,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,0.0,96.0459150101172,39.99880020691616,,plate,0,1.0,12.0,32.749999999999716,24.0,,tomato_cut,0,0.2,30.0,,,
