tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa58fbb5e538276c_score,player_12178d43_x,player_12178d43_y,player_12178d43_move_target,player_12178d43_item,player_12178d43_score,player_12178d43_cut_speed,player_12178d43_speed,player_21d3b850_x,player_21d3b850_y,player_21d3b850_move_target,player_21d3b850_item,player_21d3b850_score,player_21d3b850_cut_speed,player_21d3b850_speed
1398,0,1,,0,2,tomato,2.6666666666666656,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1399,0,1,,0,2,tomato,2.708333333333332,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1400,0,1,,0,2,tomato,2.7499999999999987,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1401,0,1,,0,2,tomato,2.791666666666665,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1402,0,1,,0,2,tomato,2.8333333333333317,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1403,0,1,,0,2,tomato,2.8749999999999982,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1404,0,1,,0,2,tomato,2.9166666666666647,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1405,0,1,,0,2,tomato,2.9583333333333313,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1406,0,1,,0,2,tomato,2.999999999999998,2,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1407,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1408,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_cut,0,1.0,30.0
1409,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,57.250000000000284,,tomato_cut,0,1.0,30.0
1410,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,58.50000000000057,,tomato_cut,0,1.0,30.0
1411,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,59.75000000000085,,tomato_cut,0,1.0,30.0
1412,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,61.00000000000114,,tomato_cut,0,1.0,30.0
1413,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,62.25000000000142,,tomato_cut,0,1.0,30.0
1414,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,63.500000000001705,,tomato_cut,0,1.0,30.0
1415,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,64.75000000000199,,tomato_cut,0,1.0,30.0
1416,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,66.00000000000227,,tomato_cut,0,1.0,30.0
1417,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,67.25000000000256,,tomato_cut,0,1.0,30.0
1418,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,68.50000000000284,,tomato_cut,0,1.0,30.0
1419,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,69.75000000000313,,tomato_cut,0,1.0,30.0
1420,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,71.00000000000341,,tomato_cut,0,1.0,30.0
1421,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,tomato_cut,0,1.0,30.0
1422,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1423,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1424,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1425,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1426,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1427,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1428,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1429,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1430,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1431,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1432,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1433,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1434,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1435,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1436,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1437,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1438,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1439,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1440,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1441,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1442,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1443,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1444,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1445,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1446,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1447,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1448,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1449,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1450,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1451,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1452,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1453,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1454,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1455,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1456,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1457,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1458,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1459,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1460,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1461,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1462,0,1,,0,2,tomato_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1463,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,,0,1.0,30.0
1464,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1465,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1466,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1467,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1468,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1469,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1470,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1471,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1472,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1473,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1474,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1475,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1476,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1477,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
1478,0,1,,0,2,None_cut,4.0,3,0,3,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0,72.0,,tomato_salad,0,1.0,30.0
