tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,fa1765f789d7e85b_score,player_e664e774_x,player_e664e774_y,player_e664e774_move_target,player_e664e774_item,player_e664e774_score,player_e664e774_cut_speed,player_e664e774_speed,player_f3cd20a1_x,player_f3cd20a1_y,player_f3cd20a1_move_target,player_f3cd20a1_item,player_f3cd20a1_score,player_f3cd20a1_cut_speed,player_f3cd20a1_speed
1119,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.84541119903269,84.48822806227375,,tomato_salad,0,1.0,12.0,63.954951288347445,64.04504871165256,,,0,0.2,30.0
1120,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.85160010579541,83.98826636630722,,tomato_salad,0,1.0,12.0,64.8388347648305,63.161165235169506,,,0,0.2,30.0
1121,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.857789012558136,83.48830467034068,,tomato_salad,0,1.0,12.0,65.72271824131354,62.277281758686456,,,0,0.2,30.0
1122,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.86397791932086,82.98834297437415,,tomato_salad,0,1.0,12.0,66.6066017177966,61.39339828220341,,,0,0.2,30.0
1123,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.87016682608358,82.48838127840762,,tomato_salad,0,1.0,12.0,67.49048519427964,60.50951480572036,,,0,0.2,30.0
1124,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.87635573284631,81.98841958244108,,tomato_salad,0,1.0,12.0,68.37436867076269,59.62563132923731,,,0,0.2,30.0
1125,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.88254463960904,81.48845788647455,,tomato_salad,0,1.0,12.0,69.25825214724574,58.74174785275426,,,0,0.2,30.0
1126,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.88873354637176,80.98849619050802,,tomato_salad,0,1.0,12.0,70.14213562372879,57.85786437627121,,,0,0.2,30.0
1127,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.894922453134484,80.48853449454148,,tomato_salad,0,1.0,12.0,71.02601910021184,56.97398089978816,,,0,0.2,30.0
1128,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.90111135989721,79.98857279857495,,tomato_salad,0,1.0,12.0,71.90990257669489,56.09009742330511,,,0,0.2,30.0
1129,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.90730026665993,79.48861110260842,,tomato_salad,0,1.0,12.0,72.79378605317794,55.20621394682206,,,0,0.2,30.0
1130,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.913489173422654,78.98864940664188,,tomato_salad,0,1.0,12.0,73.67766952966099,54.32233047033901,,,0,0.2,30.0
1131,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.91967808018538,78.48868771067535,,tomato_salad,0,1.0,12.0,74.56155300614404,53.43844699385596,,,0,0.2,30.0
1132,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9258669869481,77.98872601470882,,tomato_salad,0,1.0,12.0,75.44543648262709,52.55456351737291,,,0,0.2,30.0
1133,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.93205589371083,77.48876431874228,,tomato_salad,0,1.0,12.0,76.32931995911014,51.67068004088986,,,0,0.2,30.0
1134,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.938244800473555,76.98880262277575,,tomato_salad,0,1.0,12.0,77.21320343559319,50.786796564406814,,,0,0.2,30.0
1135,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.94443370723628,76.48884092680922,,tomato_salad,0,1.0,12.0,78.09708691207624,49.902913087923764,,,0,0.2,30.0
1136,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.950622613999,75.98887923084268,,tomato_salad,0,1.0,12.0,78.98097038855929,49.019029611440715,,,0,0.2,30.0
1137,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.956811520761725,75.48891753487615,,tomato_salad,0,1.0,12.0,79.86485386504233,48.135146134957665,,,0,0.2,30.0
1138,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.96300042752445,74.98895583890962,,tomato_salad,0,1.0,12.0,80.74873734152538,47.251262658474616,,,0,0.2,30.0
1139,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.96918933428717,74.48899414294308,,tomato_salad,0,1.0,12.0,81.63262081800843,46.367379181991566,,,0,0.2,30.0
1140,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.9753782410499,73.98903244697655,,tomato_salad,0,1.0,12.0,82.51650429449148,45.48349570550852,,,0,0.2,30.0
1141,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.981567147812626,73.48907075101002,,tomato_salad,0,1.0,12.0,83.40038777097453,44.59961222902547,,,0,0.2,30.0
1142,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.98775605457535,72.98910905504349,,tomato_salad,0,1.0,12.0,84.28427124745758,43.71572875254242,,,0,0.2,30.0
1143,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,55.99394496133807,72.48914735907695,,tomato_salad,0,1.0,12.0,85.16815472394063,42.83184527605937,,,0,0.2,30.0
1144,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.145117130006085,72.04977287074414,,tomato_salad,0,1.0,12.0,86.05203820042368,41.94796179957632,,,0,0.2,30.0
1145,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.49650427940044,71.69406643104836,,tomato_salad,0,1.0,12.0,86.93592167690673,41.06407832309327,,,0,0.2,30.0
1146,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.847891428794796,71.33835999135258,,tomato_salad,0,1.0,12.0,87.81980515338978,40.18019484661022,,,0,0.2,30.0
1147,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.19927857818915,70.9826535516568,,tomato_salad,0,1.0,12.0,88.70368862987283,39.29631137012717,,,0,0.2,30.0
1148,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.55066572758351,70.62694711196102,,tomato_salad,0,1.0,12.0,89.58757210635588,38.41242789364412,,,0,0.2,30.0
1149,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.90205287697786,70.27124067226524,,tomato_salad,0,1.0,12.0,90.47145558283893,37.52854441716107,,,0,0.2,30.0
1150,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.25344002637222,69.91553423256946,,tomato_salad,0,1.0,12.0,91.35533905932198,36.64466094067802,,,0,0.2,30.0
1151,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.60482717576657,69.55982779287368,,tomato_salad,0,1.0,12.0,92.23922253580503,35.76077746419497,,,0,0.2,30.0
1152,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.95621432516093,69.2041213531779,,tomato_salad,0,1.0,12.0,93.12310601228808,34.876893987711924,,,0,0.2,30.0
1153,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.307601474555284,68.84841491348212,,tomato_salad,0,1.0,12.0,94.00698948877113,33.993010511228874,,,0,0.2,30.0
1154,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.65898862394964,68.49270847378634,,tomato_salad,0,1.0,12.0,94.89087296525418,33.109127034745825,,,0,0.2,30.0
1155,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.010375773343995,68.13700203409056,,tomato_salad,0,1.0,12.0,95.77475644173722,32.225243558262775,,,0,0.2,30.0
1156,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.36176292273835,67.78129559439478,,tomato_salad,0,1.0,12.0,96.65863991822027,31.341360081779726,,,0,0.2,30.0
1157,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.713150072132706,67.425589154699,,tomato_salad,0,1.0,12.0,97.54252339470332,30.457476605296677,,,0,0.2,30.0
1158,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.06453722152706,67.06988271500322,,tomato_salad,0,1.0,12.0,98.42640687118637,29.573593128813627,,,0,0.2,30.0
1159,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.41592437092142,66.71417627530744,,tomato_salad,0,1.0,12.0,99.31029034766942,28.689709652330578,,,0,0.2,30.0
1160,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.19035936987031,66.26794715220953,,tomato_salad,0,1.0,12.0,100.19417382415247,27.80582617584753,,,0,0.2,30.0
1161,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.9647943688192,65.82171802911162,,tomato_salad,0,1.0,12.0,101.07805730063552,26.92194269936448,,,0,0.2,30.0
1162,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.73922936776809,65.37548890601371,,tomato_salad,0,1.0,12.0,101.96194077711857,26.03805922288143,,,0,0.2,30.0
1163,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.51366436671698,64.9292597829158,,tomato_salad,0,1.0,12.0,102.84582425360162,25.15417574639838,,,0,0.2,30.0
1164,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.28809936566587,64.4830306598179,,tomato_salad,0,1.0,12.0,103.72970773008467,24.27029226991533,,,0,0.2,30.0
1165,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.06253436461476,64.03680153671999,,tomato_salad,0,1.0,12.0,102.84582425360162,25.15417574639838,,,0,0.2,30.0
1166,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.836969363563654,63.590572413622084,,tomato_salad,0,1.0,12.0,101.96194077711857,26.03805922288143,,,0,0.2,30.0
1167,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.611404362512545,63.144343290524176,,tomato_salad,0,1.0,12.0,101.07805730063552,26.92194269936448,,,0,0.2,30.0
1168,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.385839361461436,62.69811416742627,,tomato_salad,0,1.0,12.0,100.19417382415247,27.80582617584753,,,0,0.2,30.0
1169,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.16027436041033,62.25188504432836,,tomato_salad,0,1.0,12.0,99.31029034766942,28.689709652330578,,,0,0.2,30.0
1170,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.93470935935922,61.80565592123045,,tomato_salad,0,1.0,12.0,98.42640687118637,29.573593128813627,,,0,0.2,30.0
1171,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.70914435830811,61.359426798132546,,tomato_salad,0,1.0,12.0,97.54252339470332,30.457476605296677,,,0,0.2,30.0
1172,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.483579357257,60.91319767503464,,tomato_salad,0,1.0,12.0,96.65863991822027,31.341360081779726,,,0,0.2,30.0
1173,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.25801435620589,60.46696855193673,,tomato_salad,0,1.0,12.0,95.77475644173722,32.225243558262775,,,0,0.2,30.0
1174,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.03244935515478,60.02073942883882,,tomato_salad,0,1.0,12.0,94.89087296525418,33.109127034745825,,,0,0.2,30.0
1175,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.80688435410367,59.574510305740915,,tomato_salad,0,1.0,12.0,94.00698948877113,33.993010511228874,,,0,0.2,30.0
1176,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.581319353052564,59.12828118264301,,tomato_salad,0,1.0,12.0,93.12310601228808,34.876893987711924,,,0,0.2,30.0
1177,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.355754352001455,58.6820520595451,,tomato_salad,0,1.0,12.0,92.23922253580503,35.76077746419497,,,0,0.2,30.0
1178,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,57.130189350950346,58.23582293644719,,tomato_salad,0,1.0,12.0,91.35533905932198,36.64466094067802,,,0,0.2,30.0
1179,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.90462434989924,57.789593813349285,,tomato_salad,0,1.0,12.0,90.47145558283893,37.52854441716107,,,0,0.2,30.0
1180,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.67905934884813,57.34336469025138,,tomato_salad,0,1.0,12.0,89.58757210635588,38.41242789364412,,,0,0.2,30.0
1181,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.45349434779745,56.89713556715347,,tomato_salad,0,1.0,12.0,88.70368862987283,39.29631137012717,,,0,0.2,30.0
1182,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.22792934674684,56.45090644405556,,tomato_salad,0,1.0,12.0,87.66241595481573,39.806756154860246,,,0,0.2,30.0
1183,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.09803840977804,55.981559889186684,,tomato_salad,0,1.0,12.0,86.4125110863,39.822177557506144,,,0,0.2,30.0
1184,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.09497123217352,55.48156929685396,,tomato_salad,0,1.0,12.0,85.16260621778427,39.83759896015204,,,0,0.2,30.0
1185,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.091904054569,54.98157870452124,,tomato_salad,0,1.0,12.0,83.91270134926854,39.85302036279794,,,0,0.2,30.0
1186,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.08883687696448,54.48158811218852,,tomato_salad,0,1.0,12.0,82.66279648075282,39.868441765444146,,,0,0.2,30.0
1187,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.08576969935996,53.9815975198558,,tomato_salad,0,1.0,12.0,81.41289161223709,39.8838631680904,,,0,0.2,30.0
1188,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.08270252175544,53.481606927523075,,tomato_salad,0,1.0,12.0,80.16298674372136,39.89928457073665,,,0,0.2,30.0
1189,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.079635344150915,52.98161633519035,,tomato_salad,0,1.0,12.0,78.91308187520563,39.914705973382894,,,0,0.2,30.0
1190,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.076568166546394,52.48162574285763,,tomato_salad,0,1.0,12.0,77.6631770066899,39.93012737602914,,,0,0.2,30.0
1191,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.283333333333328,2,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,56.07350098894187,51.98163515052491,,tomato_salad,0,1.0,12.0,76.41327213817418,39.945548778675395,,,0,0.2,30.0
