tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,c9df4aeb99167dda_score,player_c0983c61_x,player_c0983c61_y,player_c0983c61_move_target,player_c0983c61_item,player_c0983c61_score,player_c0983c61_cut_speed,player_c0983c61_speed,player_98027992_x,player_98027992_y,player_98027992_move_target,player_98027992_item,player_98027992_score,player_98027992_cut_speed,player_98027992_speed
801,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001215403418,46.83871878495581,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
802,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00001104326013,46.21371878495709,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
803,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000993248608,45.58871878495837,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
804,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000882171203,44.963718784959646,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
805,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000771093798,44.338718784960925,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
806,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000660016393,43.713718784962204,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
807,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000548938988,43.08871878496348,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
808,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000437861583,42.46371878496476,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
809,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.00000326784178,41.83871878496604,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
810,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000002157067726,41.21371878496732,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
811,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.000001046293676,40.5887187849686,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
812,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.83747512939479,40.03046311241405,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
813,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.3982177858509,39.58585318658876,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
814,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.95896044230702,39.14124326076347,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
815,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.51970309876313,38.69663333493818,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
816,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.080445755219245,38.25202340911289,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
817,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.64118841167536,37.8074134832876,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
818,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.20193106813147,37.36280355746231,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
819,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.762673724587586,36.91819363163702,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
820,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.3234163810437,36.47358370581173,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
821,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.88415903749981,36.02897377998644,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
822,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.44490169395593,35.58436385416115,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
823,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.00564435041204,35.13975392833586,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
824,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.566387006868005,34.69514400251057,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
825,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.127129663323856,34.25053407668528,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
826,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.687872319779714,33.80592415085999,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
827,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.24861497623557,33.3613142250347,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
828,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.80935763269142,32.91670429920941,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
829,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.370100289147274,32.47209437338412,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
830,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.930842945603118,32.02748444755883,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
831,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.491585602058876,31.582874521733537,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
832,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.052328258514635,31.138264595908247,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
833,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.613070914970393,30.693654670082957,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
834,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.17381357142615,30.249044744257667,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
835,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.73455622788191,29.804434818432377,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
836,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.29529888433767,29.359824892607087,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
837,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.856041540793427,28.915214966781797,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
838,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,28.416784197249186,28.470605040956507,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
839,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.977526853704944,28.025995115131217,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
840,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.538269510160703,27.581385189305927,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
841,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,27.09901216661646,27.136775263480637,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
842,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.65975482307222,26.692165337655155,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
843,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,26.220497479527978,26.247555411829605,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
844,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.781240135983737,25.802945486004056,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
845,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,25.341982792439495,25.358335560178503,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
846,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.902725448895254,24.913725634352954,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
847,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.463468105351012,24.469115708527404,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
848,0,1,,0,2,,0,3,,1,0,,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,tomato,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
849,0,1,,0,2,,0,3,,1,0,tomato,0.0,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
850,0,1,,0,2,,0,3,,1,0,tomato,0.041666666666666664,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
851,0,1,,0,2,,0,3,,1,0,tomato,0.08333333333333333,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
852,0,1,,0,2,,0,3,,1,0,tomato,0.125,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
853,0,1,,0,2,,0,3,,1,0,tomato,0.16666666666666666,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
854,0,1,,0,2,,0,3,,1,0,tomato,0.20833333333333331,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
855,0,1,,0,2,,0,3,,1,0,tomato,0.24999999999999997,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
856,0,1,,0,2,,0,3,,1,0,tomato,0.29166666666666663,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
857,0,1,,0,2,,0,3,,1,0,tomato,0.3333333333333333,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
858,0,1,,0,2,,0,3,,1,0,tomato,0.375,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
859,0,1,,0,2,,0,3,,1,0,tomato,0.4166666666666667,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
860,0,1,,0,2,,0,3,,1,0,tomato,0.45833333333333337,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
861,0,1,,0,2,,0,3,,1,0,tomato,0.5,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
862,0,1,,0,2,,0,3,,1,0,tomato,0.5416666666666666,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
863,0,1,,0,2,,0,3,,1,0,tomato,0.5833333333333333,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
864,0,1,,0,2,,0,3,,1,0,tomato,0.6249999999999999,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
865,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666665,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
866,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333331,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
867,0,1,,0,2,,0,3,,1,0,tomato,0.7499999999999998,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
868,0,1,,0,2,,0,3,,1,0,tomato,0.7916666666666664,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
869,0,1,,0,2,,0,3,,1,0,tomato,0.833333333333333,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
870,0,1,,0,2,,0,3,,1,0,tomato,0.8749999999999997,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
871,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666663,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
872,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333329,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
873,0,1,,0,2,,0,3,,1,0,tomato,0.9999999999999996,0,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
874,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666663,1,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
875,0,1,,0,2,,0,3,,1,0,tomato,1.083333333333333,1,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
876,0,1,,0,2,,0,3,,1,0,tomato,1.1249999999999998,1,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
877,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666665,1,2,0,tomato,1.4583333333333324,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,24.0,,,0,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
