tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aec32225e7c6947c_score,player_064638ed_x,player_064638ed_y,player_064638ed_move_target,player_064638ed_item,player_064638ed_score,player_064638ed_cut_speed,player_064638ed_speed,player_ac9a300e_x,player_ac9a300e_y,player_ac9a300e_move_target,player_ac9a300e_item,player_ac9a300e_score,player_ac9a300e_cut_speed,player_ac9a300e_speed
2696,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.54543249203869,39.91931231822871,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2697,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.04547047845244,39.92547551308238,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2698,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.5455084648662,39.93163870793605,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2699,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.04554645127996,39.93780190278972,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2700,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.54558443769372,39.94396509764339,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2701,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.04562242410748,39.95012829249706,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2702,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.54566041052124,39.95629148735073,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2703,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.045698396935,39.9624546822044,,plate,1,1.0,12.0,104.0,24.0,,plate,3,0.2,30.0
2704,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.54573638334875,39.96861787705807,,plate,1,1.0,12.0,102.74999999999972,24.0,,plate,3,0.2,30.0
2705,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.04577436976251,39.97478107191174,,plate,1,1.0,12.0,101.49999999999943,24.0,,plate,3,0.2,30.0
2706,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.54581235617627,39.98094426676541,,plate,1,1.0,12.0,100.24999999999915,24.0,,plate,3,0.2,30.0
2707,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.04585034259003,39.98710746161908,,plate,1,1.0,12.0,98.99999999999886,24.0,,plate,3,0.2,30.0
2708,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.54588832900379,39.99327065647275,,plate,1,1.0,12.0,97.74999999999858,24.0,,plate,3,0.2,30.0
2709,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.08921341235464,40.10301158955734,,plate,1,1.0,12.0,96.4999999999983,24.0,,plate,3,0.2,30.0
2710,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.73354172189204,40.4544339118474,,plate,1,1.0,12.0,95.24999999999801,24.0,,plate,3,0.2,30.0
2711,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.3778700314304,40.805856234137465,,plate,1,1.0,12.0,93.99999999999773,24.0,,plate,3,0.2,30.0
2712,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.02219834096886,41.15727855642753,,plate,1,1.0,12.0,92.74999999999744,24.0,,plate,3,0.2,30.0
2713,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.66652665050732,41.50870087871759,,plate,1,1.0,12.0,91.49999999999716,24.0,,plate,3,0.2,30.0
2714,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.31085496004577,41.86012320100765,,plate,1,1.0,12.0,90.24999999999687,24.0,,plate,3,0.2,30.0
2715,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.95518326958423,42.211545523297715,,plate,1,1.0,12.0,88.99999999999659,24.0,,plate,3,0.2,30.0
2716,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.59951157912269,42.56296784558778,,plate,1,1.0,12.0,87.7499999999963,24.0,,plate,3,0.2,30.0
2717,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.24383988866114,42.91439016787784,,plate,1,1.0,12.0,86.49999999999602,24.0,,plate,3,0.2,30.0
2718,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.88816819819961,43.2658124901679,,plate,1,1.0,12.0,85.24999999999574,24.0,,plate,3,0.2,30.0
2719,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.53249650773806,43.617234812457966,,plate,1,1.0,12.0,83.99999999999545,24.0,,plate,3,0.2,30.0
2720,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.17682481727653,43.96865713474803,,plate,1,1.0,12.0,82.74999999999517,24.0,,plate,3,0.2,30.0
2721,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.82115312681498,44.32007945703809,,plate,1,1.0,12.0,81.49999999999488,24.0,,plate,3,0.2,30.0
2722,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.46548143635344,44.67150177932815,,plate,1,1.0,12.0,80.2499999999946,24.0,,plate,3,0.2,30.0
2723,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.1098097458919,45.022924101618216,,plate,1,1.0,12.0,78.99999999999432,24.0,,plate,3,0.2,30.0
2724,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.75413805543036,45.37434642390828,,plate,1,1.0,12.0,77.74999999999403,24.0,,plate,3,0.2,30.0
2725,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.39846636496881,45.72576874619834,,plate,1,1.0,12.0,76.49999999999375,24.0,,plate,3,0.2,30.0
2726,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.04279467450726,46.0771910684884,,plate,1,1.0,12.0,75.24999999999346,24.0,,plate,3,0.2,30.0
2727,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.68712298404573,46.428613390778466,,plate,1,1.0,12.0,73.99999999999318,24.0,,plate,3,0.2,30.0
2728,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.33145129358418,46.78003571306853,,plate,1,1.0,12.0,72.7499999999929,24.0,,plate,3,0.2,30.0
2729,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.97577960312265,47.13145803535859,,plate,1,1.0,12.0,71.70196048263347,24.49189088134284,,plate,3,0.2,30.0
2730,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.6201079126611,47.482880357648654,,plate,1,1.0,12.0,70.81260420163471,25.37026745516934,,plate,3,0.2,30.0
2731,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.26443622219956,47.834302679938716,,plate,1,1.0,12.0,69.92324792063596,26.24864402899584,,plate,3,0.2,30.0
2732,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.90876453173793,48.18572500222878,,plate,1,1.0,12.0,69.0338916396372,27.12702060282234,,plate,3,0.2,30.0
2733,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.55309284127604,48.53714732451884,,plate,1,1.0,12.0,68.14453535863845,28.00539717664884,,plate,3,0.2,30.0
2734,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.19742115081415,48.888569646809195,,plate,1,1.0,12.0,67.2551790776397,28.883773750475342,,plate,3,0.2,30.0
2735,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.84174946035226,49.23999196909963,,plate,1,1.0,12.0,66.36582279664094,29.762150324301842,,plate,3,0.2,30.0
2736,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.48607776989037,49.59141429139006,,plate,1,1.0,12.0,65.47646651564219,30.640526898128343,,plate,3,0.2,30.0
2737,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.13040607942848,49.942836613680484,,plate,1,1.0,12.0,64.58711023464343,31.518903471954843,,plate,3,0.2,30.0
2738,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.77473438896659,50.294258935970916,,plate,1,1.0,12.0,63.69775395364444,32.39728004578134,,plate,3,0.2,30.0
2739,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.4190626985047,50.64568125826135,,plate,1,1.0,12.0,62.80839767264497,33.275656619607844,,plate,3,0.2,30.0
2740,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.063391008042814,50.99710358055177,,plate,1,1.0,12.0,61.91904139164551,34.154033193434344,,plate,3,0.2,30.0
2741,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.707719317580924,51.348525902842205,,plate,1,1.0,12.0,61.02968511064632,35.032409767260845,,plate,3,0.2,30.0
2742,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.352047627119035,51.69994822513263,,plate,1,1.0,12.0,60.14032882964735,35.910786341087345,,plate,3,0.2,30.0
2743,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.996375936657145,52.05137054742306,,plate,1,1.0,12.0,59.25097254864839,36.789162914913845,,plate,3,0.2,30.0
2744,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.640704246195256,52.402792869713494,,plate,1,1.0,12.0,58.361616267649424,37.667539488740346,,plate,3,0.2,30.0
2745,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.285032555733366,52.75421519200392,,plate,1,1.0,12.0,57.47225998665046,38.545916062566846,,plate,3,0.2,30.0
2746,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.92936086527148,53.10563751429435,,plate,1,1.0,12.0,56.582903705651496,39.424292636393346,,plate,3,0.2,30.0
2747,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.57368917480959,53.45705983658478,,plate,1,1.0,12.0,56.0,40.0,,plate,3,0.2,30.0
2748,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.2180174843477,53.80848215887521,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2749,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.86234579388581,54.15990448116564,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2750,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.50667410342392,54.51132680345607,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2751,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.15100241296203,54.8627491257465,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2752,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.79533072250014,55.21417144803693,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2753,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.43965903203825,55.56559377032736,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2754,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,plate,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2755,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2756,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2757,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2758,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2759,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2760,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.0,40.0,,,3,0.2,30.0
2761,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,56.88388347648305,39.11611652351695,,,3,0.2,30.0
2762,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,57.7677669529661,38.2322330470339,,,3,0.2,30.0
2763,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,58.65165042944915,37.34834957055085,,,3,0.2,30.0
2764,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,59.5355339059322,36.4644660940678,,,3,0.2,30.0
2765,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,60.41941738241525,35.58058261758475,,,3,0.2,30.0
2766,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,61.3033008588983,34.6966991411017,,,3,0.2,30.0
2767,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,62.187184335381346,33.812815664618654,,,3,0.2,30.0
2768,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,63.071067811864395,32.928932188135605,,,3,0.2,30.0
2769,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,63.954951288347445,32.045048711652555,,,3,0.2,30.0
2770,0,1,,0,2,None_cut,3.1583333333333248,3,0,3,tomato_cut,3.916666666666661,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.0,,,1,1.0,12.0,64.8388347648305,31.161165235169506,,,3,0.2,30.0
