tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ca6d370505a3071a_score,player_518a76b4_x,player_518a76b4_y,player_518a76b4_move_target,player_518a76b4_item,player_518a76b4_score,player_518a76b4_cut_speed,player_518a76b4_speed,player_d96d0d8f_x,player_d96d0d8f_y,player_d96d0d8f_move_target,player_d96d0d8f_item,player_d96d0d8f_score,player_d96d0d8f_cut_speed,player_d96d0d8f_speed
552,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.058333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.24864402899584,37.923247920636015,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
553,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.0666666666666584,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.59999465852644,37.567505408236656,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
554,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.0749999999999917,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,58.95134528805704,37.211762895837296,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
555,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.083333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.30269591758764,36.85602038343794,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
556,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.0916666666666583,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,59.65404654711824,36.50027787103858,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
557,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.0999999999999917,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.00539717664884,36.14453535863922,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
558,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.108333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.35674780617944,35.78879284623986,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
559,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1166666666666583,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,60.70809843571004,35.4330503338405,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
560,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1249999999999916,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.05944906524064,35.07730782144114,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
561,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.133333333333325,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.41079969477124,34.72156530904178,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
562,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.141666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,61.76215032430184,34.36582279664242,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
563,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1499999999999915,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.11350095383244,34.01008028424306,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
564,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1583333333333248,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.46485158336304,33.6543377718437,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
565,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.166666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,62.81620221289364,33.29859525944434,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
566,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1749999999999914,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.16755284242424,32.94285274704498,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
567,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.51890347195484,32.58711023464562,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
568,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.191666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,63.87025410148544,32.23136772224592,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
569,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.1999999999999913,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.22160473101604,31.875625209846195,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
570,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2083333333333246,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.57295536054664,31.51988269744648,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
571,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.216666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,64.92430599007724,31.164140185046765,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
572,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.224999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.27565661960784,30.80839767264705,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
573,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2333333333333245,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.62700724913844,30.452655160247335,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
574,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.241666666666658,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.97835787866904,30.09691264784762,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
575,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.249999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.32970850819964,29.741170135447906,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
576,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2583333333333244,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.68105913773024,29.38542762304819,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
577,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2666666666666577,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.03240976726084,29.029685110648476,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
578,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.274999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.38376039679144,28.67394259824876,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
579,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2833333333333243,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.73511102632204,28.318200085849046,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
580,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.2916666666666576,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.08646165585264,27.96245757344933,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
581,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.43781228538325,27.606715061049616,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
582,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.78916291491385,27.2509725486499,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
583,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.14051354444445,26.895230036250187,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
584,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.49186417397505,26.53948752385047,,,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
585,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.84321480350565,26.183745011450757,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
586,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.19456543303625,25.828002499051042,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
587,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.54591606256685,25.472259986651327,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
588,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.89726669209745,25.116517474251612,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
589,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.24861732162805,24.760774961851897,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
590,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.59996795115865,24.405032449452182,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
591,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
592,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
593,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
594,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
595,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
596,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
597,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
598,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
599,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
600,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
601,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
602,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
603,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
604,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
605,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
606,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,plate,0,0.2,30.0
607,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
608,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
609,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
610,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
611,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
612,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
613,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
614,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
615,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,72.0,24.0,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
616,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.64644660940678,24.35355339059322,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
617,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,71.29289321881356,24.70710678118644,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
618,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.93933982822034,25.06066017177966,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
619,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.58578643762712,25.41421356237288,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
620,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,70.2322330470339,25.7677669529661,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
621,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.87867965644068,26.12132034355932,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
622,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.52512626584746,26.47487373415254,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
623,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,69.17157287525424,26.828427124745758,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
624,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.81801948466102,27.181980515338978,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
625,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.4644660940678,27.535533905932198,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
626,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,68.11091270347458,27.889087296525418,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
627,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.75735931288136,28.242640687118637,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
628,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.40380592228814,28.596194077711857,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
629,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,67.05025253169492,28.949747468305077,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
630,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.6966991411017,29.303300858898297,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
631,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,66.34314575050848,29.656854249491516,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
632,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.98959235991526,30.010407640084736,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
633,0,1,,0,2,,0.0,0,0,3,tomato_cut,3.299999999999991,3,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,65.63603896932204,30.363961030677956,,tomato,0,1.0,12.0,24.0,56.0,,,0,0.2,30.0
