tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,74d21527e48348bc_score,player_e107d331_x,player_e107d331_y,player_e107d331_move_target,player_e107d331_item,player_e107d331_score,player_e107d331_cut_speed,player_e107d331_speed,player_b2b40133_x,player_b2b40133_y,player_b2b40133_move_target,player_b2b40133_item,player_b2b40133_score,player_b2b40133_cut_speed,player_b2b40133_speed
2578,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.5624999999999987,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2579,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.583333333333332,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2580,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.6041666666666652,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2581,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.6249999999999984,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2582,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.6458333333333317,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2583,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.666666666666665,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2584,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.6874999999999982,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2585,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.7083333333333315,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2586,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.7291666666666647,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2587,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.749999999999998,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2588,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.7708333333333313,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2589,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.7916666666666645,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2590,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.8124999999999978,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2591,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.833333333333331,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2592,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.8541666666666643,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2593,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.8749999999999976,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2594,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.8958333333333308,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2595,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.916666666666664,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2596,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.9374999999999973,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2597,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.9583333333333306,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2598,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.9791666666666639,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2599,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,1.9999999999999971,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2600,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.0208333333333304,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2601,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.041666666666664,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2602,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.0624999999999973,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2603,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.083333333333331,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2604,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.1041666666666643,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2605,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.124999999999998,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2606,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.1458333333333313,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2607,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.1666666666666647,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2608,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.1874999999999982,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2609,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.2083333333333317,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2610,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.229166666666665,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2611,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.2499999999999987,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2612,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.270833333333332,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2613,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.2916666666666656,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2614,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.312499999999999,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2615,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.3333333333333326,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2616,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.354166666666666,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2617,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.3749999999999996,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2618,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.395833333333333,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2619,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.4166666666666665,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2620,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.4375,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2621,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.4583333333333335,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2622,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.479166666666667,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2623,0,1,plate,0,2,,0,3,,1,0,tomato_cut,4.0,3,2,0,tomato,2.5000000000000004,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2624,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.520833333333334,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2625,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5416666666666674,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2626,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.562500000000001,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2627,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5833333333333344,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2628,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.604166666666668,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2629,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6250000000000013,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2630,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.645833333333335,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2631,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6666666666666683,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2632,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6875000000000018,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2633,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7083333333333353,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2634,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7291666666666687,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2635,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.750000000000002,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2636,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7708333333333357,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2637,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.791666666666669,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2638,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8125000000000027,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2639,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.833333333333336,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2640,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8541666666666696,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2641,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.875000000000003,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2642,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8958333333333366,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2643,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.91666666666667,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2644,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9375000000000036,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2645,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.958333333333337,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2646,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9791666666666705,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2647,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.000000000000004,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2648,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0208333333333375,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2649,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.041666666666671,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2650,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0625000000000044,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2651,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.083333333333338,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2652,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1041666666666714,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2653,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.125000000000005,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
2654,0,1,plate,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1458333333333384,3,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,24.0,,tomato_cut,1,1.0,15.0,40.0,24.0,,,1,0.5,30.0
